Acronimo,Agente libre,Altura,Anio,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo,ln_Sueldo_base,ln_Sueldo_regular
CHC,No,6.5,9,543,294849,153,23409,2,5,27,Chicago Cubs,Illinois,31,961,148,162,21904,Kris Bryant,0.903,0.815409,17,230,20,0.282,0.07952399999999998,0.914,0.835396,3B,0.5185185185185185,77,5929,12900000,12900000,12900000,79.03,6245.7409,49325000,84,4.44,19.713600000000003,3,16.3727378693319,16.3727378693319,16.3727378693319
CHC,No,6.3,9,512,262144,150,22500,2,5,29,Chicago Cubs,Illinois,27,729,146,162,21316,Anthony Rizzo,0.924,0.8537760000000001,17,240,20,0.293,0.085849,0.901,0.811801,1B,0.5185185185185185,94,8836,11285714,11000000,11285714,91.27,8330.212899999999,49325000,84,3.91,15.288100000000002,3,16.239048236059528,16.213405830762646,16.239048236059528
CHC,No,6.0,9,531,281961,149,22201,2,5,26,Chicago Cubs,Illinois,29,841,141,162,19881,Javier Baez,0.847,0.717409,17,190,20,0.281,0.07896100000000002,0.87,0.7569,SS,0.5185185185185185,85,7225,5200000,5200000,5200000,82.94,6879.0436,49325000,84,6.58,43.2964,3,15.464169183551656,15.464169183551656,15.464169183551656
CHC,No,6.0,9,529,279841,132,17424,2,5,26,Chicago Cubs,Illinois,38,1444,155,162,24025,Kyle Schwarber,0.871,0.758641,17,229,20,0.25,0.0625,0.957,0.9158489999999999,LF,0.5185185185185185,92,8464,3390000,3390000,3390000,75.43,5689.684900000001,49325000,84,2.26,5.107599999999999,3,15.036340479356634,15.036340479356634,15.036340479356634
CHC,Si,6.5,9,513,263169,129,16641,2,5,29,Chicago Cubs,Illinois,21,441,148,162,21904,Jason Heyward,0.772,0.5959840000000001,17,240,20,0.252,0.063504,0.914,0.835396,RF,0.5185185185185185,62,3844,22500000,20000000,22500000,19.57,382.98490000000004,49325000,84,1.97,3.8809,3,16.929025867174648,16.811242831518264,16.929025867174648
CHC,No,6.1,9,360,129600,98,9604,2,5,27,Chicago Cubs,Illinois,24,576,105,162,11025,Willson Contreras,0.888,0.788544,17,225,20,0.272,0.07398400000000001,0.648,0.419904,C,0.5185185185185185,64,4096,684000,684000,684000,84.78,7187.6484,49325000,84,3.18,10.112400000000001,3,13.435713196604688,13.435713196604688,13.435713196604688
CHC,No,6.2,9,339,114921,80,6400,2,5,25,Chicago Cubs,Illinois,12,144,130,162,16900,Albert Almora,0.651,0.42380100000000004,17,190,20,0.236,0.055695999999999996,0.803,0.6448090000000001,CF,0.5185185185185185,32,1024,615500,615500,562530,7.22,52.1284,49325000,84,-0.7,0.48999999999999994,3,13.330190224606644,13.330190224606644,13.240199744971873
CHC,No,6.1,9,303,91809,78,6084,2,5,26,Chicago Cubs,Illinois,11,121,127,162,16129,David Bote,0.785,0.616225,17,205,20,0.257,0.066049,0.784,0.6146560000000001,3B,0.5185185185185185,41,1681,571500,561500,571500,43.19,1865.3760999999997,49325000,84,2.16,4.6656,3,13.256019762217003,13.238367053160635,13.256019762217003
CHC,Si,6.0,9,293,85849,68,4624,2,5,33,Chicago Cubs,Illinois,8,64,102,162,10404,Jonathan Lucroy,0.66,0.43560000000000004,17,200,20,0.232,0.053824000000000004,0.63,0.39690000000000003,C,0.5185185185185185,36,1296,555000,555000,158152,11.99,143.7601,49325000,84,-0.64,0.4096,3,13.226723392728571,13.226723392728571,11.971311874875774
CHC,No,6.1,9,244,59536,65,4225,2,5,25,Chicago Cubs,Illinois,11,121,95,162,9025,Victor Caratini,0.794,0.6304360000000001,17,215,20,0.266,0.07075600000000001,0.586,0.343396,C,0.5185185185185185,34,1156,569500,569500,569500,0.0,0.0,49325000,84,0.93,0.8649000000000001,3,13.252514061869373,13.252514061869373,13.252514061869373
CHC,No,5.6,9,245,60025,52,2704,2,5,27,Chicago Cubs,Illinois,8,64,110,162,12100,Tony Kemp,0.671,0.45024100000000006,17,160,20,0.212,0.044944,0.679,0.4610410000000001,LF,0.5185185185185185,29,841,583600,583600,191418,16.08,258.56639999999993,49325000,84,0.46,0.2116,3,13.276971095630767,13.276971095630767,12.162214797466289
CHC,No,6.0,9,215,46225,51,2601,2,5,25,Chicago Cubs,Illinois,9,81,82,162,6724,Addison Russell,0.699,0.48860099999999995,17,200,20,0.237,0.056169,0.506,0.256036,SS,0.5185185185185185,23,529,3400000,3400000,3400000,0.0,0.0,49325000,84,0.12,0.0144,3,15.03928598958639,15.03928598958639,15.03928598958639
CHC,Si,6.3,9,150,22500,39,1521,2,5,38,Chicago Cubs,Illinois,1,1,48,162,2304,Ben Zobrist,0.671,0.45024100000000006,17,210,20,0.26,0.06760000000000001,0.296,0.08761599999999999,2B,0.5185185185185185,17,289,12500000,12000000,3086022,0.0,0.0,49325000,84,-0.13,0.016900000000000002,3,16.34123920227253,16.300417207752275,14.942393440849372
CHC,No,6.0,9,140,19600,37,1369,2,5,24,Chicago Cubs,Illinois,11,121,58,162,3364,Ian Happ,0.898,0.806404,17,205,20,0.264,0.06969600000000001,0.358,0.128164,CF,0.5185185185185185,30,900,603500,603500,214170,0.0,0.0,49325000,84,1.23,1.5129,3,13.310501319519723,13.310501319519723,12.274525371164616
CHC,No,6.1,9,78,6084,22,484,2,5,22,Chicago Cubs,Illinois,3,9,20,162,400,Nico Hoerner,0.741,0.549081,17,200,20,0.282,0.07952399999999998,0.124,0.015375999999999999,SS,0.5185185185185185,17,289,555000,555000,62664,0.0,0.0,49325000,84,-0.03,0.0009,3,13.226723392728571,13.226723392728571,11.045542399047074
CHC,No,6.0,9,72,5184,15,225,2,5,26,Chicago Cubs,Illinois,5,25,31,162,961,Robel Garcia,0.775,0.6006250000000001,17,195,20,0.208,0.043264,0.191,0.036481,2B,0.5185185185185185,11,121,555000,555000,173072,0.0,0.0,49325000,84,0.12,0.0144,3,13.226723392728571,13.226723392728571,12.061462971870071
CHC,Si,6.4,9,48,2304,9,81,2,5,35,Chicago Cubs,Illinois,1,1,32,162,1024,Jon Lester,0.556,0.3091360000000001,17,240,20,0.188,0.035344,0.198,0.039204,SP,0.5185185185185185,6,36,27500000,22500000,27500000,19.26,370.9476000000001,49325000,84,1.26,1.5876000000000001,3,17.1296965626368,16.929025867174648,17.1296965626368
CHC,No,6.3,9,54,2916,8,64,2,5,29,Chicago Cubs,Illinois,0,0,31,162,961,Kyle Hendricks,0.36,0.1296,17,190,20,0.148,0.021903999999999996,0.191,0.036481,SP,0.5185185185185185,5,25,7405000,7405000,7405000,77.82,6055.952399999999,49325000,84,3.78,14.2884,3,15.817666005684035,15.817666005684035,15.817666005684035
CHC,No,6.4,9,42,1764,6,36,2,5,35,Chicago Cubs,Illinois,0,0,27,162,729,Cole Hamels,0.344,0.11833599999999998,17,205,20,0.143,0.020448999999999995,0.167,0.027889000000000004,SP,0.5185185185185185,4,16,20000000,20000000,20000000,36.19,1309.7160999999999,49325000,84,3.01,9.060099999999998,3,16.811242831518264,16.811242831518264,16.811242831518264
CHC,Si,6.5,9,56,3136,5,25,2,5,32,Chicago Cubs,Illinois,0,0,31,162,961,Yu Darvish,0.208,0.043264,17,220,20,0.089,0.007921,0.191,0.036481,SP,0.5185185185185185,3,9,20000000,20000000,20000000,46.25,2139.0625,49325000,84,3.31,10.956100000000001,3,16.811242831518264,16.811242831518264,16.811242831518264
CHC,No,6.1,9,54,2916,5,25,2,5,30,Chicago Cubs,Illinois,0,0,32,162,1024,Jose Quintana,0.204,0.04161599999999999,17,220,20,0.093,0.008649,0.198,0.039204,SP,0.5185185185185185,3,9,10500000,10500000,10500000,53.4,2851.56,49325000,84,1.15,1.3224999999999998,3,16.166885815127753,16.166885815127753,16.166885815127753
CHC,Si,6.2,9,14,196,1,1,2,5,32,Chicago Cubs,Illinois,0,0,53,162,2809,Derek Holland,0.205,0.04202499999999999,17,213,20,0.071,0.0050409999999999995,0.327,0.10692900000000001,RP,0.5185185185185185,0,0,6500000,6500000,475000,2.31,5.3361,49325000,84,-0.82,0.6723999999999999,3,15.687312734865866,15.687312734865866,13.071070083016778
CHC,No,6.4,9,12,144,1,1,2,5,27,Chicago Cubs,Illinois,0,0,9,162,81,Alec Mills,0.167,0.027889000000000004,17,205,20,0.083,0.006889000000000001,0.056,0.0031360000000000003,RP,0.5185185185185185,0,0,555000,555000,134280,0.0,0.0,49325000,84,1.04,1.0816000000000001,3,13.226723392728571,13.226723392728571,11.80768245109397
CHC,Si,6.6,9,2,4,0,0,2,5,33,Chicago Cubs,Illinois,0,0,70,162,4900,Steve Cishek,0.0,0.0,17,215,20,0.0,0.0,0.432,0.18662399999999998,RP,0.5185185185185185,0,0,6500000,6500000,6500000,58.66,3440.9955999999997,49325000,84,1.78,3.1684,3,15.687312734865866,15.687312734865866,15.687312734865866
CHC,No,6.5,9,2,4,0,0,2,5,27,Chicago Cubs,Illinois,0,0,73,162,5329,Kyle Ryan,0.333,0.11088900000000002,17,215,20,0.0,0.0,0.451,0.203401,RP,0.5185185185185185,0,0,555000,555000,528168,60.56,3667.5136,49325000,84,1.07,1.1449,3,13.226723392728571,13.226723392728571,13.177169693897481
CHC,No,6.2,9,1,1,0,0,2,5,24,Chicago Cubs,Illinois,0,0,12,162,144,Duane Underwood,0.0,0.0,17,210,20,0.0,0.0,0.074,0.005475999999999999,RP,0.5185185185185185,0,0,555000,555000,125328,0.0,0.0,49325000,84,0.0,0.0,3,13.226723392728571,13.226723392728571,11.73868957960702
CHC,No,6.9,9,2,4,0,0,2,5,27,Chicago Cubs,Illinois,0,0,44,162,1936,Brad Wieck,0.0,0.0,17,255,20,0.0,0.0,0.272,0.07398400000000001,RP,0.5185185185185185,0,0,555000,555000,86536,0.0,0.0,49325000,84,-0.61,0.3721,3,13.226723392728571,13.226723392728571,11.368315791310126
CHC,No,6.2,9,1,1,0,0,2,5,25,Chicago Cubs,Illinois,0,0,9,162,81,James Norwood,0.0,0.0,17,215,20,0.0,0.0,0.056,0.0031360000000000003,RP,0.5185185185185185,0,0,555000,555000,77584,0.0,0.0,49325000,84,0.1,0.010000000000000002,3,13.226723392728571,13.226723392728571,11.259116499345133
TEX,No,6.0,9,600,360000,165,27225,2,6,30,Texas Rangers,Texas,12,144,147,162,21609,Elvis Andrus,0.707,0.49984899999999993,2,200,8,0.275,0.07562500000000001,0.907,0.8226490000000001,SS,0.4814814814814814,72,5184,15250000,15000000,15250000,28.47,810.5409,47250000,78,1.51,2.2801,0,16.540090061017693,16.523560759066484,16.540090061017693
TEX,Si,0.0,9,563,316969,149,22201,2,6,36,Texas Rangers,Texas,24,576,151,162,22801,Shin-Soo Choo,0.826,0.6822759999999999,2,210,8,0.265,0.07022500000000001,0.932,0.8686240000000001,DH,0.4814814814814814,61,3721,21000000,21000000,21000000,42.85,1836.1225000000002,47250000,78,1.62,2.6244000000000005,0,16.860032995687696,16.860032995687696,16.860032995687696
TEX,No,6.4,9,429,184041,115,13225,2,6,24,Texas Rangers,Texas,19,361,117,162,13689,Nomar Mazara,0.786,0.617796,2,215,8,0.268,0.07182400000000001,0.722,0.521284,RF,0.4814814814814814,66,4356,3300000,3300000,3300000,47.59,2264.8081,47250000,78,0.68,0.4624000000000001,0,15.009433026436708,15.009433026436708,15.009433026436708
TEX,No,5.9,9,357,127449,89,7921,2,6,26,Texas Rangers,Texas,4,16,118,162,13924,Delino DeShields,0.672,0.45158400000000004,2,190,8,0.249,0.062001,0.728,0.529984,CF,0.4814814814814814,32,1024,1400000,1400000,1400000,34.24,1172.3776,47250000,78,1.27,1.6129,0,14.151982794585487,14.151982794585487,14.151982794585487
TEX,No,0.0,9,286,81796,85,7225,2,6,36,Texas Rangers,Texas,18,324,84,162,7056,Hunter Pence,0.91,0.8281000000000001,2,230,8,0.297,0.088209,0.519,0.269361,RF,0.4814814814814814,59,3481,2000000,2000000,2000000,0.0,0.0,47250000,78,1.7,2.8899999999999997,0,14.508657738524219,14.508657738524219,14.508657738524219
TEX,No,5.8,9,309,95481,83,6889,2,6,24,Texas Rangers,Texas,21,441,84,162,7056,Willie Calhoun,0.848,0.719104,2,187,8,0.269,0.07236100000000001,0.519,0.269361,LF,0.4814814814814814,48,2304,555000,555000,384936,0.0,0.0,47250000,78,0.6,0.36,0,13.226723392728571,13.226723392728571,12.860832365685324
TEX,No,6.1,9,317,100489,72,5184,2,6,32,Texas Rangers,Texas,7,49,102,162,10404,Logan Forsythe,0.678,0.45968400000000004,2,205,8,0.227,0.051529000000000005,0.63,0.39690000000000003,2B,0.4814814814814814,39,1521,2000000,2000000,2000000,19.74,389.66759999999994,47250000,78,-0.37,0.1369,0,14.508657738524219,14.508657738524219,14.508657738524219
TEX,No,6.5,9,241,58081,61,3721,2,6,25,Texas Rangers,Texas,22,484,71,162,5041,Joey Gallo,0.986,0.972196,2,250,8,0.253,0.064009,0.438,0.191844,LF,0.4814814814814814,49,2401,605500,605500,605500,0.0,0.0,47250000,78,2.97,8.820900000000002,0,13.313809841975283,13.313809841975283,13.313809841975283
TEX,No,6.5,9,256,65536,56,3136,2,6,24,Texas Rangers,Texas,10,100,87,162,7569,Ronald Guzman,0.723,0.522729,2,225,8,0.219,0.047961,0.537,0.28836900000000004,1B,0.4814814814814814,36,1296,569500,569500,447052,0.0,0.0,47250000,78,-0.14,0.019600000000000003,0,13.252514061869373,13.252514061869373,13.010430197925965
TEX,No,6.0,9,228,51984,36,1296,2,6,36,Texas Rangers,Texas,2,4,88,162,7744,Jeff Mathis,0.433,0.187489,2,205,8,0.158,0.024964,0.543,0.294849,C,0.4814814814814814,12,144,3250000,3250000,3250000,0.0,0.0,47250000,78,-1.55,2.4025000000000003,0,14.994165554305921,14.994165554305921,14.994165554305921
TEX,Si,6.2,9,2,4,1,1,2,6,35,Texas Rangers,Texas,0,0,48,162,2304,Jesse Chavez,1.0,1.0,2,175,8,0.5,0.25,0.296,0.08761599999999999,RP,0.4814814814814814,0,0,4000000,4000000,4000000,0.0,0.0,47250000,78,0.71,0.5041,0,15.201804919084164,15.201804919084164,15.201804919084164
TEX,Si,6.4,9,9,81,0,0,2,6,31,Texas Rangers,Texas,0,0,33,162,1089,Mike Minor,0.0,0.0,2,210,8,0.0,0.0,0.204,0.04161599999999999,SP,0.4814814814814814,0,0,9833333,9500000,9833333,94.78,8983.2484,47250000,78,7.78,60.528400000000005,0,16.10128849874363,16.06680235657077,16.10128849874363
TEX,No,6.4,9,1,1,0,0,2,6,33,Texas Rangers,Texas,0,0,7,162,49,Corey Kluber,0.0,0.0,2,215,8,0.0,0.0,0.043,0.0018489999999999997,SP,0.4814814814814814,0,0,17700000,17000000,17700000,0.0,0.0,47250000,78,-0.36,0.1296,0,16.689075197544057,16.64872390202049,16.689075197544057
TEX,Si,6.5,9,2,4,0,0,2,6,32,Texas Rangers,Texas,0,0,33,162,1089,Lance Lynn,0.0,0.0,2,270,8,0.0,0.0,0.204,0.04161599999999999,SP,0.4814814814814814,0,0,9333333,8000000,9333333,94.84,8994.625600000001,47250000,78,7.61,57.9121,0,16.049102743757082,15.89495209964411,16.049102743757082
TEX,No,6.1,9,2,4,0,0,2,6,21,Texas Rangers,Texas,0,0,9,162,81,Kolby Allard,0.0,0.0,2,190,8,0.0,0.0,0.056,0.0031360000000000003,SP,0.4814814814814814,0,0,555000,555000,155168,0.0,0.0,47250000,78,0.87,0.7569,0,13.226723392728571,13.226723392728571,11.952263679905078
TEX,No,6.3,9,2,4,0,0,2,6,27,Texas Rangers,Texas,0,0,35,162,1225,Adrian Sampson,0.0,0.0,2,210,8,0.0,0.0,0.216,0.046655999999999996,RP,0.4814814814814814,0,0,555000,555000,543065,0.0,0.0,47250000,78,1.2,1.44,0,13.226723392728571,13.226723392728571,13.20498429709266
TEX,No,6.1,9,1,1,0,0,2,6,23,Texas Rangers,Texas,0,0,32,162,1024,Ariel Jurado,0.0,0.0,2,180,8,0.0,0.0,0.198,0.039204,SP,0.4814814814814814,0,0,555000,555000,468488,16.4,268.96,47250000,78,-0.16,0.0256,0,13.226723392728571,13.226723392728571,13.057265766671959
MIN,No,6.1,9,562,315844,155,24025,1,4,27,Minnesota Twins,Minnesota,32,1024,137,162,18769,Eddie Rosario,0.8,0.6400000000000001,6,180,16,0.276,0.07617600000000001,0.846,0.7157159999999999,LF,0.6234567901234568,109,11881,4190000,4190000,4190000,61.07,3729.5449,46800000,101,1.64,2.6895999999999995,3,15.24821129189832,15.24821129189832,15.24821129189832
MIN,Si,6.2,9,454,206116,141,19881,1,4,38,Minnesota Twins,Minnesota,41,1681,120,162,14400,Nelson Cruz,1.031,1.0629609999999998,6,230,16,0.311,0.096721,0.741,0.549081,DH,0.6234567901234568,108,11664,14000000,14000000,14000000,94.89,9004.1121,46800000,101,4.42,19.5364,3,16.454567887579532,16.454567887579532,16.454567887579532
MIN,No,6.4,9,524,274576,132,17424,1,4,26,Minnesota Twins,Minnesota,36,1296,136,162,18496,Max Kepler,0.855,0.7310249999999999,6,220,16,0.252,0.063504,0.84,0.7055999999999999,CF,0.6234567901234568,90,8100,6000000,6000000,6000000,82.69,6837.6361,46800000,101,3.95,15.602500000000001,3,15.60727002719233,15.60727002719233,15.60727002719233
MIN,No,6.4,9,458,209764,116,13456,1,4,29,Minnesota Twins,Minnesota,25,625,125,162,15625,C.J. Cron,0.78,0.6084,6,235,16,0.253,0.064009,0.772,0.5959840000000001,1B,0.6234567901234568,78,6084,4800000,4800000,4800000,44.75,2002.5625,46800000,101,1.4,1.9599999999999997,3,15.38412647587812,15.38412647587812,15.38412647587812
MIN,Si,6.1,9,425,180625,112,12544,1,4,30,Minnesota Twins,Minnesota,15,225,116,162,13456,Marwin Gonzalez,0.736,0.541696,6,205,16,0.264,0.06969600000000001,0.716,0.512656,3B,0.6234567901234568,55,3025,12000000,12000000,12000000,25.08,629.0063999999999,46800000,101,1.61,2.5921000000000003,3,16.300417207752275,16.300417207752275,16.300417207752275
MIN,Si,6.1,9,433,187489,111,12321,1,4,27,Minnesota Twins,Minnesota,23,529,122,162,14884,Jonathan Schoop,0.777,0.6037290000000001,6,225,16,0.256,0.065536,0.753,0.567009,2B,0.6234567901234568,59,3481,7500000,7500000,7500000,37.44,1401.7535999999998,46800000,101,1.63,2.6569,3,15.830413578506539,15.830413578506539,15.830413578506539
MIN,No,6.4,9,380,144400,94,8836,1,4,26,Minnesota Twins,Minnesota,34,1156,105,162,11025,Miguel Sano,0.923,0.851929,6,272,16,0.247,0.061009,0.648,0.419904,3B,0.6234567901234568,79,6241,2650000,2650000,2650000,91.61,8392.3921,46800000,101,3.08,9.4864,3,14.790070197962406,14.790070197962406,14.790070197962406
MIN,No,6.1,9,311,96721,85,7225,1,4,28,Minnesota Twins,Minnesota,31,961,93,162,8649,Mitch Garver,0.995,0.990025,6,220,16,0.273,0.07452900000000001,0.574,0.32947599999999994,C,0.6234567901234568,67,4489,575000,575000,575000,0.0,0.0,46800000,101,3.97,15.760900000000001,3,13.262125319779487,13.262125319779487,13.262125319779487
MIN,No,6.2,9,271,73441,71,5041,1,4,25,Minnesota Twins,Minnesota,10,100,88,162,7744,Byron Buxton,0.827,0.6839289999999999,6,190,16,0.262,0.06864400000000001,0.543,0.294849,CF,0.6234567901234568,46,2116,1750000,1750000,1750000,0.0,0.0,46800000,101,2.97,8.820900000000002,3,14.375126345899696,14.375126345899696,14.375126345899696
MIN,Si,6.3,9,237,56169,55,3025,1,4,32,Minnesota Twins,Minnesota,13,169,80,162,6400,Jason Castro,0.767,0.5882890000000001,6,215,16,0.232,0.053824000000000004,0.494,0.244036,C,0.6234567901234568,30,900,8000000,8000000,8000000,0.0,0.0,46800000,101,0.72,0.5184,3,15.89495209964411,15.89495209964411,15.89495209964411
MIN,No,6.1,9,202,40804,55,3025,1,4,29,Minnesota Twins,Minnesota,5,25,84,162,7056,Ehire Adrianza,0.765,0.585225,6,195,16,0.272,0.07398400000000001,0.519,0.269361,SS,0.6234567901234568,22,484,1300000,1300000,1300000,0.0,0.0,46800000,101,0.87,0.7569,3,14.077874822431765,14.077874822431765,14.077874822431765
MIN,No,5.9,9,190,36100,51,2601,1,4,27,Minnesota Twins,Minnesota,4,16,58,162,3364,Willians Astudillo,0.678,0.45968400000000004,6,225,16,0.268,0.07182400000000001,0.358,0.128164,C,0.6234567901234568,21,441,560000,560000,526925,0.0,0.0,46800000,101,0.0,0.0,3,13.235692062711331,13.235692062711331,13.174813502405248
MIN,No,6.0,9,198,39204,51,2601,1,4,26,Minnesota Twins,Minnesota,8,64,72,162,5184,Jake Cave,0.805,0.6480250000000001,6,200,16,0.258,0.066564,0.444,0.197136,RF,0.6234567901234568,25,625,572500,572500,397062,0.0,0.0,46800000,101,0.67,0.4489000000000001,3,13.257768014410532,13.257768014410532,12.891847718760497
MIN,No,6.1,9,56,3136,11,121,1,4,25,Minnesota Twins,Minnesota,2,4,26,162,676,LaMonte Wade,0.723,0.522729,6,205,16,0.196,0.038416000000000006,0.161,0.025921000000000003,CF,0.6234567901234568,5,25,555000,555000,262592,0.0,0.0,46800000,101,-0.05,0.0025000000000000005,3,13.226723392728571,13.226723392728571,12.478356775801858
MIN,No,6.1,9,23,529,5,25,1,4,30,Minnesota Twins,Minnesota,2,4,14,162,196,Ryan LaMarre,0.786,0.617796,6,215,16,0.217,0.047089,0.086,0.007395999999999999,LF,0.6234567901234568,3,9,555000,555000,65648,0.0,0.0,46800000,101,0.0,0.0,3,13.226723392728571,13.226723392728571,11.092062414681967
MIN,No,5.8,9,16,256,3,9,1,4,26,Minnesota Twins,Minnesota,0,0,7,162,49,Ronald Torreyes,0.423,0.17892899999999998,6,151,16,0.188,0.035344,0.043,0.0018489999999999997,2B,0.6234567901234568,1,1,800000,800000,800000,0.0,0.0,46800000,101,-0.32,0.1024,3,13.592367006650065,13.592367006650065,13.592367006650065
MIN,No,6.0,9,17,289,3,9,1,4,27,Minnesota Twins,Minnesota,0,0,12,162,144,Ian Miller,0.412,0.16974399999999998,6,175,16,0.177,0.031328999999999996,0.074,0.005475999999999999,CF,0.6234567901234568,1,1,555000,555000,86536,0.0,0.0,46800000,101,-0.03,0.0009,3,13.226723392728571,13.226723392728571,11.368315791310126
MIN,Si,6.7,9,4,16,0,0,1,4,30,Minnesota Twins,Minnesota,0,0,26,162,676,Michael Pineda,0.0,0.0,6,280,16,0.0,0.0,0.161,0.025921000000000003,SP,0.6234567901234568,0,0,8000000,8000000,8000000,72.52,5259.1503999999995,46800000,101,2.49,6.200100000000001,3,15.89495209964411,15.89495209964411,15.89495209964411
MIN,Si,6.0,9,3,9,0,0,1,4,28,Minnesota Twins,Minnesota,0,0,32,162,1024,Martin Perez,0.0,0.0,6,200,16,0.0,0.0,0.198,0.039204,SP,0.6234567901234568,0,0,3500000,3500000,3500000,32.44,1052.3536,46800000,101,0.23,0.0529,3,15.068273526459642,15.068273526459642,15.068273526459642
MIN,No,6.2,9,2,4,0,0,1,4,29,Minnesota Twins,Minnesota,0,0,30,162,900,Jake Odorizzi,0.0,0.0,6,190,16,0.0,0.0,0.185,0.034225,SP,0.6234567901234568,0,0,9500000,9500000,9500000,80.7,6512.490000000001,46800000,101,3.63,13.1769,3,16.06680235657077,16.06680235657077,16.06680235657077
MIN,No,6.6,9,1,1,0,0,1,4,31,Minnesota Twins,Minnesota,0,0,34,162,1156,Kyle Gibson,0.5,0.25,6,215,16,0.0,0.0,0.21,0.04409999999999999,SP,0.6234567901234568,0,0,8125000,8125000,8125000,28.95,838.1025,46800000,101,0.29,0.0841,3,15.910456286180075,15.910456286180075,15.910456286180075
MIN,No,6.0,9,4,16,0,0,1,4,25,Minnesota Twins,Minnesota,0,0,32,162,1024,Jose Berrios,0.2,0.04000000000000001,6,205,16,0.0,0.0,0.198,0.039204,SP,0.6234567901234568,0,0,620000,620000,620000,87.23,7609.072900000001,46800000,101,3.32,11.0224,3,13.337474757021274,13.337474757021274,13.337474757021274
HOU,Si,6.2,9,575,330625,179,32041,2,3,32,Houston Astros,Texas,22,484,148,161,21904,Michael Brantley,0.875,0.765625,3,209,13,0.311,0.096721,0.914,0.835396,LF,0.6583850931677019,90,8100,16000000,15000000,16000000,69.04,4766.521600000001,42250000,106,4.77,22.752899999999997,1,16.588099280204055,16.523560759066484,16.588099280204055
HOU,No,6.0,9,564,318096,168,28224,2,3,35,Houston Astros,Texas,31,961,146,161,21316,Yulieski Gurriel,0.884,0.781456,3,215,13,0.298,0.088804,0.901,0.811801,1B,0.6583850931677019,104,10816,10400000,10000000,10400000,74.04,5481.921600000001,42250000,106,3.2,10.240000000000002,1,16.1573163641116,16.11809565095832,16.1573163641116
