Acronimo_t,Altura_t,Anio_de_agente_libre_t,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Antiguedad_t,At-bats_2_t,At-bats_t,Bateos_2_t,Bateos_promedio_2_t,Bateos_promedio_t,Bateos_t,Bono_por_firma_t,Cantidad de equipos_t,Cantidad_agentes_libres_t,Dobles_2_t,Dobles_t,Edad_al_firmar_t,Edad_t,Equipo_anterior,Equipo_t,Estado_t,Ganancias_t,Home-runs_2_t,Home-runs_t,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_t,Juegos_t,Jugador,Pago_efectivo_t,Pennants won_t,Peso_t,Playoffs_t,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_t,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_slugging_2_t,Porcentaje_slugging_t,Posicion_t,Promedio_victorias_t,Runs-batted-in_2_t,Runs-batted-in_t,Status_agente_libre,Sueldo_ajustado_t,Sueldo_base_t,Sueldo_porcentual_t,Sueldo_regular_t,TVS_2_t,TVS_t,Triples_2_t,Triples_t,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_total_t,Valor_del_contrato_t,Valor_promedio_contrato,Victorias_t,WAR_2_t,WAR_t,WS ganadas_t,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,Acronimo_t_1,Altura_t_1,Anio_de_agente_libre_t_1,Anios_de_contrato_t_1,Antiguedad_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t_1,Bateos_promedio_2_t_1,Bateos_promedio_t_1,Bateos_t_1,Bono_por_firma_t_1,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t_1,Dobles_t_1,Edad_al_firmar_t_1,Equipo_t_1,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_iniciados_2_t_1,Juegos_iniciados_t_1,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t_1,Playoffs_t_1,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t_1,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t_1,Posicion_t_1,Promedio_victorias_t_1,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Sueldo_ajustado_t_1,Sueldo_base_t_1,Sueldo_porcentual_t_1,Sueldo_regular_t_1,TVS_2_t_1,TVS_t_1,Triples_2_t_1,Triples_t_1,Valor_contrato_promedio_t_1,Valor_contrato_total_t_1,Valor_del_contrato_t_1,Victorias_t_1,WAR_2_t_1,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1
CHW,6.4,2017,2016,1,1,1,,,2809,0.068121,0.261,53,0,,13,196,14,34,35,COL,Chicago White Sox,Illinois,101695000,,,,2601,51,58,Justin Morneau,1100000,,220.0,9,,,0.09922500000000001,0.315,0.358,,,0.18404099999999998,0.429,1B,0.484472049689441,,,UFA,633879,1000000,0.005,1100000,0.0,0.0,1,1,1000000,1000000,17650000,1000000,1000000,78,0.0529,0.23,,13.359613363469837,13.815510557964274,13.9108207377686,COL,6.4,2017.0,2.0,2.0,41209.0,28224.0,203.0,168.0,2704.0,0.0961,0.31,52.0,0.0,9.0,2.0,1.0,100.0,10.0,32.0,Colorado Rockies,99845000.0,36.0,9.0,6.0,3.0,1849.0,43.0,49.0,161.0,161.0,7250000.0,6.0,1.0,220.0,3.0,0.534361,0.6740409999999999,0.731,0.821,0.07022500000000001,0.265,0.303,0.091809,0.131769,0.303,0.363,0.209764,0.458,1B,0.4161490683229814,625.0,225.0,25.0,15.0,7250000.0,7250000.0,0.068,7250000.0,0.0,0.0,9.0,3.0,6250000.0,18950000.0,12500000.0,67.0,0.16000000000000003,0.4,3.0,0.0
MIA,6.4,2017,2016,1,1,1,,,6084,0.064516,0.254,78,0,,10,225,15,31,32,PHI,Miami Marlins,Florida,29490250,,,,4356,66,125,Jeff Francoeur,218579,,220.0,2,,,0.16809999999999997,0.41,0.776,,,0.142884,0.378,LF,0.49375,,,UFA,218579,1000000,0.003,1000000,208.5136,14.44,1,1,1000000,1000000,84707500,1000000,1000000,79,0.32489999999999997,0.57,,12.294902784236212,13.815510557964274,13.815510557964274,PHI,6.4,2016.0,1.0,1.0,94249.0,106276.0,307.0,326.0,7056.0,0.066564,0.258,84.0,0.0,8.0,2.0,2.0,256.0,16.0,30.0,Philadelphia Phillies,28490251.0,49.0,169.0,7.0,13.0,5041.0,71.0,119.0,160.0,161.0,925000.0,2.0,7.0,220.0,14.0,0.45562500000000006,0.515524,0.675,0.718,0.191844,0.438,0.735,0.088209,0.08179599999999998,0.297,0.286,0.187489,0.433,LF,0.3850931677018633,1156.0,2025.0,34.0,45.0,925000.0,925000.0,0.007,925000.0,415.75210000000004,20.39,1.0,1.0,925000.0,13800000.0,925000.0,62.0,3.082907973586767,1.755821167883212,2.0,2.0
TOR,6.1,2017,2016,1,1,0,,,400,0.028900000000000006,0.17,20,0,,13,16,4,29,29,TOR,Toronto Blue Jays,Toronto,6457656,,,,1444,38,50,Josh Thole,88736,,230.0,7,,,0.055224999999999996,0.235,0.309,,,0.052441,0.229,C,0.546583850931677,,,UFA,88736,507500,0.001,507500,0.0,0.0,0,0,800000,507500,65800000,507500,800000,88,3.0175853971921485,1.7371198568872985,,11.393420948415505,13.137251989898079,13.137251989898079,TOR,6.1,0.0,2.0,2.0,13924.0,2401.0,118.0,49.0,100.0,0.04161599999999999,0.204,10.0,0.0,11.0,1.0,1.0,4.0,2.0,26.0,Toronto Blue Jays,5568920.0,1.0,0.0,1.0,0.0,225.0,15.0,18.0,161.0,161.0,1750000.0,2.0,2.0,230.0,6.0,0.233289,0.245025,0.483,0.495,0.008649,0.093,0.111,0.064516,0.0625,0.254,0.25,0.060024999999999995,0.245,C,0.577639751552795,49.0,4.0,7.0,2.0,1750000.0,1750000.0,0.013,1750000.0,0.0,0.0,0.0,0.0,1250000.0,86600000.0,2500000.0,93.0,3.082907973586767,1.755821167883212,2.0,2.0
TB,5.9,0,2016,1,1,0,,,64,0.023716,0.154,8,0,,4,1,1,25,25,PIT,Tampa Bay Rays,Florida,593229,,,,144,12,19,Jaff Decker,85963,,190.0,4,,,0.005475999999999999,0.074,0.117,,,0.029928999999999997,0.173,LF,0.4161490683229814,,,UFA,85963,525000,0.001,525000,0.0,0.0,0,0,525000,525000,5275000,525000,525000,67,3.0175853971921485,1.7371198568872985,,11.361672250100924,13.17115354157376,13.17115354157376,PIT,5.9,0.0,1.0,0.0,2704.0,784.0,52.0,28.0,36.0,0.045795999999999996,0.214,6.0,0.0,4.0,2.0,2.0,1.0,1.0,24.0,Pittsburgh Pirates,507266.0,0.0,0.0,0.0,0.0,16.0,4.0,23.0,161.0,161.0,429180.0,1.0,9.0,190.0,17.0,0.147456,0.4802489999999999,0.384,0.693,0.0006250000000000001,0.025,0.142,0.044521,0.13764099999999999,0.211,0.371,0.10304100000000001,0.321,LF,0.6024844720496895,1.0,1.0,1.0,1.0,429180.0,510000.0,0.004,510000.0,0.0,0.0,1.0,1.0,510000.0,50000000.0,510000.0,97.0,3.082907973586767,1.755821167883212,0.0,5.0
SD,5.721339712918669,2017,2016,1,1,0,,,25,0.047089,0.217,5,0,,13,1,1,32,32,ATL,San Diego Padres,California,81259061,,,,169,13,24,Edwin Jackson,216294,,210.0,5,,,0.006561,0.081,0.149,,,0.068121,0.261,SP,0.422360248447205,,,UFA,216294,507500,0.003,507500,89.8704,9.48,0,0,507500,507500,12120000,507500,507500,68,3.0175853971921485,1.7371198568872985,,12.284393872305369,13.137251989898079,13.137251989898079,ATL,5.6985590778098025,2016.0,1.0,0.0,529.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,1.0,0.0,0.0,31.0,Atlanta Braves,70389433.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,161.0,160.0,141434.0,2.0,18.0,210.0,23.0,0.32376099999999997,0.0,0.569,0.0,0.0,0.0,0.29,0.094864,0.0,0.308,0.0,0.0,0.0,SP,0.40625,4.0,0.0,2.0,0.0,141434.0,507500.0,0.001,507500.0,1200.6225,34.65,0.0,0.0,507500.0,69107500.0,507500.0,65.0,0.0324,0.18,0.0,3.0
DET,6.4,2017,2016,1,1,1,,,1764,0.029241000000000003,0.171,42,0,,11,25,5,30,31,ARI,Detroit Tigers,Michigan,31342163,,,,4489,67,92,Jarrod Saltalamacchia,507500,,235.0,16,,,0.173056,0.416,0.571,,,0.11971599999999999,0.346,C,0.5375,,,UFA,507500,507500,0.003,507500,0.0,0.0,1,1,507500,507500,272257500,507500,507500,86,3.0175853971921485,1.7371198568872985,,13.137251989898079,13.137251989898079,13.137251989898079,ARI,6.4,2016.0,1.0,1.0,60516.0,40000.0,246.0,200.0,2025.0,0.050625,0.225,45.0,0.0,6.0,1.0,1.0,225.0,15.0,29.0,Arizona Diamondbacks,23342163.0,144.0,81.0,12.0,9.0,2209.0,47.0,79.0,160.0,161.0,415983.0,11.0,1.0,235.0,5.0,0.39690000000000003,0.555025,0.63,0.745,0.0841,0.29,0.488,0.08065599999999999,0.0961,0.284,0.31,0.189225,0.435,C,0.484472049689441,1444.0,576.0,38.0,24.0,415983.0,507500.0,0.005,507500.0,0.0,0.0,0.0,0.0,507500.0,2407500.0,507500.0,78.0,0.6400000000000001,0.8,4.0,1.0
DET,6.4,2017,2016,3,1,1,,,1764,0.029241000000000003,0.171,42,0,,11,25,5,30,31,BOS,Detroit Tigers,Michigan,31342163,,,,4489,67,92,Jarrod Saltalamacchia,507500,,235.0,16,,,0.173056,0.416,0.571,,,0.11971599999999999,0.346,C,0.5375,,,UFA,507500,507500,0.003,507500,0.0,0.0,1,1,21000000,507500,272257500,507500,7000000,86,3.0175853971921485,1.7371198568872985,,13.137251989898079,13.137251989898079,13.137251989898079,ARI,6.4,2016.0,1.0,1.0,60516.0,40000.0,246.0,200.0,2025.0,0.050625,0.225,45.0,0.0,6.0,1.0,1.0,225.0,15.0,29.0,Arizona Diamondbacks,23342163.0,144.0,81.0,12.0,9.0,2209.0,47.0,79.0,160.0,161.0,415983.0,11.0,1.0,235.0,5.0,0.39690000000000003,0.555025,0.63,0.745,0.0841,0.29,0.488,0.08065599999999999,0.0961,0.284,0.31,0.189225,0.435,C,0.484472049689441,1444.0,576.0,38.0,24.0,415983.0,507500.0,0.005,507500.0,0.0,0.0,0.0,0.0,507500.0,2407500.0,507500.0,78.0,0.6400000000000001,0.8,4.0,1.0
NYM,5.721339712918669,2018,2016,1,1,1,,,4624,0.071289,0.267,68,0,,9,169,13,32,33,COL,New York Mets,New York,109331423,,,,3600,60,60,Jose Reyes,249570,,195.0,9,,,0.1369,0.37,0.37,,,0.196249,0.443,3B,0.5403726708074534,,,UFA,249570,507500,0.002,507500,0.0,0.0,16,4,507500,535000,48757500,535000,507500,87,0.32489999999999997,0.57,,12.427494715946043,13.137251989898079,13.137251989898079,COL,5.6985590778098025,2019.0,6.0,4.0,65025.0,231361.0,255.0,481.0,17424.0,0.07507600000000002,0.274,132.0,0.0,9.0,2.0,1.0,625.0,25.0,28.0,Colorado Rockies,93213000.0,64.0,49.0,8.0,7.0,13456.0,116.0,116.0,161.0,161.0,8295081.0,5.0,1.0,195.0,3.0,0.591361,0.47334399999999993,0.769,0.688,0.512656,0.716,0.716,0.10627600000000001,0.0961,0.326,0.31,0.142884,0.378,3B,0.4161490683229814,576.0,2809.0,24.0,53.0,8295081.0,8295081.0,0.078,8295081.0,259.21000000000004,16.1,4.0,2.0,17666667.0,18950000.0,106000000.0,67.0,3.082907973586767,1.755821167883212,2.0,0.0
NYY,6.0,2017,2016,1,1,1,,,5041,0.08065599999999999,0.284,71,0,,4,324,18,29,30,OAK,New York Yankees,New York,52789914,,,,4489,67,97,Billy Butler,49914,,260.0,52,,,0.171396,0.414,0.599,,,0.173056,0.416,DH,0.5217391304347826,,,UFA,49914,507500,0.0,507500,0.0,0.0,0,0,49914,507500,1049914,507500,49914,84,3.0175853971921485,1.7371198568872985,,10.818056803511944,13.137251989898079,13.137251989898079,OAK,6.0,2018.0,3.0,1.0,62500.0,289444.0,250.0,538.0,18225.0,0.063001,0.251,135.0,1666666.0,1.0,2.0,5.0,784.0,28.0,28.0,Oakland Athletics,42740000.0,25.0,225.0,5.0,15.0,20449.0,143.0,151.0,161.0,161.0,10000000.0,40.0,15.0,260.0,26.0,0.565504,0.508369,0.752,0.713,0.779689,0.883,0.932,0.11289600000000001,0.104329,0.336,0.323,0.1521,0.39,DH,0.422360248447205,1225.0,4225.0,35.0,65.0,6666666.0,5000000.0,0.083,6666666.0,380.25,19.5,1.0,1.0,10000000.0,30000000.0,30000000.0,68.0,3.082907973586767,1.755821167883212,27.0,9.0
NYY,6.0,2017,2016,3,1,1,,,5041,0.08065599999999999,0.284,71,0,,4,324,18,29,30,KC,New York Yankees,New York,52789914,,,,4489,67,97,Billy Butler,49914,,260.0,52,,,0.171396,0.414,0.599,,,0.173056,0.416,DH,0.5217391304347826,,,UFA,49914,507500,0.0,507500,0.0,0.0,0,0,30000000,507500,1049914,507500,10000000,84,3.0175853971921485,1.7371198568872985,,10.818056803511944,13.137251989898079,13.137251989898079,OAK,6.0,2018.0,3.0,1.0,62500.0,289444.0,250.0,538.0,18225.0,0.063001,0.251,135.0,1666666.0,1.0,2.0,5.0,784.0,28.0,28.0,Oakland Athletics,42740000.0,25.0,225.0,5.0,15.0,20449.0,143.0,151.0,161.0,161.0,10000000.0,40.0,15.0,260.0,26.0,0.565504,0.508369,0.752,0.713,0.779689,0.883,0.932,0.11289600000000001,0.104329,0.336,0.323,0.1521,0.39,DH,0.422360248447205,1225.0,4225.0,35.0,65.0,6666666.0,5000000.0,0.083,6666666.0,380.25,19.5,1.0,1.0,10000000.0,30000000.0,30000000.0,68.0,3.082907973586767,1.755821167883212,27.0,9.0
WSH,6.6,2017,2016,0,1,0,,,1,0.04000000000000001,0.2,1,0,,11,0,0,28,28,CHW,Washington Nationals,Washington DC,26668329,,,,144,12,17,Mat Latos,85963,,245.0,4,,,0.005475999999999999,0.074,0.105,,,0.6400000000000001,0.8,SP,0.5838509316770186,,,UFA,85963,507500,0.001,507500,805.4244,28.38,0,0,0,507500,68750000,507500,0,94,0.0961,0.31,,11.361672250100924,13.137251989898079,13.137251989898079,LAA,6.6,2016.0,1.0,0.0,25.0,576.0,5.0,24.0,49.0,0.08526399999999999,0.292,7.0,0.0,6.0,1.0,5.0,0.0,0.0,27.0,Los Angeles Angels,23582366.0,1.0,0.0,1.0,0.0,441.0,21.0,24.0,161.0,161.0,13866.0,1.0,1.0,245.0,10.0,1.0,0.33988899999999994,1.0,0.583,0.016900000000000002,0.13,0.148,0.04000000000000001,0.08526399999999999,0.2,0.292,0.08526399999999999,0.292,SP,0.5279503105590062,1.0,1.0,1.0,1.0,13866.0,507500.0,0.0,507500.0,870.25,29.5,0.0,0.0,507500.0,1507500.0,507500.0,85.0,3.082907973586767,1.755821167883212,0.0,1.0
PIT,6.2,2017,2016,0,1,0,,,961,0.071289,0.267,31,0,,10,16,4,30,30,MIN,Pittsburgh Pirates,Pennsylvania,1273422,,,,961,31,60,Eric Fryer,507500,,215.0,17,,,0.036481,0.191,0.37,,,0.101761,0.319,C,0.4875,,,UFA,252343,507500,0.003,507500,0.0,0.0,1,1,0,507500,25150000,507500,0,78,3.0175853971921485,1.7371198568872985,,12.438544552132628,13.137251989898079,13.137251989898079,MIN,6.2,0.0,1.0,0.0,13456.0,484.0,116.0,22.0,25.0,0.051529000000000005,0.227,5.0,0.0,4.0,2.0,1.0,4.0,2.0,29.0,Minnesota Twins,527444.0,0.0,0.0,0.0,0.0,49.0,7.0,15.0,160.0,161.0,94289.0,9.0,6.0,215.0,14.0,0.42902500000000005,0.47472099999999995,0.655,0.689,0.0018489999999999997,0.043,0.093,0.11289600000000001,0.1369,0.336,0.37,0.101124,0.318,C,0.515527950310559,169.0,4.0,13.0,2.0,94289.0,507500.0,0.001,507500.0,0.0,0.0,0.0,0.0,507500.0,68250000.0,507500.0,83.0,0.0256,0.16,5.0,3.0
ATL,6.4,2017,2016,0,1,1,,,0,0.0,0.0,0,0,,13,0,0,29,30,ARI,Atlanta Braves,Georgia,5731687,,,,9,3,18,Josh Collmenter,52687,,245.0,23,,,0.000361,0.019,0.111,,,0.0,0.0,RP,0.41875,,,UFA,52687,507500,0.001,507500,0.0,0.0,0,0,0,507500,19157500,507500,0,67,0.028900000000000006,0.17,,10.872124024782218,13.137251989898079,13.137251989898079,ARI,6.4,2018.0,2.0,2.0,36.0,729.0,6.0,27.0,25.0,0.034225,0.185,5.0,50000.0,6.0,1.0,1.0,0.0,0.0,27.0,Arizona Diamondbacks,3829000.0,0.0,0.0,0.0,0.0,144.0,12.0,44.0,160.0,161.0,1400000.0,18.0,1.0,245.0,5.0,0.0,0.204304,0.0,0.452,0.005475999999999999,0.074,0.272,0.0,0.071289,0.0,0.267,0.034225,0.185,RP,0.484472049689441,0.0,1.0,0.0,1.0,1450000.0,1400000.0,0.019,1450000.0,0.0,0.0,0.0,0.0,1212500.0,2407500.0,2425000.0,78.0,1.1664,1.08,3.0,1.0
WSH,6.1,0,2016,0,1,0,,,900,0.046655999999999996,0.216,30,0,,11,9,3,31,31,LAD,Washington Nationals,Washington DC,7144150,,,,441,21,83,Chris Heisey,507500,,220.0,4,,,0.016900000000000002,0.13,0.512,,,0.198916,0.446,LF,0.5838509316770186,,,UFA,507500,507500,0.004,507500,0.0,0.0,1,1,0,507500,68750000,507500,0,94,3.0175853971921485,1.7371198568872985,,13.137251989898079,13.137251989898079,13.137251989898079,LAD,6.1,0.0,1.0,0.0,19321.0,3025.0,139.0,55.0,100.0,0.033124,0.182,10.0,0.0,8.0,1.0,5.0,4.0,2.0,30.0,Los Angeles Dodgers,6636650.0,81.0,4.0,9.0,2.0,289.0,17.0,33.0,161.0,161.0,77650.0,1.0,25.0,220.0,29.0,0.541696,0.45427600000000007,0.736,0.674,0.011024999999999998,0.105,0.204,0.0841,0.12040899999999999,0.29,0.347,0.10692900000000001,0.327,LF,0.5652173913043478,289.0,81.0,17.0,9.0,77650.0,507500.0,0.0,507500.0,0.0,0.0,0.0,0.0,507500.0,61257500.0,507500.0,91.0,0.04409999999999999,0.21,0.0,6.0
SD,6.0,2017,2016,1,1,0,,,169,0.07022500000000001,0.265,13,0,,13,1,1,26,26,SF,San Diego Padres,California,1399573,,,,81,9,28,Hector Sanchez,227386,,235.0,5,,,0.0031360000000000003,0.056,0.173,,,0.21996099999999996,0.469,C,0.422360248447205,,,UFA,227386,507500,0.003,507500,0.0,0.0,0,0,0,507500,12120000,507500,0,68,3.0175853971921485,1.7371198568872985,,12.33440429288003,13.137251989898079,13.137251989898079,SF,6.0,0.0,1.0,0.0,2401.0,3136.0,49.0,56.0,100.0,0.032041,0.179,10.0,0.0,9.0,5.0,5.0,16.0,4.0,25.0,San Francisco Giants,1136138.0,9.0,1.0,3.0,1.0,121.0,11.0,28.0,161.0,161.0,275409.0,2.0,23.0,235.0,25.0,0.6448090000000001,0.2601,0.803,0.51,0.0046240000000000005,0.068,0.173,0.11088900000000002,0.042849,0.333,0.207,0.092416,0.304,C,0.5217391304347826,64.0,25.0,8.0,5.0,275409.0,800000.0,0.002,800000.0,0.0,0.0,0.0,0.0,800000.0,44000000.0,800000.0,84.0,3.082907973586767,1.755821167883212,0.0,8.0
BAL,6.2,2017,2016,1,1,0,,,36,0.037636,0.194,6,0,,8,1,1,33,33,BAL,Baltimore Orioles,Maryland,3320627,,,,100,10,14,Paul Janish,174699,,200.0,14,,,0.0038439999999999998,0.062,0.086,,,0.051076,0.226,SS,0.546583850931677,,,UFA,174699,507500,0.001,507500,0.0,0.0,0,0,0,507500,220260000,507500,0,88,3.0175853971921485,1.7371198568872985,,12.070819772007312,13.137251989898079,13.137251989898079,BAL,6.2,0.0,1.0,0.0,961.0,1225.0,31.0,35.0,100.0,0.08179599999999998,0.286,10.0,0.0,9.0,1.0,1.0,9.0,3.0,32.0,Baltimore Orioles,3145928.0,0.0,0.0,0.0,0.0,81.0,9.0,14.0,161.0,161.0,110928.0,7.0,7.0,200.0,13.0,0.262144,0.42120100000000005,0.512,0.649,0.0031360000000000003,0.056,0.086,0.08179599999999998,0.07728400000000002,0.286,0.278,0.13764099999999999,0.371,SS,0.4968944099378882,0.0,9.0,0.0,3.0,110928.0,507500.0,0.001,507500.0,0.0,0.0,0.0,0.0,507500.0,3000000.0,507500.0,80.0,0.10890000000000001,0.33,3.0,3.0
NYM,6.3,2017,2016,0,1,1,,,8281,0.07022500000000001,0.265,91,0,,9,256,16,31,32,TB,New York Mets,New York,40940500,,,,7744,88,100,James Loney,507500,,235.0,9,,,0.294849,0.543,0.617,,,0.15760900000000003,0.397,1B,0.5403726708074534,,,UFA,346625,507500,0.002,507500,460.9608999999999,21.47,1,1,0,507500,48757500,507500,0,87,3.0175853971921485,1.7371198568872985,,12.755998782918079,13.137251989898079,13.137251989898079,TB,6.3,2017.0,3.0,2.0,117649.0,130321.0,343.0,361.0,10201.0,0.07840000000000001,0.28,101.0,1666666.0,7.0,2.0,2.0,256.0,16.0,29.0,Tampa Bay Rays,32433000.0,81.0,16.0,9.0,4.0,8649.0,93.0,104.0,161.0,161.0,7000000.0,5.0,1.0,235.0,4.0,0.49420899999999995,0.4624000000000001,0.703,0.68,0.32947599999999994,0.574,0.642,0.094249,0.10368400000000001,0.307,0.322,0.12744899999999998,0.357,1B,0.4906832298136646,1156.0,1024.0,34.0,32.0,8666666.0,7000000.0,0.113,8666666.0,139.4761,11.81,0.0,0.0,7000000.0,9000000.0,21000000.0,79.0,3.082907973586767,1.755821167883212,2.0,0.0
NYM,6.3,2017,2016,3,1,1,,,8281,0.07022500000000001,0.265,91,0,,9,256,16,31,32,TB,New York Mets,New York,40940500,,,,7744,88,100,James Loney,507500,,235.0,9,,,0.294849,0.543,0.617,,,0.15760900000000003,0.397,1B,0.5403726708074534,,,UFA,346625,507500,0.002,507500,460.9608999999999,21.47,1,1,21000000,507500,48757500,507500,7000000,87,3.0175853971921485,1.7371198568872985,,12.755998782918079,13.137251989898079,13.137251989898079,TB,6.3,2017.0,3.0,2.0,117649.0,130321.0,343.0,361.0,10201.0,0.07840000000000001,0.28,101.0,1666666.0,7.0,2.0,2.0,256.0,16.0,29.0,Tampa Bay Rays,32433000.0,81.0,16.0,9.0,4.0,8649.0,93.0,104.0,161.0,161.0,7000000.0,5.0,1.0,235.0,4.0,0.49420899999999995,0.4624000000000001,0.703,0.68,0.32947599999999994,0.574,0.642,0.094249,0.10368400000000001,0.307,0.322,0.12744899999999998,0.357,1B,0.4906832298136646,1156.0,1024.0,34.0,32.0,8666666.0,7000000.0,0.113,8666666.0,139.4761,11.81,0.0,0.0,7000000.0,9000000.0,21000000.0,79.0,3.082907973586767,1.755821167883212,2.0,0.0
SD,6.4,0,2016,1,1,0,,,4,0.0029159999999999998,0.054,2,0,,13,0,0,28,28,COL,San Diego Padres,California,3462950,,,,529,23,24,Christian Friedrich,507500,,215.0,5,,,0.020163999999999998,0.142,0.148,,,0.0029159999999999998,0.054,SP,0.422360248447205,,,UFA,396539,507500,0.005,507500,1505.4399999999998,38.8,0,0,0,507500,12120000,507500,0,68,0.0961,0.31,,12.890529675875685,13.137251989898079,13.137251989898079,COL,6.4,0.0,1.0,0.0,1369.0,9.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,27.0,Colorado Rockies,2955450.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,161.0,161.0,512500.0,2.0,1.0,215.0,3.0,0.032041,0.0,0.179,0.0,0.0,0.0,0.42,0.015625,0.0,0.125,0.0,0.0,0.0,SP,0.4161490683229814,4.0,0.0,2.0,0.0,512500.0,512500.0,0.005,512500.0,48.720400000000005,6.98,0.0,0.0,512500.0,18950000.0,512500.0,67.0,3.082907973586767,1.755821167883212,0.0,0.0
CHW,6.1,0,2016,1,1,1,,,0,0.0,0.0,0,0,,13,0,0,31,32,BAL,Chicago White Sox,Illinois,6384975,,,,529,23,24,Miguel Gonzalez,507500,,170.0,9,,,0.020163999999999998,0.142,0.148,,,0.0,0.0,SP,0.484472049689441,,,UFA,413177,507500,0.003,507500,4939.2784,70.28,0,0,0,507500,17650000,507500,0,78,4.4521,2.11,,12.931631351561236,13.137251989898079,13.137251989898079,BAL,6.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,30.0,Baltimore Orioles,4623377.0,0.0,0.0,0.0,0.0,676.0,26.0,26.0,161.0,161.0,3275000.0,6.0,7.0,170.0,13.0,0.0,0.0,0.0,0.0,0.025921000000000003,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,SP,0.4968944099378882,0.0,0.0,0.0,0.0,3275000.0,3275000.0,0.028,3275000.0,709.6896,26.64,0.0,0.0,3275000.0,3000000.0,3275000.0,80.0,0.0841,0.29,3.0,3.0
SEA,6.0,2024,2016,10,10,2,,,38025,0.088804,0.298,195,0,,8,1156,34,31,33,NYY,Seattle Mariners,Washington,130121800,,,,25921,161,161,Robinson Cano,24050000,,210.0,4,,,0.988036,0.994,0.994,,,0.285156,0.534,2B,0.5341614906832298,,,UFA,24050000,24000000,0.164,24050000,6601.5625,81.25,4,2,240000000,24000000,35100000,240000000,24000000,86,53.8756,7.34,,16.995645554516045,16.99356438831222,16.995645554516045,SEA,6.0,2024.0,10.0,1.0,429025.0,389376.0,655.0,624.0,32041.0,0.08236899999999998,0.287,179.0,0.0,9.0,1.0,1.0,1156.0,34.0,31.0,Seattle Mariners,106071800.0,1521.0,441.0,39.0,21.0,24025.0,155.0,156.0,161.0,161.0,24000000.0,0.0,0.0,210.0,4.0,0.781456,0.6068410000000001,0.884,0.779,0.9158489999999999,0.957,0.963,0.12249999999999998,0.11155600000000002,0.35,0.334,0.198916,0.446,2B,0.4658385093167702,10609.0,6241.0,103.0,79.0,24000000.0,24000000.0,0.19,24000000.0,830.0160999999999,28.81,1.0,1.0,24000000.0,59750000.0,240000000.0,75.0,12.320099999999998,3.51,0.0,0.0
