Acronimo_t,Acronimo_t_1,Agente_libre,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_en_contra_2_t,Bateos_en_contra_2_t_1,Bateos_en_contra_t,Bateos_en_contra_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_en_contra_2_t,Carreras_en_contra_2_t_1,Carreras_en_contra_t,Carreras_en_contra_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
PIT,STL,No,6.3,6.3,2027,2026,2022,1,1,1,1,324,625,18,25,0,0,6,2,2,2,36,169,6,13,25,169,5,13,1.3611111111111114,1.0,1.1666666666666667,1.0,0.00508386793382075,0.0064827131969889115,0.07130124777183601,0.08051529790660227,0.006919709132144911,0.0064827131969889115,0.08318478906714202,0.08051529790660227,5.8081000000000005,32.0356,2.41,5.66,24,23,25,Pittsburgh Pirates,St. Louis Cardinals,Pennsylvania,778631,590177,349.69,428.48999999999995,18.7,20.7,0,0,16,18,162,161,Junior Fernandez,0,0,0,0,15384,318968,9,23,215.0,215.0,17,31,RP,RP,0.382716049382716,0.5527950310559007,0,0,0,0,196,225,14,15,15384,318968,700000,570500,0.0,0.002,700000,570500,0.0,0.0,0.0,0.0,700000,570500,14100000,17000000,700000,570500,62,89,0.010000000000000002,1.5011196963456546,0.1,1.22520190023753,2.5921000000000003,3.7249,1.61,1.93,5,11,144,225,12,15,0,1,0,1,9.641083287268616,13.458835614025542,13.458835614025542
CIN,SEA,No,6.2,6.2,2026,2026,2022,1,1,0,0,1024,1369,32,37,0,0,4,4,2,1,441,441,21,21,441,441,21,21,1.5259515570934257,2.8549346016646853,1.2352941176470589,1.6896551724137931,0.0037126963939312185,0.004103694354502297,0.06093189964157706,0.06406008394079965,0.00566539484333449,0.011715779007324631,0.07526881720430108,0.10823945217583389,37.209999999999994,14.137599999999999,6.1,3.76,26,25,26,Cincinnati Reds,Seattle Mariners,Ohio,4388426,3727774,961.0,2530.0899999999997,31.0,50.3,7,11,7,11,162,162,Justin Dunn,9,9,3,3,660652,584900,10,0,185.0,185.0,16,4,SP,SP,0.382716049382716,0.5555555555555556,0,0,0,0,441,2401,21,49,660652,584900,720000,584900,0.006,0.007,720000,584900,0.0,0.0,0.0,0.0,720000,584900,14825000,16300000,720000,584900,62,90,1.583696402499998,1.0609,1.2584499999999992,1.03,2.4964000000000004,1.7161000000000002,1.58,1.31,5,0,289,841,17,29,1,1,1,1,13.400982505159357,13.487006490992238,13.487006490992238
COL,COL,No,6.3,6.3,2028,0,2022,1,1,0,0,1936,441,44,21,0,0,5,1,1,1,729,256,27,16,729,256,27,16,4.760330578512396,0.8005540166204986,2.1818181818181817,0.8947368421052632,0.0032772124247790026,0.015980458687858263,0.05724694249284413,0.1264138389886893,0.015600614517956246,0.012793220390002876,0.1249024199843872,0.11310711909514307,32.49,74.6496,5.7,8.64,27,26,27,Colorado Rockies,Colorado Rockies,Colorado,1155118,751288,1823.2900000000002,278.89,42.7,16.7,0,0,38,19,162,161,Justin Lawrence,1,0,1,0,403830,196288,1,1,213.0,213.0,5,5,RP,RP,0.419753086419753,0.4596273291925465,1,0,1,0,2304,289,48,17,403830,196288,700000,570500,0.003,0.002,700000,570500,0.0,0.0,0.0,0.0,700000,570500,195350000,0,700000,570500,68,74,1.583696402499998,1.5011196963456546,1.2584499999999992,1.22520190023753,2.4025000000000003,5.76,1.55,2.4,0,0,484,361,22,19,9,1,3,1,12.90874927630625,13.458835614025542,13.458835614025542
CHC,CHC,No,6.2,6.2,2028,0,2022,1,1,0,0,12321,2500,111,50,0,0,11,10,2,2,2809,841,53,29,1764,729,42,27,6.3504000000000005,4.775034293552812,2.52,2.185185185185185,0.0021795210458911236,0.0027700831024930744,0.04668534080298786,0.05263157894736842,0.01384083044982699,0.0132272418103956,0.11764705882352941,0.11500974658869395,10.112400000000001,18.147599999999997,3.18,4.26,26,25,26,Chicago Cubs,Chicago Cubs,Illinois,2164537,1459537,14161.0,3249.0,119.0,57.0,24,9,24,20,162,162,Justin Steele,49,16,7,4,705000,401777,17,17,205.0,205.0,21,21,SP,SP,0.4567901234567901,0.4382716049382716,0,0,0,0,15876,3481,126,59,705000,401777,705000,570500,0.005,0.003,705000,570500,4102.402499999999,585.64,64.05,24.2,705000,570500,109707000,24500000,705000,570500,74,71,4.040099999999999,0.3844,2.01,0.62,1.8225000000000002,1.8225000000000002,1.35,1.35,3,3,2500,729,50,27,16,16,4,4,13.465953081794405,13.465953081794405,13.465953081794405
MIL,MIL,No,6.4,6.4,2027,2027,2022,1,1,1,1,81,144,9,12,0,0,5,4,1,1,36,121,6,11,16,121,4,11,1.0,1.0,1.0,1.0,0.0037067154099743073,0.001133671167341201,0.060882800608828,0.03367003367003367,0.0037067154099743073,0.001133671167341201,0.060882800608828,0.03367003367003367,24.1081,882.0899999999999,4.91,29.7,30,29,31,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,1147743,576759,53.29,10.889999999999999,7.3,3.3,0,0,7,4,162,162,Justin Topa,0,0,0,0,570984,520689,1,1,200.0,200.0,8,8,RP,RP,0.5308641975308642,0.5864197530864198,0,0,0,0,16,1,4,1,570984,520689,702200,573000,0.004,0.005,702200,573000,0.0,0.0,0.0,0.0,702200,573000,13625000,45400000,702200,573000,86,95,1.583696402499998,1.5011196963456546,1.2584499999999992,1.22520190023753,3.1329000000000002,15.209999999999999,1.77,3.9,0,0,16,1,4,1,0,0,0,0,13.25511646722979,13.46197354271647,13.46197354271647
CIN,CIN,Si,6.2,6.2,2023,2023,2022,2,2,1,0,9,1024,3,32,0,0,4,1,2,2,1,484,1,22,1,400,1,20,inf,3.28515625,inf,1.8125,0.0021572492015489602,0.0027339911999658254,0.04644619684698587,0.05228758169934641,0.044188332476620754,0.00898158827801273,0.2102102102102102,0.09477124183006536,6.0516,27.9841,2.46,5.29,33,33,34,Cincinnati Reds,Cincinnati Reds,Ohio,22421655,20121655,13.690000000000001,1156.0,3.7,34.0,0,0,5,42,162,163,Justin Wilson,1,1,1,1,2300000,1026641,10,10,205.0,205.0,16,16,RP,RP,0.382716049382716,0.50920245398773,0,0,0,0,49,841,7,29,2300000,1011318,2300000,2850000,0.02,0.008,2300000,2850000,0.0,0.0,0.0,0.0,2575000,2575000,14825000,1500000,5150000,5150000,62,83,0.016900000000000002,1.5011196963456546,0.13,1.22520190023753,0.6723999999999999,1.9880999999999998,0.82,1.41,5,5,0,256,0,16,0,1,0,1,14.648419680899378,14.648419680899378,14.648419680899378
BAL,BAL,No,6.0,6.0,2027,2027,2022,1,1,1,1,4761,12100,69,110,0,0,3,3,1,1,1225,4900,35,70,841,4900,29,70,14.822500000000002,4.2025,3.85,2.05,0.0007398281627020477,0.0021887076365377377,0.027199782401740785,0.04678362573099415,0.0109661029416511,0.009198043842549844,0.10471916224670201,0.09590643274853801,10.240000000000002,43.9569,3.2,6.63,26,25,27,Baltimore Orioles,Baltimore Orioles,Maryland,2444992,1743352,6674.89,9025.0,81.7,95.0,1,17,45,24,162,162,Keegan Akin,9,100,3,10,701640,447782,7,7,235.0,235.0,14,14,RP,SP,0.5123456790123457,0.3209876543209876,4,0,2,0,5929,6724,77,82,701640,447782,709500,570500,0.016,0.011,709500,570500,0.0,55.95040000000001,0.0,7.48,709500,570500,7900000,3300000,709500,570500,83,52,0.6400000000000001,1.5011196963456546,0.8,1.22520190023753,1.1881000000000002,2.4964000000000004,1.09,1.58,3,3,400,1600,20,40,9,4,3,2,13.461175730957716,13.472315775582235,13.472315775582235
CHC,CHC,No,6.1,6.1,2028,0,2022,1,1,1,1,10609,2304,103,48,0,0,11,10,2,2,2916,484,54,22,2304,400,48,20,6.308274743104381,3.1477627471383975,2.511627906976744,1.7741935483870968,0.001726061284977479,0.004176225595100196,0.04154589371980676,0.06462372316030852,0.010888468809073723,0.013145767351902283,0.10434782608695652,0.11465499270377319,14.137599999999999,11.424399999999999,3.76,3.38,26,25,27,Chicago Cubs,Chicago Cubs,Illinois,1613543,907543,13225.0,2840.89,115.0,53.3,17,6,29,32,162,162,Keegan Thompson,25,9,5,3,706000,395643,17,17,210.0,210.0,21,21,SP,RP,0.4567901234567901,0.4382716049382716,1,1,1,1,11664,3025,108,55,706000,395643,706000,570500,0.005,0.003,706000,570500,2097.64,0.0,45.8,0.0,706000,570500,109707000,24500000,706000,570500,74,71,1.5129,0.6723999999999999,1.23,0.82,1.6129,2.1904,1.27,1.48,3,3,1849,961,43,31,100,9,10,3,13.467370516475379,13.467370516475379,13.467370516475379
CHW,HOU,Si,6.2,6.2,2025,2022,2022,3,1,0,0,4225,1225,65,35,0,0,5,5,2,2,841,225,29,15,529,121,23,11,6.44378698224852,9.302499999999998,2.5384615384615383,3.05,0.0019753086419753087,0.0015747039556563364,0.044444444444444446,0.03968253968253968,0.012728468113083499,0.01464868354749307,0.11282051282051282,0.12103174603174603,10.1761,3.1329000000000002,3.19,1.77,31,30,31,Chicago White Sox,Houston Astros,Illinois,15306758,7306758,4225.0,3136.0,65.0,56.0,0,0,65,53,162,162,Kendall Graveman,16,1,4,1,8000000,956960,6,4,200.0,200.0,11,15,RP,RP,0.5,0.5864197530864198,36,100,6,10,4356,3721,66,61,8000000,456960,8000000,1250000,0.039,0.002,8000000,1750000,371.3329,8673.196899999999,19.27,93.13,8000000,1250000,63000000,76100000,24000000,1250000,81,95,0.8835999999999999,2.7889,0.94,1.67,1.9599999999999997,0.9603999999999999,1.4,0.98,3,1,676,400,26,20,9,25,3,5,15.89495209964411,15.89495209964411,15.89495209964411
ATL,LAD,Si,6.5,6.5,2023,2022,2022,1,5,0,4,2025,1296,45,36,0,0,6,7,1,5,625,441,25,21,576,289,24,17,14.927685950413224,5.7067901234567895,3.8636363636363638,2.388888888888889,0.0014588155864197533,0.003360638521319051,0.03819444444444445,0.057971014492753624,0.021776740933641976,0.01917845872197199,0.14756944444444445,0.13848631239935588,11.424399999999999,4.928400000000001,3.38,2.22,34,29,34,Atlanta Braves,Los Angeles Dodgers,Georgia,108615505,92615505,4096.0,4761.0,64.0,69.0,0,0,65,69,162,162,Kenley Jansen,4,16,2,4,16000000,20000000,18,25,265.0,265.0,28,35,RP/CL,RP/CL,0.6234567901234568,0.654320987654321,1681,1444,41,38,7225,7396,85,86,16000000,20000000,16000000,20000000,0.087,0.075,16000000,20000000,883.2783999999999,4598.1961,29.72,67.81,16000000,16000000,61250000,160320500,16000000,80000000,101,106,0.7921,5.2441,0.89,2.29,1.1025,1.0816000000000001,1.05,1.04,4,7,484,1296,22,36,25,16,5,4,16.588099280204055,16.588099280204055,16.588099280204055
TOR,SF,Si,6.3,6.3,2027,2022,2022,5,1,1,1,35344,22500,188,150,0,0,6,8,1,5,5184,4356,72,66,4225,3600,65,60,53.60331632653061,20.6116,7.321428571428571,4.54,0.00031713577337678277,0.0008372449417009603,0.01780830630286841,0.028935185185185185,0.01699952917877461,0.017256957840363508,0.1303822425745723,0.13136574074074073,11.2225,7.896100000000001,3.35,2.81,30,29,31,Toronto Blue Jays,San Francisco Giants,Toronto,63094346,42094346,30520.089999999997,36864.0,174.7,192.0,31,33,31,34,162,163,Kevin Gausman,100,36,10,6,21000000,18900000,2,23,190.0,190.0,9,27,SP,SP,0.5679012345679012,0.6625766871165644,0,0,0,0,42025,51529,205,227,21000000,18900000,21000000,18900000,0.119,0.11,21000000,18900000,2165.9716,7546.396900000001,46.54,86.87,22000000,18900000,157000000,36200000,110000000,18900000,92,108,9.302499999999998,26.1121,3.05,5.11,1.5376,1.0816000000000001,1.24,1.04,2,8,784,2500,28,50,144,196,12,14,16.860032995687696,16.860032995687696,16.860032995687696
ARI,ARI,No,6.4,6.4,2027,2026,2022,1,1,1,1,729,900,27,30,0,0,3,5,1,1,196,576,14,24,121,400,11,20,7.438016528925619,4.903061224489797,2.727272727272727,2.2142857142857144,0.0017400635540237245,0.0030213301282570053,0.041714069017823284,0.05496662740478995,0.012942621476209523,0.014813766598239702,0.11376564277588169,0.12171181782489202,11.424399999999999,40.3225,3.38,6.35,27,26,28,Arizona Diamondbacks,Arizona Diamondbacks,Arizona,882248,636104,858.49,800.89,29.3,28.3,0,0,30,32,162,163,Kevin Ginkel,1,1,1,1,246144,311850,1,1,235.0,235.0,6,6,RP/CL,RP/CL,0.4567901234567901,0.3251533742331288,1,0,1,0,900,961,30,31,246144,311850,700000,585900,0.003,0.003,700000,585900,0.0,0.0,0.0,0.0,700000,585900,23250000,8500000,700000,585900,74,53,0.0001,1.5011196963456546,0.01,1.22520190023753,1.6641000000000001,2.4025000000000003,1.29,1.55,1,1,121,196,11,14,1,0,1,0,12.413672009508398,13.458835614025542,13.458835614025542
TEX,BOS,No,6.2,6.2,2023,2023,2022,1,1,1,1,1,0,1,0,0,0,8,6,2,1,0,0,0,0,0,0,0,0,inf,inf,inf,inf,0.0021572492015489602,0.0023432912533737143,0.04644619684698587,0.04840755368094647,0.011718193916704714,0.012244383624579467,0.10825060700386263,0.1106543429991768,0.0,0.0,0.0,0.0,30,29,31,Texas Rangers,Boston Red Sox,Texas,8377939,6074095,1.0,1.0,1.0,1.0,49,45,64,64,162,162,Kevin Plawecki,0,0,0,0,53844,1600000,2,14,208.0,208.0,8,25,C,C,0.419753086419753,0.5679012345679012,0,0,0,0,0,0,0,0,700000,1600000,700000,1600000,0.005,0.009,700000,1600000,0.0,0.0,0.0,0.0,700000,1600000,580700000,31850000,700000,1600000,68,92,1.583696402499998,0.0324,1.2584499999999992,0.18,1.0,0.0,1.0,0.0,0,9,0,0,0,0,0,0,0,0,13.458835614025542,13.458835614025542,13.458835614025542
KC,KC,No,6.3,6.3,2027,2027,2022,1,1,0,0,24336,14641,156,121,0,0,2,5,2,2,7569,4489,87,67,6400,4096,80,64,3.048626858150668,3.733409939672508,1.746031746031746,1.9322033898305084,0.0029445345832582177,0.0025429176711227993,0.05426356589147287,0.05042735042735043,0.008976787215274486,0.009493754109138724,0.09474590869939707,0.09743589743589744,31.136400000000002,19.624899999999997,5.58,4.43,24,23,24,Kansas City Royals,Kansas City Royals,Missouri,2899876,2256668,16641.0,16900.0,129.0,130.0,27,20,28,29,162,163,Kris Bubic,169,49,13,7,643208,475385,4,4,220.0,220.0,9,9,SP,SP,0.4012345679012346,0.4601226993865031,0,0,0,0,12100,12996,110,114,643208,475385,713750,570500,0.007,0.005,713750,570500,64.64159999999998,1360.1344000000001,8.04,36.88,713750,570500,13975000,41500000,713750,570500,65,75,1.583696402499998,1.7161000000000002,1.2584499999999992,1.31,2.8899999999999997,1.9043999999999996,1.7,1.38,2,2,3969,3481,63,59,9,36,3,6,13.37422343458049,13.478288039952357,13.478288039952357
WSH,WSH,No,6.2,6.2,2026,2026,2022,1,1,0,0,2916,4096,54,64,0,0,5,6,1,1,784,1521,28,39,676,676,26,26,10.12396694214876,4.0,3.1818181818181817,2.0,0.0013431010076615309,0.003276309673616071,0.036648342495418956,0.05723905723905724,0.013597510201532026,0.013105238694464285,0.11660836248542394,0.11447811447811448,12.320099999999998,12.6025,3.51,3.55,30,29,30,Washington Nationals,Washington Nationals,Washington DC,1717003,991103,4448.89,4356.0,66.7,66.0,0,0,66,68,162,162,Kyle Finnegan,9,81,3,9,725900,582400,1,1,200.0,200.0,6,6,RP/CL,RP/CL,0.3395061728395062,0.4012345679012346,121,121,11,11,4900,4624,70,68,725900,582400,725900,582400,0.006,0.004,725900,582400,3975.3025,410.46760000000006,63.05,20.26,725900,582400,23750000,28000000,725900,582400,55,65,0.6561000000000001,1.5011196963456546,0.81,1.22520190023753,1.2995999999999999,2.2201,1.14,1.49,1,1,484,1156,22,34,36,25,6,5,13.495167543272933,13.495167543272933,13.495167543272933
COL,COL,No,6.4,6.4,2028,2024,2022,5,1,1,1,37249,17689,193,133,0,0,5,1,1,1,9216,3481,96,59,7744,3364,88,58,6.109291562833749,7.635041551246537,2.4716981132075473,2.763157894736842,0.0011362683512951312,0.0012236793582469535,0.03370857978757235,0.03498112860167541,0.0069417946516823585,0.009342842745618187,0.08331743305984864,0.09665838166252416,20.5209,18.7489,4.53,4.33,28,27,29,Colorado Rockies,Colorado Rockies,Colorado,16909249,9909249,30520.089999999997,14568.49,174.7,120.7,31,23,31,25,162,161,Kyle Freeland,121,64,11,8,7000000,5025000,1,1,201.0,201.0,5,5,SP,SP,0.419753086419753,0.4596273291925465,0,0,0,0,17161,11025,131,105,7000000,5025000,7000000,5025000,0.05,0.043,7000000,5025000,594.8721,2084.8356,24.39,45.66,12900000,5025000,195350000,0,64500000,5025000,68,74,6.100900000000001,3.8415999999999997,2.47,1.96,1.9880999999999998,2.0164,1.41,1.42,0,0,2809,1444,53,38,81,49,9,7,15.761420707019587,15.761420707019587,15.761420707019587
PHI,PHI,Si,6.6,6.6,2023,2023,2022,3,3,2,1,30976,24964,176,158,0,0,7,6,2,2,9604,6084,98,78,8836,5625,94,75,9.0,5.865478515625,3.0,2.421875,0.0010114195189981133,0.0015266242372469479,0.03180282250049692,0.03907203907203907,0.00910277567098302,0.008954381665004375,0.09540846750149076,0.09462759462759462,25.502499999999998,13.7641,5.05,3.71,32,32,34,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,42932074,34932074,28123.289999999997,33124.0,167.7,182.0,31,30,31,31,162,162,Kyle Gibson,64,81,8,9,8000000,1500000,8,7,215.0,215.0,15,14,SP,SP,0.5370370370370371,0.5061728395061729,0,0,0,0,20736,24025,144,155,8000000,11500000,7000000,10000000,0.033,0.058,8000000,11500000,514.8361000000001,5572.6225,22.69,74.65,9333333,9333333,204150000,158800000,28000000,28000000,87,82,0.4489000000000001,9.672099999999999,0.67,3.11,1.7956000000000003,1.4884,1.34,1.22,2,2,2304,4096,48,64,100,100,10,10,15.89495209964411,15.761420707019587,15.89495209964411
CHC,CHC,No,6.3,6.3,2024,2024,2022,4,4,3,2,7225,40000,85,200,0,0,11,10,2,2,2025,10201,45,101,2025,9216,45,96,7.5625,8.864152892561982,2.75,2.977272727272727,0.0010006502663215048,0.0007295636448185719,0.03163305654408857,0.027010435850214856,0.0075674176390563815,0.006466963692526608,0.08699090549624358,0.08041743400859423,23.04,22.752899999999997,4.8,4.77,29,29,32,Chicago Cubs,Chicago Cubs,Illinois,46149468,32149468,7106.49,32761.0,84.3,181.0,16,32,16,32,162,162,Kyle Hendricks,36,49,6,7,14000000,14000000,17,17,190.0,190.0,21,21,SP,SP,0.4567901234567901,0.4382716049382716,0,0,0,0,4356,17161,66,131,14000000,14000000,14000000,14000000,0.093,0.097,14000000,14000000,140.1856,562.1641000000001,11.84,23.71,13875000,13875000,109707000,24500000,55500000,55500000,74,71,0.28090000000000004,0.7921,0.53,0.89,1.6641000000000001,1.8225000000000002,1.29,1.35,3,3,576,1936,24,44,16,196,4,14,16.454567887579532,16.454567887579532,16.454567887579532
CHW,CHW,No,6.5,6.5,2025,0,2022,2,3,1,3,14161,15129,119,123,0,1333334,5,2,2,2,4225,2704,65,52,2916,2209,54,47,42.59279778393351,15.29679012345679,6.526315789473684,3.911111111111111,0.00030091305272382626,0.0010142399285975091,0.017346845613074046,0.03184713375796178,0.012816728805212056,0.015514615322585894,0.11321099242216745,0.12455767869780608,16.0,7.2360999999999995,4.0,2.69,34,31,35,Chicago White Sox,Chicago White Sox,Illinois,79940917,61440917,14810.890000000001,24649.0,121.7,157.0,21,28,21,28,162,162,Lance Lynn,49,36,7,6,18500000,8000000,6,6,270.0,270.0,11,11,SP,SP,0.5,0.5740740740740741,0,0,0,0,15376,30976,124,176,18500000,9333334,18500000,8000000,0.091,0.066,18500000,9333334,379.08089999999993,8609.984100000001,19.47,92.79,19000000,10000000,63000000,57000000,38000000,30000000,81,93,0.5328999999999999,28.5156,0.73,5.34,1.2768999999999997,1.1449,1.13,1.07,3,3,361,2025,19,45,64,121,8,11,16.733281290048552,16.733281290048552,16.733281290048552
HOU,HOU,No,6.1,6.1,2027,2027,2022,5,5,1,0,1369,14884,37,122,583333,583333,3,5,2,2,144,3481,12,59,144,3249,12,57,5.165289256198348,5.925380886426592,2.272727272727273,2.4342105263157894,0.0026261745280712827,0.002707105156023438,0.05124621476822735,0.052029848702676795,0.01356495107474836,0.016040629149048163,0.11646866992778943,0.1266516053946738,5.1529,9.985600000000002,2.27,3.16,27,27,28,Houston Astros,Houston Astros,Texas,37213232,21963232,2275.2900000000004,26341.290000000005,47.7,162.3,8,28,8,30,162,162,Lance McCullers,4,25,2,5,15250000,10000000,5,4,202.0,202.0,16,15,SP,SP,0.654320987654321,0.5864197530864198,0,0,0,0,2500,34225,50,185,15833333,7083333,15250000,6500000,0.086,0.036,15833333,7083333,0.0,4517.1840999999995,0.0,67.21,17000000,17000000,69100000,76100000,85000000,85000000,106,95,2.1025,11.4921,1.45,3.39,1.5376,1.4884,1.24,1.22,2,1,484,5776,22,76,16,169,4,13,16.57762795928413,16.540090061017693,16.57762795928413
CHW,CHW,Si,6.0,6.0,2025,2025,2022,3,3,2,1,1936,2025,44,45,333333,333333,5,2,2,2,484,529,22,23,324,400,18,20,28.22265625,260.59183673469386,5.3125,16.142857142857142,0.0009492996486219264,0.00012000362459927361,0.0308107067205854,0.010954616588419406,0.026791757661302415,0.0312719649491454,0.16368187945310994,0.17683881064162754,7.896100000000001,6.4516,2.81,2.54,31,31,33,Chicago White Sox,Chicago White Sox,Illinois,33819843,20819843,3329.2900000000004,5041.0,57.7,71.0,0,0,58,69,162,162,Liam Hendriks,16,9,4,3,13000000,12000000,6,6,235.0,235.0,11,11,RP/CL,RP/CL,0.5,0.5740740740740741,1369,1444,37,38,7225,12769,85,113,13333333,11333333,13000000,11000000,0.066,0.08,13333333,11333333,1435.6521,5671.596100000001,37.89,75.31,18000000,18000000,63000000,57000000,54000000,54000000,81,93,2.8560999999999996,6.708099999999999,1.69,2.59,1.0816000000000001,0.5328999999999999,1.04,0.73,3,3,256,49,16,7,16,64,4,8,16.405777698410102,16.38045991542581,16.405777698410102
SEA,SEA,No,6.6,6.6,2028,0,2022,1,1,1,1,28900,12544,170,112,0,0,2,4,1,1,5041,3969,71,63,4356,3844,66,62,12.609745939192003,20.897959183673468,3.5510204081632653,4.571428571428571,0.0008595741247338144,0.0006800645808062405,0.02931849458505355,0.02607804787184502,0.010839011328796737,0.014211961851950825,0.10411057260814935,0.11921393312843438,10.240000000000002,21.902399999999997,3.2,4.68,24,23,25,Seattle Mariners,Seattle Mariners,Washington,5034681,4322381,34484.49,14232.49,185.7,119.3,32,24,32,24,162,162,Logan Gilbert,36,25,6,5,712300,438581,0,0,225.0,225.0,5,4,SP,SP,0.5555555555555556,0.5555555555555556,0,0,0,0,30276,16384,174,128,712300,438581,712300,570500,0.006,0.005,712300,570500,6844.2529,2384.3689,82.73,48.83,712300,570500,115700000,16300000,712300,570500,90,90,9.8596,0.9603999999999999,3.14,0.98,1.3923999999999999,1.3688999999999998,1.18,1.17,0,0,2401,784,49,28,169,36,13,6,13.476254449966445,13.476254449966445,13.476254449966445
SF,SF,No,6.2,6.2,2026,2026,2022,1,1,0,0,30276,16384,174,128,0,0,7,8,5,5,5776,2809,76,53,3844,2500,62,50,11.065805914202414,19.26234567901235,3.326530612244898,4.388888888888889,0.000801583137714163,0.0007275078445806803,0.028312243600855144,0.026972353337828724,0.008870163426042315,0.014013507586506253,0.09418154503957936,0.11837866187158162,8.41,9.1809,2.9,3.03,25,24,25,San Francisco Giants,San Francisco Giants,California,2075877,1345877,36979.29,21992.890000000003,192.3,148.3,31,26,32,28,162,163,Logan Webb,81,9,9,3,730000,564120,23,23,220.0,220.0,27,27,SP,SP,0.5,0.6625766871165644,0,0,0,0,26569,24964,163,158,730000,564120,730000,583000,0.005,0.003,730000,583000,8973.7729,9271.7641,94.73,96.29,730000,583000,140700000,36200000,730000,583000,81,108,21.808899999999998,14.2884,4.67,3.78,1.3456,1.2321000000000002,1.16,1.11,8,8,2401,1296,49,36,225,121,15,11,13.500799813124575,13.500799813124575,13.500799813124575
NYY,OAK,No,6.5,6.5,2025,2025,2022,1,1,0,0,4096,3364,64,58,0,0,4,5,2,5,961,1024,31,32,729,676,27,26,7.793402777777777,3.8832179930795854,2.7916666666666665,1.9705882352941178,0.0024659762703727202,0.0026274704444236695,0.04965859714463066,0.05125885722900648,0.019218346315456842,0.010203040506070805,0.13863025036209392,0.101010101010101,20.5209,10.112400000000001,4.53,3.18,30,29,30,New York Yankees,Oakland Athletics,New York,5255216,2255216,2883.6900000000005,5431.6900000000005,53.7,73.7,0,0,64,71,162,162,Lou Trivino,64,64,8,8,1071460,912500,40,15,235.0,235.0,58,29,RP,RP,0.6111111111111112,0.5308641975308642,121,484,11,22,4489,4489,67,67,1071460,912500,3000000,912500,0.004,0.01,3000000,912500,28.196099999999994,7074.4920999999995,5.31,84.11,3000000,912500,37400000,21300000,3000000,912500,99,86,1.583696402499998,1.3456,1.2584499999999992,1.16,2.6895999999999995,1.5625,1.64,1.25,27,9,576,1156,24,34,4,49,2,7,13.884532762354345,14.914122846632385,14.914122846632385
