Acronimo,Altura,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas
OAK,6.0,459,210681,100,10000,5,6,26,Oakland Athletics,California,20,400,139,162,19321,Jurickson Profar,0.711,0.505521,15,184,28,0.218,0.047524,0.858,0.7361639999999999,SS,0.5987654320987654,67,4489,3600000,3600000,3600000,34.52,1191.6304000000002,37600000,97,0.77,0.5929,9
OAK,6.4,357,127449,89,7921,5,6,28,Oakland Athletics,California,13,169,95,162,9025,Stephen Piscotty,0.72,0.5184,15,211,28,0.249,0.062001,0.586,0.343396,RF,0.5987654320987654,44,1936,7333333,7000000,7333333,0.0,0.0,37600000,97,0.73,0.5328999999999999,9
OAK,6.2,340,115600,81,6561,5,6,27,Oakland Athletics,California,12,144,125,162,15625,Chad Pinder,0.694,0.48163599999999995,15,210,28,0.238,0.05664399999999999,0.772,0.5959840000000001,LF,0.5987654320987654,45,2025,565000,565000,565000,25.13,631.5169,37600000,97,1.71,2.9240999999999997,9
OAK,0.0,314,98596,75,5625,5,6,31,Oakland Athletics,California,12,144,106,162,11236,Josh Phegley,0.693,0.4802489999999999,15,225,28,0.239,0.057121,0.654,0.42771600000000004,C,0.5987654320987654,62,3844,1075000,1075000,1075000,22.05,486.20250000000004,37600000,97,0.26,0.06760000000000001,9
OAK,6.3,75,5625,22,484,5,6,26,Oakland Athletics,California,0,0,26,162,676,Seth Brown,0.815,0.664225,15,220,28,0.293,0.085849,0.161,0.025921000000000003,1B,0.5987654320987654,13,169,555000,555000,104440,0.0,0.0,37600000,97,0.75,0.5625,9
OAK,6.0,55,3025,14,196,5,6,24,Oakland Athletics,California,0,0,25,162,625,Sheldon Neuse,0.609,0.37088099999999996,15,218,28,0.255,0.065025,0.154,0.023716,SS,0.5987654320987654,7,49,555000,555000,95488,0.0,0.0,37600000,97,0.2,0.04000000000000001,9
OAK,6.3,52,2704,13,169,5,6,24,Oakland Athletics,California,4,16,19,162,361,Sean Murphy,0.916,0.839056,15,228,28,0.25,0.0625,0.117,0.013689000000000002,C,0.5987654320987654,8,64,555000,555000,86536,0.0,0.0,37600000,97,0.6,0.36,9
OAK,6.2,33,1089,5,25,5,6,32,Oakland Athletics,California,1,1,31,162,961,Tanner Roark,0.424,0.179776,15,238,28,0.152,0.023104,0.191,0.036481,SP,0.5987654320987654,2,4,10000000,10000000,1179543,38.0,1444.0,37600000,97,1.57,2.4649,9
OAK,6.4,5,25,2,4,5,6,33,Oakland Athletics,California,0,0,33,162,1089,Homer Bailey,0.8,0.6400000000000001,15,223,28,0.4,0.16000000000000003,0.204,0.04161599999999999,SP,0.5987654320987654,1,1,555000,555000,232752,61.42,3772.4164,37600000,97,1.0,1.0,9
OAK,6.2,10,100,1,1,5,6,25,Oakland Athletics,California,0,0,5,162,25,Skye Bolt,0.382,0.145924,15,180,28,0.1,0.010000000000000002,0.031,0.0009609999999999999,CF,0.5987654320987654,0,0,555000,555000,44760,0.0,0.0,37600000,97,-0.1,0.010000000000000002,9
OAK,6.1,1,1,0,0,5,6,34,Oakland Athletics,California,0,0,80,162,6400,Yusmeiro Petit,0.0,0.0,15,252,28,0.0,0.0,0.494,0.244036,RP,0.5987654320987654,0,0,5500000,5500000,5500000,81.31,6611.3161,37600000,97,2.23,4.9729,9
OAK,6.5,4,16,0,0,5,6,30,Oakland Athletics,California,0,0,28,162,784,Chris Bassitt,0.0,0.0,15,217,28,0.0,0.0,0.173,0.029928999999999997,SP,0.5987654320987654,0,0,565000,565000,558992,69.51,4831.6401000000005,37600000,97,1.77,3.1329000000000002,9
OAK,6.2,1,1,0,0,5,6,26,Oakland Athletics,California,0,0,16,162,256,Frankie Montas,0.5,0.25,15,255,28,0.0,0.0,0.099,0.009801,SP,0.5987654320987654,0,0,560000,560000,319120,0.0,0.0,37600000,97,2.27,5.1529,9
OAK,6.1,2,4,0,0,5,6,26,Oakland Athletics,California,0,0,13,162,169,Daniel Mengden,0.0,0.0,15,225,28,0.0,0.0,0.08,0.0064,RP,0.5987654320987654,0,0,555000,555000,247672,0.0,0.0,37600000,97,0.31,0.0961,9
TB,6.1,567,321489,155,24025,2,2,31,Tampa Bay Rays,Florida,21,441,146,161,21316,Tommy Pham,0.818,0.6691239999999999,1,223,5,0.273,0.07452900000000001,0.901,0.811801,CF,0.5962732919254659,68,4624,4100000,4100000,4100000,83.3,6938.889999999999,33500000,96,3.67,13.4689,0
TB,6.3,530,280900,154,23716,2,2,24,Tampa Bay Rays,Florida,33,1089,139,161,19321,Austin Meadows,0.922,0.8500840000000001,1,225,5,0.291,0.08468099999999999,0.858,0.7361639999999999,CF,0.5962732919254659,89,7921,557400,557400,557400,94.36,8903.8096,33500000,96,3.83,14.6689,0
TB,6.0,531,281961,135,18225,2,2,23,Tampa Bay Rays,Florida,20,400,153,161,23409,Willy Adames,0.735,0.540225,1,210,5,0.254,0.064516,0.944,0.8911359999999999,SS,0.5962732919254659,52,2704,562400,562400,562400,60.51,3661.4601,33500000,96,3.93,15.4449,0
TB,6.1,410,168100,107,11449,2,2,28,Tampa Bay Rays,Florida,19,361,127,161,16129,Ji-Man Choi,0.822,0.675684,1,260,5,0.261,0.068121,0.784,0.6146560000000001,1B,0.5962732919254659,63,3969,850000,850000,850000,64.01,4097.280100000001,33500000,96,2.11,4.4521,0
TB,6.1,447,199809,102,10404,2,2,29,Tampa Bay Rays,Florida,14,196,129,161,16641,Kevin Kiermaier,0.674,0.45427600000000007,1,210,5,0.228,0.051984,0.796,0.6336160000000001,CF,0.5962732919254659,55,3025,8166666,8000000,8166666,30.18,910.8324,33500000,96,2.34,5.475599999999999,0
TB,6.2,307,94249,82,6724,2,2,27,Tampa Bay Rays,Florida,14,196,80,161,6400,Yandy Diaz,0.816,0.6658559999999999,1,215,5,0.267,0.071289,0.494,0.244036,3B,0.5962732919254659,38,1444,558400,558400,558400,0.0,0.0,33500000,96,1.49,2.2201,0
TB,6.3,314,98596,74,5476,2,2,29,Tampa Bay Rays,Florida,12,144,131,161,17161,Jesus Aguilar,0.714,0.5097959999999999,1,277,5,0.236,0.055695999999999996,0.809,0.6544810000000001,1B,0.5962732919254659,50,2500,637500,637500,205620,19.28,371.71840000000003,33500000,96,-0.58,0.3364,0
TB,6.1,238,56644,55,3025,2,2,29,Tampa Bay Rays,Florida,3,9,75,161,5625,Joe Wendle,0.633,0.400689,1,195,5,0.231,0.053361000000000006,0.463,0.21436900000000003,2B,0.5962732919254659,19,361,570400,570400,570400,0.0,0.0,33500000,96,0.9,0.81,0
TB,6.2,266,70756,44,1936,2,2,28,Tampa Bay Rays,Florida,9,81,90,161,8100,Mike Zunino,0.544,0.29593600000000003,1,235,5,0.165,0.027225000000000003,0.556,0.3091360000000001,C,0.5962732919254659,32,1024,4447500,4412500,4447500,0.0,0.0,33500000,96,-0.07,0.004900000000000001,0
TB,6.4,152,23104,40,1600,2,2,23,Tampa Bay Rays,Florida,7,49,50,161,2500,Nate Lowe,0.781,0.6099610000000001,1,220,5,0.263,0.06916900000000001,0.309,0.095481,1B,0.5962732919254659,19,361,555000,555000,205896,0.0,0.0,33500000,96,0.57,0.32489999999999997,0
TB,6.2,147,21609,37,1369,2,2,28,Tampa Bay Rays,Florida,1,1,46,161,2116,Matt Duffy,0.67,0.4489000000000001,1,190,5,0.252,0.063504,0.284,0.08065599999999999,3B,0.5962732919254659,12,144,2675000,2675000,2675000,0.0,0.0,33500000,96,0.06,0.0036,0
TB,6.2,30,900,3,9,2,2,26,Tampa Bay Rays,Florida,0,0,31,161,961,Trevor Richards,0.256,0.065536,1,195,5,0.1,0.010000000000000002,0.191,0.036481,SP,0.5962732919254659,0,0,570000,570000,131795,50.67,2567.4489000000003,33500000,96,1.26,1.5876000000000001,0
TB,6.2,10,100,2,4,2,2,23,Tampa Bay Rays,Florida,1,1,18,161,324,Brendan McKay,0.773,0.597529,1,220,5,0.2,0.04000000000000001,0.111,0.012321,SP,0.5962732919254659,1,1,555000,555000,173072,21.41,458.3881,33500000,96,-0.11,0.0121,0
TB,6.4,1,1,1,1,2,2,32,Tampa Bay Rays,Florida,0,0,50,161,2500,Oliver Drake,2.0,4.0,1,220,5,1.0,1.0,0.309,0.095481,RP,0.5962732919254659,1,1,566100,566100,386588,81.47,6637.3609,33500000,96,1.23,1.5129,0
TB,6.8,2,4,0,0,2,2,25,Tampa Bay Rays,Florida,0,0,12,161,144,Tyler Glasnow,0.0,0.0,1,225,5,0.0,0.0,0.074,0.005475999999999999,SP,0.5962732919254659,0,0,566700,566700,566700,0.0,0.0,33500000,96,2.58,6.6564000000000005,0
TB,6.2,1,1,0,0,2,2,28,Tampa Bay Rays,Florida,0,0,66,161,4356,Emilio Pagan,0.0,0.0,1,208,5,0.0,0.0,0.407,0.165649,RP,0.5962732919254659,0,0,555000,555000,492360,96.44,9300.6736,33500000,96,2.4,5.76,0
TB,6.2,2,4,0,0,2,2,25,Tampa Bay Rays,Florida,0,0,26,161,676,Yonny Chirinos,0.0,0.0,1,225,5,0.0,0.0,0.161,0.025921000000000003,SP,0.5962732919254659,0,0,561800,561800,561800,79.83,6372.8288999999995,33500000,96,2.29,5.2441,0
TB,6.3,1,1,0,0,2,2,25,Tampa Bay Rays,Florida,0,0,66,161,4356,Diego Castillo,0.0,0.0,1,250,5,0.0,0.0,0.407,0.165649,RP/CL,0.5962732919254659,0,0,561500,561500,561500,62.78,3941.3284000000003,33500000,96,0.56,0.31360000000000005,0
MIL,6.3,489,239121,161,25921,1,5,27,Milwaukee Brewers,Wisconsin,44,1936,131,161,17161,Christian Yelich,1.1,1.2100000000000002,1,195,6,0.329,0.108241,0.809,0.6544810000000001,LF,0.5527950310559007,97,9409,9750000,9750000,9750000,99.97,9994.0009,31900000,89,7.07,49.9849,0
MIL,6.2,562,315844,146,21316,1,5,33,Milwaukee Brewers,Wisconsin,11,121,148,161,21904,Lorenzo Cain,0.697,0.48580899999999994,1,214,6,0.26,0.06760000000000001,0.914,0.835396,CF,0.5527950310559007,48,2304,15025000,15000000,15025000,23.63,558.3769,31900000,89,2.64,6.969600000000001,0
MIL,0.0,459,210681,131,17161,1,5,35,Milwaukee Brewers,Wisconsin,22,484,144,161,20736,Ryan Braun,0.849,0.7208009999999999,1,205,6,0.285,0.08122499999999999,0.889,0.790321,LF,0.5527950310559007,75,5625,19000000,18000000,19000000,29.29,857.9041,31900000,89,1.69,2.8560999999999996,0
MIL,6.0,494,244036,110,12100,1,5,24,Milwaukee Brewers,Wisconsin,15,225,152,161,23104,Orlando Arcia,0.633,0.400689,1,187,6,0.223,0.049729,0.938,0.8798439999999998,SS,0.5527950310559007,59,3481,565700,565700,565700,15.5,240.25,31900000,89,-0.73,0.5328999999999999,0
MIL,6.0,396,156816,98,9604,1,5,32,Milwaukee Brewers,Wisconsin,25,625,149,161,22201,Eric Thames,0.851,0.724201,1,210,6,0.248,0.061503999999999996,0.92,0.8464,1B,0.5527950310559007,61,3721,6000000,6000000,6000000,52.45,2751.0025000000005,31900000,89,1.57,2.4649,0
MIL,6.0,314,98596,95,9025,1,5,22,Milwaukee Brewers,Wisconsin,19,361,84,161,7056,Keston Hiura,0.938,0.8798439999999998,1,202,6,0.303,0.091809,0.519,0.269361,2B,0.5527950310559007,49,2401,555000,555000,337192,0.0,0.0,31900000,89,2.14,4.5796,0
MIL,6.1,232,53824,53,2809,1,5,28,Milwaukee Brewers,Wisconsin,8,64,91,161,8281,Hernan Perez,0.643,0.413449,1,215,6,0.228,0.051984,0.562,0.31584400000000007,2B,0.5527950310559007,18,324,2500000,2500000,2500000,0.0,0.0,31900000,89,-0.07,0.004900000000000001,0
MIL,6.0,158,24964,36,1296,1,5,32,Milwaukee Brewers,Wisconsin,7,49,76,161,5776,Manuel Pina,0.724,0.524176,1,222,6,0.228,0.051984,0.469,0.21996099999999996,C,0.5527950310559007,25,625,1600000,1600000,1600000,0.0,0.0,31900000,89,0.68,0.4624000000000001,0
MIL,6.4,230,52900,36,1296,1,5,29,Milwaukee Brewers,Wisconsin,7,49,86,161,7396,Travis Shaw,0.551,0.30360100000000007,1,230,6,0.157,0.024649,0.531,0.281961,3B,0.5527950310559007,16,256,4675000,4675000,4675000,0.0,0.0,31900000,89,-0.85,0.7224999999999999,0
MIL,6.1,154,23716,29,841,1,5,27,Milwaukee Brewers,Wisconsin,9,81,89,161,7921,Tyler Austin,0.705,0.49702499999999994,1,220,6,0.188,0.035344,0.549,0.30140100000000003,1B,0.5527950310559007,24,576,555000,555000,86536,0.0,0.0,31900000,89,-0.05,0.0025000000000000005,0
MIL,6.0,95,9025,22,484,1,5,28,Milwaukee Brewers,Wisconsin,2,4,32,161,1024,Cory Spangenberg,0.635,0.403225,1,195,6,0.232,0.053824000000000004,0.198,0.039204,2B,0.5527950310559007,10,100,1200000,1200000,238724,0.0,0.0,31900000,89,0.26,0.06760000000000001,0
MIL,6.4,45,2025,12,144,1,5,26,Milwaukee Brewers,Wisconsin,0,0,27,161,729,Brandon Woodruff,0.638,0.407044,1,243,6,0.267,0.071289,0.167,0.027889000000000004,SP,0.5527950310559007,4,16,561400,561400,561400,89.3,7974.49,31900000,89,2.9,8.41,0
MIL,6.0,65,4225,8,64,1,5,29,Milwaukee Brewers,Wisconsin,2,4,28,161,784,Tyler Saladino,0.413,0.17056899999999997,1,200,6,0.123,0.015129,0.173,0.029928999999999997,SS,0.5527950310559007,8,64,887500,887500,176564,0.0,0.0,31900000,89,-0.47,0.22089999999999999,0
MIL,6.0,52,2704,8,64,1,5,26,Milwaukee Brewers,Wisconsin,0,0,35,161,1225,Zach Davies,0.362,0.131044,1,180,6,0.154,0.023716,0.216,0.046655999999999996,SP,0.5527950310559007,3,9,2600000,2600000,2600000,71.86,5163.8596,31900000,89,2.61,6.812099999999999,0
MIL,6.1,40,1600,4,16,1,5,31,Milwaukee Brewers,Wisconsin,0,0,34,161,1156,Chase Anderson,0.268,0.07182400000000001,1,200,6,0.1,0.010000000000000002,0.21,0.04409999999999999,RP,0.5527950310559007,1,1,6500000,6000000,6500000,0.0,0.0,31900000,89,1.8,3.24,0
MIL,6.0,10,100,4,16,1,5,25,Milwaukee Brewers,Wisconsin,0,0,15,161,225,Tyrone Taylor,1.1,1.2100000000000002,1,194,6,0.4,0.16000000000000003,0.093,0.008649,CF,0.5527950310559007,1,1,555000,555000,68632,0.0,0.0,31900000,89,0.18,0.0324,0
MIL,6.3,7,49,2,4,1,5,24,Milwaukee Brewers,Wisconsin,0,0,32,161,1024,Corbin Burnes,0.571,0.32604099999999997,1,205,6,0.286,0.08179599999999998,0.198,0.039204,RP,0.5527950310559007,0,0,562800,562800,408510,0.0,0.0,31900000,89,-2.29,5.2441,0
MIL,6.2,6,36,2,4,1,5,24,Milwaukee Brewers,Wisconsin,1,1,9,161,81,Jacob Nottingham,1.262,1.592644,1,220,6,0.333,0.11088900000000002,0.056,0.0031360000000000003,C,0.5527950310559007,4,16,555000,555000,122344,0.0,0.0,31900000,89,0.02,0.0004,0
MIL,6.3,22,484,1,1,1,5,26,Milwaukee Brewers,Wisconsin,0,0,35,161,1225,Adrian Houser,0.216,0.046655999999999996,1,222,6,0.046,0.002116,0.216,0.046655999999999996,SP,0.5527950310559007,0,0,555000,555000,450584,52.41,2746.8080999999997,31900000,89,1.72,2.9583999999999997,0
MIL,6.0,3,9,1,1,1,5,34,Milwaukee Brewers,Wisconsin,0,0,72,161,5184,Junior Guerra,0.667,0.44488900000000003,1,235,6,0.333,0.11088900000000002,0.444,0.197136,RP,0.5527950310559007,0,0,2225000,2225000,2225000,74.85,5602.522499999999,31900000,89,1.28,1.6384,0
MIL,6.2,15,225,1,1,1,5,30,Milwaukee Brewers,Wisconsin,0,0,17,161,289,David Freitas,0.317,0.10048900000000001,1,250,6,0.067,0.004489000000000001,0.105,0.011024999999999998,C,0.5527950310559007,1,1,558500,558500,87087,0.0,0.0,31900000,89,-0.04,0.0016,0
MIL,6.6,3,9,0,0,1,5,30,Milwaukee Brewers,Wisconsin,0,0,10,161,100,Jimmy Nelson,0.0,0.0,1,250,6,0.0,0.0,0.062,0.0038439999999999998,RP,0.5527950310559007,0,0,3700000,3700000,3700000,0.0,0.0,31900000,89,-0.46,0.2116,0
MIL,6.1,2,4,0,0,1,5,31,Milwaukee Brewers,Wisconsin,0,0,28,161,784,Jay Jackson,0.0,0.0,1,195,6,0.0,0.0,0.173,0.029928999999999997,RP,0.5527950310559007,0,0,1000000,1000000,365568,0.0,0.0,31900000,89,0.15,0.0225,0
MIL,6.4,2,4,0,0,1,5,29,Milwaukee Brewers,Wisconsin,0,0,9,161,81,Brent Suter,0.0,0.0,1,213,6,0.0,0.0,0.056,0.0031360000000000003,RP,0.5527950310559007,0,0,568300,568300,568300,0.0,0.0,31900000,89,0.99,0.9801,0
MIL,6.3,2,4,0,0,1,5,25,Milwaukee Brewers,Wisconsin,0,0,61,161,3721,Josh Hader,0.0,0.0,1,180,6,0.0,0.0,0.377,0.142129,RP/CL,0.5527950310559007,0,0,687600,687600,687600,99.03,9806.9409,31900000,89,2.62,6.864400000000001,0
MIL,6.3,1,1,0,0,1,5,24,Milwaukee Brewers,Wisconsin,0,0,13,161,169,Devin Williams,0.0,0.0,1,165,6,0.0,0.0,0.08,0.0064,P,0.5527950310559007,0,0,555000,555000,134280,0.0,0.0,31900000,89,-0.08,0.0064,0
LAA,5.9,596,355216,173,29929,5,4,25,Los Angeles Angels,California,6,36,154,161,23716,David Fletcher,0.734,0.538756,1,185,10,0.29,0.0841,0.951,0.9044009999999999,2B,0.4472049689440994,49,2401,561500,561500,561500,60.04,3604.8016,31000000,72,3.75,14.0625,1
LAA,6.2,470,220900,137,18769,5,4,27,Los Angeles Angels,California,45,2025,136,161,18496,Mike Trout,1.083,1.1728889999999998,1,235,10,0.292,0.08526399999999999,0.84,0.7055999999999999,CF,0.4472049689440994,104,10816,17666667,16000000,17666667,97.56,9517.9536,31000000,72,8.28,68.55839999999999,1
LAA,6.3,491,241081,120,14400,5,4,39,Los Angeles Angels,California,23,529,131,161,17161,Albert Pujols,0.734,0.538756,1,235,10,0.244,0.059536,0.809,0.6544810000000001,1B,0.4472049689440994,93,8649,28000000,28000000,28000000,9.04,81.72159999999998,31000000,72,0.43,0.18489999999999998,1
LAA,6.4,384,147456,110,12100,5,4,24,Los Angeles Angels,California,18,324,106,161,11236,Shohei Ohtani,0.848,0.719104,1,210,10,0.287,0.08236899999999998,0.654,0.42771600000000004,DH,0.4472049689440994,62,3844,650000,650000,650000,78.86,6218.8996,31000000,72,2.45,6.002500000000001,1
LAA,6.0,413,170569,108,11664,5,4,28,Los Angeles Angels,California,17,289,136,161,18496,Brian Goodwin,0.796,0.6336160000000001,1,200,10,0.262,0.06864400000000001,0.84,0.7055999999999999,RF,0.4472049689440994,47,2209,583500,583500,583500,56.27,3166.3129000000004,31000000,72,2.11,4.4521,1
LAA,6.2,398,158404,105,11025,5,4,29,Los Angeles Angels,California,7,49,104,161,10816,Andrelton Simmons,0.673,0.4529290000000001,1,195,10,0.264,0.06969600000000001,0.642,0.41216400000000003,SS,0.4472049689440994,40,1600,13000000,13000000,13000000,23.29,542.4241,31000000,72,2.13,4.536899999999999,1
LAA,6.4,191,36481,48,2304,5,4,31,Los Angeles Angels,California,5,25,68,161,4624,Kevan Smith,0.71,0.5041,1,230,10,0.251,0.063001,0.42,0.17639999999999997,C,0.4472049689440994,20,400,572500,572500,572500,0.0,0.0,31000000,72,0.56,0.31360000000000005,1
LAA,6.1,219,47961,47,2209,5,4,31,Los Angeles Angels,California,12,144,63,161,3969,Justin Upton,0.724,0.524176,1,215,10,0.215,0.046224999999999995,0.389,0.151321,LF,0.4472049689440994,40,1600,18000000,18000000,18000000,0.0,0.0,31000000,72,-0.87,0.7569,1
LAA,6.0,147,21609,31,961,5,4,24,Los Angeles Angels,California,8,64,53,161,2809,Matt Thaiss,0.714,0.5097959999999999,1,215,10,0.211,0.044521,0.327,0.10692900000000001,1B,0.4472049689440994,23,529,555000,555000,265576,0.0,0.0,31000000,72,0.66,0.43560000000000004,1
LAA,6.0,79,6241,16,256,5,4,25,Los Angeles Angels,California,1,1,35,161,1225,Jared Walsh,0.605,0.366025,1,210,10,0.203,0.041209,0.216,0.046655999999999996,RP,0.4472049689440994,5,25,555000,555000,185008,0.0,0.0,31000000,72,0.12,0.0144,1
LAA,0.0,97,9409,12,144,5,4,33,Los Angeles Angels,California,0,0,39,161,1521,Zack Cozart,0.322,0.10368400000000001,1,205,10,0.124,0.015375999999999999,0.241,0.058080999999999994,3B,0.4472049689440994,7,49,12666666,12666666,12666666,0.0,0.0,31000000,72,-1.21,1.4641,1
LAA,6.1,42,1764,8,64,5,4,25,Los Angeles Angels,California,1,1,20,161,400,Taylor Ward,0.625,0.390625,1,200,10,0.191,0.036481,0.124,0.015375999999999999,3B,0.4472049689440994,2,4,555000,555000,128312,0.0,0.0,31000000,72,-0.51,0.2601,1
LAA,6.2,54,2916,7,49,5,4,29,Los Angeles Angels,California,1,1,25,161,625,Anthony Bemboom,0.349,0.12180099999999998,1,200,10,0.13,0.016900000000000002,0.154,0.023716,C,0.4472049689440994,4,16,555000,555000,119360,0.0,0.0,31000000,72,0.0,0.0,1
LAA,6.0,36,1296,5,25,5,4,24,Los Angeles Angels,California,0,0,18,161,324,Michael Hermosillo,0.527,0.277729,1,205,10,0.139,0.019321000000000005,0.111,0.012321,CF,0.4472049689440994,3,9,556500,556500,293216,0.0,0.0,31000000,72,0.04,0.0016,1
LAA,6.3,25,625,4,16,5,4,27,Los Angeles Angels,California,0,0,9,161,81,Kaleb Cowart,0.472,0.22278399999999998,1,225,10,0.16,0.0256,0.056,0.0031360000000000003,3B,0.4472049689440994,1,1,555000,555000,35808,0.0,0.0,31000000,72,-0.11,0.0121,1
LAA,6.2,2,4,0,0,5,4,29,Los Angeles Angels,California,0,0,23,161,529,Felix Pena,0.0,0.0,1,220,10,0.0,0.0,0.142,0.020163999999999998,SP,0.4472049689440994,0,0,569000,569000,569000,52.68,2775.1824,31000000,72,0.81,0.6561000000000001,1
LAA,6.2,2,4,0,0,5,4,23,Los Angeles Angels,California,0,0,19,161,361,Griffin Canning,0.0,0.0,1,180,10,0.0,0.0,0.117,0.013689000000000002,SP,0.4472049689440994,0,0,555000,555000,456552,49.2,2420.6400000000003,31000000,72,1.13,1.2768999999999997,1
LAA,6.1,2,4,0,0,5,4,22,Los Angeles Angels,California,0,0,19,161,361,Jaime Barria,0.0,0.0,1,210,10,0.0,0.0,0.117,0.013689000000000002,SP,0.4472049689440994,0,0,563500,563500,251490,8.66,74.9956,31000000,72,-0.54,0.2916,1
LAA,6.3,2,4,0,0,5,4,22,Los Angeles Angels,California,0,0,10,161,100,Patrick Sandoval,0.0,0.0,1,190,10,0.0,0.0,0.062,0.0038439999999999998,SP,0.4472049689440994,0,0,555000,555000,167104,0.0,0.0,31000000,72,0.36,0.1296,1
STL,6.3,597,356409,155,24025,2,1,31,St. Louis Cardinals,Missouri,34,1156,161,162,25921,Paul Goldschmidt,0.821,0.6740409999999999,23,220,29,0.26,0.06760000000000001,0.994,0.988036,1B,0.5617283950617284,97,9409,15500000,14500000,15500000,30.97,959.1408999999999,25000000,91,2.82,7.952399999999999,11
STL,5.7,478,228484,136,18496,2,1,28,St. Louis Cardinals,Missouri,11,121,148,162,21904,Kolten Wong,0.784,0.6146560000000001,23,185,29,0.285,0.08122499999999999,0.914,0.835396,2B,0.5617283950617284,59,3481,6500000,6500000,6500000,72.57,5266.404899999999,25000000,91,4.67,21.808899999999998,11
STL,6.0,583,339889,136,18496,2,1,25,St. Louis Cardinals,Missouri,30,900,159,162,25281,Paul DeJong,0.762,0.580644,23,205,29,0.233,0.054289000000000004,0.982,0.964324,SS,0.5617283950617284,78,6084,1666666,1500000,1666666,71.05,5048.1025,25000000,91,5.29,27.9841,11
STL,6.1,485,235225,118,13924,2,1,28,St. Louis Cardinals,Missouri,29,841,131,162,17161,Marcell Ozuna,0.804,0.6464160000000001,23,225,29,0.243,0.059049,0.809,0.6544810000000001,LF,0.5617283950617284,89,7921,12250000,12250000,12250000,56.3,3169.6899999999996,25000000,91,2.09,4.368099999999999,11
STL,6.5,487,237169,116,13456,2,1,33,St. Louis Cardinals,Missouri,19,361,150,162,22500,Dexter Fowler,0.754,0.568516,23,205,29,0.238,0.05664399999999999,0.926,0.8574760000000001,CF,0.5617283950617284,67,4489,16500000,14500000,16500000,24.9,620.0099999999999,25000000,91,1.42,2.0164,11
STL,6.4,416,173056,94,8836,2,1,33,St. Louis Cardinals,Missouri,15,225,129,162,16641,Matt Carpenter,0.726,0.527076,23,210,29,0.226,0.051076,0.796,0.6336160000000001,1B,0.5617283950617284,46,2116,14750000,14500000,14750000,12.53,157.00089999999997,25000000,91,1.13,1.2768999999999997,11
STL,6.6,334,111556,90,8100,2,1,30,St. Louis Cardinals,Missouri,10,100,128,162,16384,Jose Martinez,0.751,0.564001,23,215,29,0.27,0.0729,0.79,0.6241000000000001,1B,0.5617283950617284,42,1764,1125000,1000000,1125000,21.45,460.10249999999996,25000000,91,-0.25,0.0625,11
STL,6.0,347,120409,71,5041,2,1,25,St. Louis Cardinals,Missouri,12,144,129,162,16641,Harrison Bader,0.68,0.4624000000000001,23,210,29,0.205,0.04202499999999999,0.796,0.6336160000000001,RF,0.5617283950617284,39,1521,578300,578300,509876,38.49,1481.4801000000002,25000000,91,2.29,5.2441,11
STL,0.0,168,28224,36,1296,2,1,33,St. Louis Cardinals,Missouri,11,121,67,162,4489,Matt Wieters,0.702,0.49280399999999996,23,235,29,0.214,0.045795999999999996,0.414,0.171396,C,0.5617283950617284,27,729,1500000,1500000,1500000,0.0,0.0,25000000,91,0.46,0.2116,11
STL,6.1,53,2809,12,144,2,1,24,St. Louis Cardinals,Missouri,2,4,18,162,324,Andrew Knizner,0.67,0.4489000000000001,23,225,29,0.226,0.051076,0.111,0.012321,C,0.5617283950617284,7,49,555000,555000,217832,0.0,0.0,25000000,91,0.25,0.0625,11
STL,6.0,38,1444,12,144,2,1,23,St. Louis Cardinals,Missouri,4,16,34,162,1156,Lane Thomas,1.093,1.1946489999999998,23,185,29,0.316,0.099856,0.21,0.04409999999999999,CF,0.5617283950617284,12,144,555000,555000,256624,0.0,0.0,25000000,91,0.58,0.3364,11
STL,6.4,54,2916,10,100,2,1,23,St. Louis Cardinals,Missouri,0,0,38,162,1444,Jack Flaherty,0.451,0.203401,23,225,29,0.185,0.034225,0.235,0.055224999999999996,SP,0.5617283950617284,4,16,562100,562100,562100,97.66,9537.4756,25000000,91,5.87,34.456900000000005,11
STL,6.7,50,2500,8,64,2,1,37,St. Louis Cardinals,Missouri,0,0,32,162,1024,Adam Wainwright,0.409,0.16728099999999999,23,230,29,0.16,0.0256,0.198,0.039204,SP,0.5617283950617284,2,4,10000000,2000000,10000000,67.2,4515.84,25000000,91,1.84,3.3856,11
STL,6.5,59,3481,8,64,2,1,30,St. Louis Cardinals,Missouri,0,0,32,162,1024,Miles Mikolas,0.288,0.08294399999999999,23,220,29,0.136,0.018496000000000002,0.198,0.039204,SP,0.5617283950617284,2,4,8750000,7750000,8750000,40.81,1665.4561,25000000,91,1.84,3.3856,11
