Equipo,Cantidad_agentes_libres,Valor_contrato_total,Acronimo,Victorias,Juegos totales,Playoffs,Pennants won,WS ganadas,Promedio_victorias,Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,WAR,TVS,Edad,Peso,Altura,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,WAR_2,TVS_2
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Josh Hader,RP/CL,35,0.216,4,0,0,0,0.0,0.0,1.86,0.0,23,180,6.3,535000,535000,336145,1225,0.046655999999999996,16,0,0,0,0.0,0.0,3.4596000000000005,0.0
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Aaron Wilkerson,SP,3,0.019,4,0,0,0,0.0,0.0,0.21,0.0,28,190,6.3,535000,535000,49691,9,0.000361,16,0,0,0,0.0,0.0,0.04409999999999999,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Jose Abreu,1B,156,0.963,621,189,33,102,0.304,0.906,4.92,84.94,30,235,6.3,10825000,10825000,10825000,24336,0.9273689999999999,385641,35721,1089,10404,0.092416,0.820836,24.2064,7214.803599999999
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Avisail Garcia,RF,136,0.84,518,171,18,79,0.33,0.885,4.55,87.67,26,250,6.4,3000000,3000000,3000000,18496,0.7055999999999999,268324,29241,324,6241,0.10890000000000001,0.7832250000000001,20.702499999999997,7686.0289
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Tim Anderson,SS,146,0.901,587,151,17,56,0.257,0.679,-0.4,27.07,24,185,6.1,850000,850000,850000,21316,0.811801,344569,22801,289,3136,0.066049,0.4610410000000001,0.16000000000000003,732.7849
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Yolmer Sanchez,2B,141,0.87,484,129,12,59,0.267,0.732,3.48,56.77,25,205,5.8,546000,546000,546000,19881,0.7569,234256,16641,144,3481,0.071289,0.535824,12.1104,3222.8329000000003
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Matt Davidson,DH,118,0.728,414,91,26,68,0.22,0.711,-0.77,24.33,26,230,6.3,537000,537000,537000,13924,0.529984,171396,8281,676,4624,0.0484,0.505521,0.5929,591.9488999999999
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Leury Garcia,OF,87,0.537,300,81,9,33,0.27,0.739,1.18,0.0,26,190,5.8,535000,535000,535000,7569,0.28836900000000004,90000,6561,81,1089,0.0729,0.546121,1.3923999999999999,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Kevan Smith,C,87,0.537,276,78,4,30,0.283,0.697,-0.04,0.0,29,230,6.4,535000,535000,450142,7569,0.28836900000000004,76176,6084,16,900,0.08008899999999998,0.48580899999999994,0.0016,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Adam Engel,OF,97,0.599,301,51,6,21,0.169,0.524,-0.7,0.0,25,220,6.2,535000,535000,341991,9409,0.358801,90601,2601,36,441,0.028561000000000003,0.27457600000000004,0.48999999999999994,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Alen Hanson,RF,106,0.654,217,48,4,11,0.221,0.607,-0.32,7.92,24,170,6.0,541500,541500,340285,11236,0.42771600000000004,47089,2304,16,121,0.048841,0.36844899999999997,0.1024,62.7264
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Yoan Moncada,2B,54,0.333,199,46,8,22,0.231,0.75,1.65,0.0,22,225,6.2,535000,535000,219225,2916,0.11088900000000002,39601,2116,64,484,0.053361000000000006,0.5625,2.7224999999999997,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Tyler Saladino,2B,79,0.488,253,45,0,10,0.178,0.484,-0.92,0.0,27,200,6.0,547000,547000,547000,6241,0.238144,64009,2025,0,100,0.031684,0.234256,0.8464,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Nicky Delmonico,LF,43,0.265,141,37,9,23,0.262,0.856,1.44,0.0,24,230,6.3,535000,535000,181297,1849,0.07022500000000001,19881,1369,81,529,0.06864400000000001,0.7327359999999999,2.0736,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Willy Garcia,LF,44,0.272,105,25,2,12,0.238,0.705,-0.29,0.0,24,215,6.2,535000,535000,403374,1936,0.07398400000000001,11025,625,4,144,0.05664399999999999,0.49702499999999994,0.0841,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Rob Brantly,C,14,0.086,31,9,2,5,0.29,0.905,0.31,0.0,27,191,6.0,535000,535000,108151,196,0.007395999999999999,961,81,4,25,0.0841,0.819025,0.0961,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Rymer Liriano,RF,21,0.13,41,9,1,6,0.22,0.646,0.13,0.0,26,230,0.0,535000,535000,87690,441,0.016900000000000002,1681,81,1,36,0.0484,0.417316,0.016900000000000002,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Geovany Soto,C,13,0.08,42,8,3,9,0.191,0.676,0.01,0.0,34,220,6.1,2000000,2000000,2000000,169,0.0064,1764,64,9,81,0.036481,0.45697600000000005,0.0001,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Carlos Rodon,SP,12,0.074,6,2,0,2,0.333,0.833,1.18,0.0,24,245,6.3,600000,600000,600000,144,0.005475999999999999,36,4,0,4,0.11088900000000002,0.693889,1.3923999999999999,0.0
Chicago White Sox,1,6000000,CHW,67,162,9,6,3,0.4135802469135802,Dylan Covey,SP,18,0.111,1,0,0,0,0.0,0.0,-1.34,1.54,25,220,6.1,535000,535000,535000,324,0.012321,1,0,0,0,0.0,0.0,1.7956000000000003,2.3716
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Mookie Betts,RF,153,0.944,628,165,24,102,0.263,0.798,6.35,96.48,24,180,5.9,950000,950000,950000,23409,0.8911359999999999,394384,27225,576,10404,0.06916900000000001,0.636804,40.3225,9308.3904
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Xander Bogaerts,SS,148,0.914,571,156,10,62,0.273,0.746,2.25,56.03,24,218,6.2,4500000,4500000,4500000,21904,0.835396,326041,24336,100,3844,0.07452900000000001,0.556516,5.0625,3139.3609
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Andrew Benintendi,OF,151,0.932,573,155,20,90,0.271,0.776,2.8,77.77,22,180,5.9,549000,549000,549000,22801,0.8686240000000001,328329,24025,400,8100,0.073441,0.602176,7.839999999999999,6048.1729
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Eduardo Nunez,SS,114,0.704,467,146,12,58,0.313,0.801,0.94,59.56,30,195,0.0,4200000,4200000,1560668,12996,0.49561599999999995,218089,21316,144,3364,0.097969,0.6416010000000001,0.8835999999999999,3547.3936000000003
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Hanley Ramirez,DH,133,0.821,496,120,23,62,0.242,0.75,-0.25,6.99,33,235,6.2,22000000,22750000,22750000,17689,0.6740409999999999,246016,14400,529,3844,0.058564,0.5625,0.0625,48.8601
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Dustin Pedroia,2B,105,0.648,406,118,7,62,0.291,0.756,1.52,28.34,33,175,5.9,15000000,15125000,15125000,11025,0.419904,164836,13924,49,3844,0.08468099999999999,0.571536,2.3104,803.1555999999999
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Christian Vazquez,C,99,0.611,324,94,5,32,0.29,0.735,1.08,34.64,26,205,5.9,561000,561000,561000,9801,0.37332099999999996,104976,8836,25,1024,0.0841,0.540225,1.1664,1199.9296
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Rafael Devers,3B,58,0.358,222,63,10,30,0.284,0.824,0.93,0.0,20,240,6.0,535000,535000,204610,3364,0.128164,49284,3969,100,900,0.08065599999999999,0.6789759999999999,0.8649000000000001,0.0
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Chris Young,RF,90,0.556,243,57,7,25,0.235,0.709,-0.38,0.0,33,200,6.2,6500000,6500000,6500000,8100,0.3091360000000001,59049,3249,49,625,0.055224999999999996,0.5026809999999999,0.1444,0.0
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Deven Marrero,SS,71,0.438,171,36,4,27,0.211,0.593,0.39,0.0,26,195,6.1,535000,535000,327376,5041,0.191844,29241,1296,16,729,0.044521,0.351649,0.1521,0.0
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Josh Rutledge,SS,37,0.228,107,24,0,9,0.224,0.558,-0.5,0.0,28,190,6.1,600000,600000,600000,1369,0.051984,11449,576,0,81,0.050176000000000005,0.3113640000000001,0.25,0.0
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Sam Travis,1B,33,0.204,76,20,0,1,0.263,0.667,-0.35,0.0,23,205,6.0,535000,535000,219225,1089,0.04161599999999999,5776,400,0,1,0.06916900000000001,0.44488900000000003,0.12249999999999998,0.0
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Marco Hernandez,SS,21,0.13,58,16,0,2,0.276,0.628,0.15,0.0,24,212,6.0,548500,548500,536463,441,0.016900000000000002,3364,256,0,4,0.07617600000000001,0.394384,0.0225,0.0
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Tzu-Wei Lin,SS,25,0.154,56,15,0,2,0.268,0.709,0.61,0.0,23,155,5.9,535000,535000,151996,625,0.023716,3136,225,0,4,0.07182400000000001,0.5026809999999999,0.3721,0.0
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Chris Sale,SP,32,0.198,3,1,0,0,0.333,1.0,6.01,98.07,28,183,6.6,12000000,12000000,12000000,1024,0.039204,9,1,0,0,0.11088900000000002,1.0,36.1201,9617.7249
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,David Price,SP,16,0.099,1,1,0,0,1.0,2.0,1.58,0.0,31,215,6.5,30000000,30000000,30000000,256,0.009801,1,1,0,0,1.0,4.0,2.4964000000000004,0.0
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Blake Swihart,C,6,0.037,5,1,0,0,0.2,0.629,0.0,0.0,25,200,6.1,535000,535000,90613,36,0.0013689999999999998,25,1,0,0,0.04000000000000001,0.395641,0.0,0.0
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Rick Porcello,SP,33,0.204,4,0,0,0,0.0,0.0,-0.24,8.87,28,205,0.0,20000000,20125000,20125000,1089,0.04161599999999999,16,0,0,0,0.0,0.0,0.0576,78.67689999999999
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Doug Fister,SP,18,0.111,2,0,0,0,0.0,0.0,0.1,40.45,33,210,6.8,1750000,2200000,2200000,324,0.012321,4,0,0,0,0.0,0.0,0.010000000000000002,1636.2025000000003
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Drew Pomeranz,SP,32,0.198,1,0,0,0,0.0,0.0,3.93,84.62,28,246,6.5,4450000,4450000,4450000,1024,0.039204,1,0,0,0,0.0,0.0,15.4449,7160.544400000001
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Eduardo Rodriguez,SP,25,0.154,7,0,0,0,0.0,0.0,1.77,59.54,24,231,6.2,584500,584500,584500,625,0.023716,49,0,0,0,0.0,0.0,3.1329000000000002,3545.0116
Boston Red Sox,1,5500000,BOS,93,162,23,13,8,0.5740740740740741,Hector Velazquez,P,8,0.049,1,0,0,0,0.0,0.0,0.62,0.0,28,180,6.0,535000,535000,140304,64,0.0024010000000000004,1,0,0,0,0.0,0.0,0.3844,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Joey Votto,1B,162,1.0,559,179,36,100,0.32,1.032,7.48,97.35,33,220,6.2,22000000,22000000,22000000,26244,1.0,312481,32041,1296,10000,0.1024,1.065024,55.95040000000001,9477.0225
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Adam Duvall,LF,157,0.969,587,146,31,99,0.249,0.782,1.99,64.64,28,215,6.1,577500,577500,577500,24649,0.9389609999999999,344569,21316,961,9801,0.062001,0.6115240000000001,3.9601,4178.3296
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Billy Hamilton,CF,139,0.858,582,144,4,38,0.247,0.634,0.99,48.02,26,160,6.0,2625000,2625000,2625000,19321,0.7361639999999999,338724,20736,16,1444,0.061009,0.40195600000000004,0.9801,2305.9204000000004
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Zack Cozart,SS,122,0.753,438,129,24,62,0.295,0.928,5.19,93.65,31,205,0.0,5325000,5325000,5325000,14884,0.567009,191844,16641,576,3844,0.08702499999999999,0.8611840000000001,26.936100000000003,8770.3225
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Jose Peraza,SS,143,0.883,487,126,5,37,0.259,0.622,-0.72,12.71,23,210,6.0,540000,540000,540000,20449,0.779689,237169,15876,25,1369,0.067081,0.386884,0.5184,161.54410000000001
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Scott Schebler,LF,141,0.87,473,110,30,67,0.233,0.791,1.16,57.21,26,228,6.1,540000,540000,540000,19881,0.7569,223729,12100,900,4489,0.054289000000000004,0.625681,1.3456,3272.9841
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Patrick Kivlehan,RF,115,0.71,178,37,9,26,0.208,0.703,0.2,12.7,27,223,6.2,535000,535000,535000,13225,0.5041,31684,1369,81,676,0.043264,0.49420899999999995,0.04000000000000001,161.29
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Jesse Winker,OF,47,0.29,121,36,7,15,0.298,0.904,0.48,0.0,23,215,6.3,535000,535000,233840,2209,0.0841,14641,1296,49,225,0.088804,0.817216,0.2304,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Devin Mesoraco,C,56,0.346,141,30,6,14,0.213,0.711,-0.01,0.0,29,229,6.1,7200000,7325000,7325000,3136,0.11971599999999999,19881,900,36,196,0.045369,0.505521,0.0001,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Stuart Turner,C,37,0.228,82,11,2,7,0.134,0.426,-1.2,0.0,25,220,6.2,535000,535000,535000,1369,0.051984,6724,121,4,49,0.017956000000000003,0.181476,1.44,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Homer Bailey,SP,18,0.111,28,7,0,0,0.25,0.571,-0.81,3.81,31,223,6.4,19000000,19000000,19000000,324,0.012321,784,49,0,0,0.0625,0.32604099999999997,0.6561000000000001,14.5161
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Bronson Arroyo,SP,15,0.093,26,4,0,0,0.154,0.308,-1.44,0.0,40,185,6.4,535000,535000,517459,225,0.008649,676,16,0,0,0.023716,0.094864,2.0736,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Tim Adleman,SP,30,0.185,29,3,0,2,0.103,0.241,-0.47,12.7,29,225,6.5,535000,535000,493987,900,0.034225,841,9,0,4,0.010608999999999999,0.058080999999999994,0.22089999999999999,161.29
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Luis Castillo,SP,15,0.093,30,3,0,1,0.1,0.229,2.64,0.0,24,200,6.2,535000,535000,295223,225,0.008649,900,9,0,1,0.010000000000000002,0.052441,6.969600000000001,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Michael Lorenzen,RP,73,0.451,12,2,1,1,0.167,0.583,0.12,49.17,25,220,6.3,555000,555000,555000,5329,0.203401,144,4,1,1,0.027889000000000004,0.33988899999999994,0.0144,2417.6889
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Jackson Stephens,RP,7,0.043,6,2,0,2,0.333,0.667,0.2,0.0,23,220,6.2,535000,535000,99382,49,0.0018489999999999997,36,4,0,4,0.11088900000000002,0.44488900000000003,0.04000000000000001,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Robert Stephenson,SP,26,0.161,23,1,0,0,0.044,0.087,-0.25,19.55,24,205,6.3,535000,535000,377067,676,0.025921000000000003,529,1,0,0,0.0019359999999999998,0.007568999999999999,0.0625,382.20250000000004
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Asher Wojciechowski,RP,25,0.154,14,1,0,0,0.071,0.143,-0.94,0.0,28,235,6.4,535000,535000,350760,625,0.023716,196,1,0,0,0.0050409999999999995,0.020448999999999995,0.8835999999999999,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Raisel Iglesias,RP/CL,63,0.389,1,1,0,0,1.0,3.0,2.21,95.59,27,190,6.2,3500000,4214285,4214285,3969,0.151321,1,1,0,0,1.0,9.0,4.8841,9137.448100000001
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Amir Garrett,SP,16,0.099,19,1,0,1,0.053,0.158,-1.62,0.0,25,239,6.5,535000,535000,280608,256,0.009801,361,1,0,1,0.002809,0.024964,2.6244000000000005,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Sal Romano,SP,16,0.099,24,1,0,0,0.042,0.163,0.36,0.0,23,255,6.5,535000,535000,230917,256,0.009801,576,1,0,0,0.0017640000000000002,0.026569000000000002,0.1296,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Rookie Davis,SP,7,0.043,6,1,0,0,0.167,0.619,-0.88,0.0,24,245,6.5,535000,535000,187072,49,0.0018489999999999997,36,1,0,0,0.027889000000000004,0.383161,0.7744,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Kevin Shackelford,RP,26,0.161,3,1,0,0,0.333,0.667,0.06,0.0,28,210,6.5,535000,535000,198764,676,0.025921000000000003,9,1,0,0,0.11088900000000002,0.44488900000000003,0.0036,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Chad Wallach,C,6,0.037,11,1,0,0,0.091,0.182,-0.2,0.0,25,246,6.2,535000,535000,102305,36,0.0013689999999999998,121,1,0,0,0.008281,0.033124,0.04000000000000001,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Tyler Mahle,SP,4,0.025,7,1,0,0,0.143,0.393,0.58,0.0,22,210,6.3,535000,535000,105228,16,0.0006250000000000001,49,1,0,0,0.020448999999999995,0.154449,0.3364,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Cody Reed,RP,12,0.074,2,0,0,0,0.0,0.0,-0.11,0.0,24,230,6.5,537000,537000,173106,144,0.005475999999999999,4,0,0,0,0.0,0.0,0.0121,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Austin Brice,RP,22,0.136,4,0,0,0,0.0,0.0,-0.05,0.0,25,238,6.4,535000,535000,341991,484,0.018496000000000002,16,0,0,0,0.0,0.0,0.0025000000000000005,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Deck McGuire,SP,6,0.037,3,0,0,1,0.0,0.0,0.19,0.0,28,220,0.0,535000,535000,58460,36,0.0013689999999999998,9,0,0,1,0.0,0.0,0.0361,0.0
Cincinnati Reds,2,5300000,CIN,68,162,15,10,5,0.419753086419753,Ariel Hernandez,RP,19,0.117,2,0,0,0,0.0,0.0,0.03,0.0,25,180,6.4,535000,535000,184149,361,0.013689000000000002,4,0,0,0,0.0,0.0,0.0009,0.0
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Nick Castellanos,3B,157,0.969,614,167,26,101,0.272,0.811,0.14,55.11,25,203,6.4,3000000,3000000,3000000,24649,0.9389609999999999,376996,27889,676,10201,0.07398400000000001,0.6577210000000001,0.019600000000000003,3037.1121
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Ian Kinsler,2B,139,0.858,551,130,22,52,0.236,0.725,2.14,31.69,35,200,6.0,11000000,11000000,11000000,19321,0.7361639999999999,303601,16900,484,2704,0.055695999999999996,0.525625,4.5796,1004.2561000000001
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Miguel Cabrera,1B,130,0.803,469,117,16,60,0.25,0.728,-0.93,1.21,34,249,6.4,28000000,28000000,28000000,16900,0.6448090000000001,219961,13689,256,3600,0.0625,0.529984,0.8649000000000001,1.4641
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Victor Martinez,DH,107,0.661,392,100,10,47,0.255,0.697,-0.6,4.71,38,210,6.2,18000000,18000000,18000000,11449,0.43692100000000006,153664,10000,100,2209,0.065025,0.48580899999999994,0.36,22.1841
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Mikie Mahtook,LF,109,0.673,348,96,12,38,0.276,0.785,0.63,43.88,27,216,6.1,541300,541300,541300,11881,0.4529290000000001,121104,9216,144,1444,0.07617600000000001,0.616225,0.39690000000000003,1925.4544000000003
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,James McCann,C,106,0.654,352,89,13,49,0.253,0.733,1.39,40.06,27,220,6.3,552100,552100,552100,11236,0.42771600000000004,123904,7921,169,2401,0.064009,0.537289,1.9320999999999997,1604.8036000000002
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Andrew Romine,SS,124,0.765,318,75,4,25,0.236,0.632,-1.17,6.7,31,190,6.1,1300000,1300000,1300000,15376,0.585225,101124,5625,16,625,0.055695999999999996,0.399424,1.3688999999999998,44.89
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,John Hicks,C,60,0.37,173,46,6,22,0.266,0.766,0.29,0.0,27,230,6.2,535000,535000,289377,3600,0.1369,29929,2116,36,484,0.07075600000000001,0.586756,0.0841,0.0
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Dixon Machado,SS,73,0.451,166,43,1,11,0.259,0.621,-0.53,0.0,25,170,6.1,537800,537800,537800,5329,0.203401,27556,1849,1,121,0.067081,0.385641,0.28090000000000004,0.0
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Jeimer Candelario,3B,38,0.235,127,36,3,16,0.284,0.784,-0.18,0.0,23,221,6.1,535000,535000,93536,1444,0.055224999999999996,16129,1296,9,256,0.08065599999999999,0.6146560000000001,0.0324,0.0
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Jacoby Jones,CF,56,0.346,141,24,3,13,0.17,0.51,-0.07,0.0,25,201,6.2,536100,536100,254910,3136,0.11971599999999999,19881,576,9,169,0.028900000000000006,0.2601,0.004900000000000001,0.0
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Efren Navarro,1B,23,0.142,61,14,2,2,0.23,0.696,0.28,0.0,31,210,6.0,535000,535000,90613,529,0.020163999999999998,3721,196,4,4,0.0529,0.48441599999999996,0.07840000000000001,0.0
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Bryan Holaday,C,13,0.08,29,7,0,2,0.241,0.552,-0.31,0.0,29,215,6.0,535000,535000,90613,169,0.0064,841,49,0,4,0.058080999999999994,0.30470400000000003,0.0961,0.0
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Jordan Zimmermann,SP,29,0.179,6,1,0,0,0.167,0.333,0.34,3.02,31,225,6.2,18000000,18000000,18000000,841,0.032041,36,1,0,0,0.027889000000000004,0.11088900000000002,0.11560000000000002,9.1204
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Matt Boyd,SP,26,0.161,3,1,0,0,0.333,0.667,1.38,34.36,26,234,6.3,544200,544200,416360,676,0.025921000000000003,9,1,0,0,0.11088900000000002,0.44488900000000003,1.9043999999999996,1180.6096
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Anibal Sanchez,RP,28,0.173,2,0,0,0,0.0,0.0,-0.71,0.0,33,205,6.0,16000000,16800000,16800000,784,0.029928999999999997,4,0,0,0,0.0,0.0,0.5041,0.0
Detroit Tigers,1,2000000,DET,64,162,16,11,4,0.3950617283950617,Michael Fulmer,SP,25,0.154,5,0,0,0,0.0,0.0,3.53,92.77,24,246,6.3,551900,551900,551900,625,0.023716,25,0,0,0,0.0,0.0,12.460899999999999,8606.2729
