Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_inicial,Anio_ref,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At-bats_2_t,At-bats_t,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Aux_Anio,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad de equipos_t,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home-runs_2_t,Home-runs_t,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants won_t,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs-batted-in_2_t,Runs-batted-in_t,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_norm_t,Sueldo_ajustado_norm_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_norm_t,Sueldo_base_norm_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_norm_t,Sueldo_regular_norm_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS ganadas_t,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,id,Y_Sueldo_ajustado_norm_t,Y_Sueldo_regular_norm_t,Y_Sueldo_base_norm_t,Y_TVS_t,Y_ln_Sueldo_ajustado_t,Y_ln_Sueldo_regular_t,X_At_bats_2_t,X_At_bats_2_t_1,X_At_bats_t,X_At_bats_t_1,X_Bateos_2_t,X_Bateos_2_t_1,X_Bateos_promedio_2_t,X_Bateos_promedio_2_t_1,X_Bateos_promedio_t,X_Bateos_promedio_t_1,X_Bateos_t,X_Bateos_t_1,X_Dobles_2_t,X_Dobles_2_t_1,X_Dobles_t,X_Dobles_t_1,X_Home_runs_2_t,X_Home_runs_2_t_1,X_Home_runs_t,X_Home_runs_t_1,X_Juegos_iniciados_2_t,X_Juegos_iniciados_2_t_1,X_Juegos_iniciados_t,X_Juegos_iniciados_t_1,X_Porcentaje_On_base_plus_slugging_2_t,X_Porcentaje_On_base_plus_slugging_2_t_1,X_Porcentaje_On_base_plus_slugging_t,X_Porcentaje_On_base_plus_slugging_t_1,X_Porcentaje_on_base_2_t,X_Porcentaje_on_base_2_t_1,X_Porcentaje_on_base_t,X_Porcentaje_on_base_t_1,X_Porcentaje_slugging_2_t,X_Porcentaje_slugging_2_t_1,X_Porcentaje_slugging_t,X_Porcentaje_slugging_t_1,X_Runs_batted_in_2_t,X_Runs_batted_in_2_t_1,X_Runs_batted_in_t,X_Runs_batted_in_t_1,X_Triples_2_t,X_Triples_2_t_1,X_Triples_t,X_Triples_t_1,X_WAR_2_t,X_WAR_2_t_1,X_WAR_t,X_WAR_t_1
ATL,ATL,6.1,6.1,2023,2023.0,2021,2021,2021,1,1.0,0,0.0,0.0,0.0,263169.0,36100.0,513.0,190.0,1,13689,2025.0,0.051984,0.056169,0.228,0.237,117,45.0,0,0.0,0.0,6,7.0,1.0,1.0,289,64.0,17,8.0,32,31.0,32,ATL,Atlanta Braves,Atlanta Braves,Georgia,11097695,6097695.0,0.0,0.0,1444.0,256.0,38.0,16.0,0.0,17956,2209.0,134,47.0,147,57.0,161.0,60.0,Adam Duvall,698945,1203704.0,0.0,18.0,18.0,215.0,215.0,27,26.0,0.0,0.0,0.5959840000000001,0.693889,0.772,0.833,0.692224,0.613089,0.832,0.783,0.913,0.95,0.0,0.0,0.07896100000000002,0.09060099999999999,0.281,0.301,0.241081,0.28302400000000005,0.491,0.532,RF,RF,0.546583850931677,0.5833333333333334,0.0,0.0,12769.0,1089.0,113.0,33.0,UFA,0.018805694898603634,0.044471389939987525,698945,1203704.0,0.04034773282151879,0.08980523499561299,2000000,3250000.0,0.005,0.019,0.03906146783077036,0.08980523499561299,2000000,3250000.0,3388.4041,4704.588100000001,58.21,68.59,4,0.0,2,0.0,5000000,5000000,3250000.0,94240000,95750000.0,5000000,3250000.0,5000000,88,35.0,3.6864,0.7395999999999999,1.92,0.86,0.0,4.0,3.0,13.457327334286163,14.508657738524219,14.508657738524219,5,0.0,0.0,0.0,0.0,0.0,0.0,-409.92056074766356,58.98692810457516,-20.24649502377297,7.680294792817211,-73.99459459459459,-11.187845303867404,-0.051984,-0.16618047337278105,-0.228,0.4076523928211155,-8.60201107849755,3.3448236581122486,-6.72093023255814,-1.6842105263157894,-2.5924756956542794,-1.2977713690461004,-48.13333333333333,6.7368421052631575,6.937819061732104,2.5955427380922007,-110.8395061728395,14.16025641025641,-10.528034297666375,3.763011614419548,-0.29799200000000003,0.6503177132146204,-0.5458864350760146,0.8064227881295396,-0.07896100000000002,-0.21021113689095125,-0.281,0.45848788085504644,-0.241081,0.44500628930817615,0.491,0.6670879172254405,-137.30107526881721,9.63716814159292,-11.717554150453806,3.104378865665871,-0.4444444444444444,-0.0,-0.6666666666666666,0.0,-1.148411214953271,-0.22617737003058103,-1.0716394985970192,0.47558108670402466
ARI,BAL,6.2,6.2,2020,2019.0,2019,2019,2019,1,6.0,0,5.0,0.0,0.0,235225.0,336400.0,485.0,580.0,1,15876,26569.0,0.06760000000000001,0.07896100000000002,0.26,0.281,126,163.0,0,333333.0,0.0,4,2.0,1.0,1.0,625,1225.0,25,35.0,33,27.0,33,BAL,Arizona Diamondbacks,Baltimore Orioles,Arizona,102471180,97971180.0,0.0,0.0,256.0,225.0,16.0,15.0,0.0,14161,20736.0,119,144.0,137,146.0,162.0,162.0,Adam Jones,4500000,17000000.0,0.0,1.0,7.0,215.0,215.0,6,14.0,0.0,0.0,0.529984,0.535824,0.728,0.732,0.540225,0.790321,0.735,0.889,0.846,0.901,0.0,0.0,0.097969,0.097969,0.313,0.313,0.171396,0.175561,0.414,0.419,CF,CF,0.5246913580246914,0.2901234567901234,0.0,0.0,4489.0,3969.0,67.0,63.0,UFA,0.11970205282359193,0.48728246164309175,4500000,17333333.0,0.07098272608506315,0.5032405225628459,3000000,17000000.0,0.038,0.133,0.10173206512688246,0.47940889954385285,4500000,17333333.0,594.8721,179.8281,24.39,13.41,1,0.0,1,0.0,3000000,3000000,14250000.0,11600000,73000000.0,3000000,85500000.0,3000000,85,47.0,3.2142294591705185,0.39690000000000003,1.7928272251308877,0.63,0.0,1.0,3.0,15.319587954740548,14.914122846632385,15.319587954740548,6,0.0,0.0,0.0,0.0,0.0,0.0,405.5603448275862,693.6082474226804,20.138528864531942,26.33644333281699,97.39877300613497,210.86507936507937,0.2405693950177936,0.24908832807570983,0.4904787406379542,0.49908749541108505,9.869081669848264,14.52119414390839,17.857142857142858,49.0,4.225771273642583,7.0,16.0,13.235294117647058,4.0,3.6380343755449944,98.34027777777777,174.25210084033614,9.916666666666666,13.200458357206243,0.6272,0.6194497109826589,0.7919595949289332,0.7870512759551687,0.28152011494252877,0.27138227146814403,0.5305846915832841,0.5209436355961593,0.3455564516129032,0.34356360078277887,0.5878404984457121,0.586142986636178,71.25396825396825,59.23880597014925,8.441206563872742,7.696674994447228,-0.3333333333333333,-0.0,-0.5773502691896258,-0.0,-0.3619627769336169,-0.14225806451612905,-0.601633424049576,0.3771711342562273
WSH,WSH,6.2,6.2,2015,2014.0,2013,2013,2013,2,2.0,0,0.0,0.0,0.0,261121.0,326041.0,511.0,571.0,1,14641,24025.0,0.056169,0.07398400000000001,0.237,0.272,121,155.0,0,0.0,0.0,11,6.0,1.0,1.0,361,1225.0,19,35.0,33,31.0,33,WSH,Washington Nationals,Washington Nationals,Washington DC,47307500,29307500.0,0.0,0.0,400.0,1089.0,20.0,33.0,0.0,20736,22201.0,144,149.0,152,154.0,162.0,162.0,Adam LaRoche,10000000,7000000.0,0.0,1.0,1.0,205.0,205.0,2,2.0,0.0,0.0,0.540225,0.727609,0.735,0.853,0.790321,0.8464,0.889,0.92,0.938,0.951,0.0,0.0,0.11022400000000002,0.11764900000000002,0.332,0.343,0.16240900000000003,0.2601,0.403,0.51,DH,DH,0.5308641975308642,0.6049382716049383,0.0,0.0,3844.0,10000.0,62.0,100.0,UFA,0.3445285556134747,0.21819731436392312,10000000,7000000.0,0.3501805054151625,0.22353991452921496,10000000,7000000.0,0.086,0.093,0.33380084151472655,0.21653448193138916,10000000,7000000.0,523.9521,6320.25,22.89,79.5,9,1.0,3,1.0,24000000,12000000,8000000.0,67000000,18650000.0,24000000,16000000.0,12000000,86,98.0,0.36,17.3889,0.6,4.17,0.0,0.0,0.0,16.11809565095832,16.11809565095832,16.11809565095832,7,0.0,0.0,0.0,0.0,0.0,0.0,410.5676100628931,614.0131826741996,20.262468015098584,24.779289390016807,85.12209302325581,-130.57065217391303,0.16328197674418604,-0.2132103746397695,0.4040816461362556,0.46174708947622994,9.226163505122583,11.426751602004527,9.5,-26.06382978723404,3.0822070014844885,-5.10527470242631,12.121212121212121,43.56,3.481553119113957,6.6,130.41509433962264,154.17361111111111,11.419942834341276,12.416666666666666,0.5592391304347826,0.727609,0.7478229271925156,0.853,0.2790481012658228,0.3016641025641026,0.5282500366926848,0.5492395675514489,0.28393181818181823,-0.325125,0.5328525294880547,-0.5701973342624463,38.44,-96.15384615384616,6.2,9.805806756909202,-2.25,-0.2,-1.5,0.4472135954999579,0.0626086956521739,-2.516483357452967,0.2502172968684897,-1.5863427616542922
WSH,WSH,6.2,6.2,2015,2014.0,2013,2014,2013,2,2.0,0,1.0,0.0,0.0,261121.0,326041.0,511.0,571.0,2,14641,24025.0,0.056169,0.07398400000000001,0.237,0.272,121,155.0,0,0.0,0.0,11,6.0,1.0,1.0,361,1225.0,19,35.0,33,31.0,33,WSH,Washington Nationals,Washington Nationals,Washington DC,47307500,37307500.0,0.0,0.0,400.0,1089.0,20.0,33.0,0.0,20736,22201.0,144,149.0,152,154.0,162.0,162.0,Adam LaRoche,10000000,8000000.0,0.0,1.0,1.0,205.0,205.0,2,2.0,0.0,0.0,0.540225,0.727609,0.735,0.853,0.790321,0.8464,0.889,0.92,0.938,0.951,0.0,0.0,0.11022400000000002,0.11764900000000002,0.332,0.343,0.16240900000000003,0.2601,0.403,0.51,DH,DH,0.5308641975308642,0.6049382716049383,0.0,0.0,3844.0,10000.0,62.0,100.0,UFA,0.3445285556134747,0.24946942178936618,10000000,8000000.0,0.3501805054151625,0.2558924180904977,10000000,8000000.0,0.086,0.082,0.33380084151472655,0.2478731026541336,10000000,8000000.0,523.9521,6320.25,22.89,79.5,9,1.0,3,1.0,24000000,12000000,8000000.0,67000000,18650000.0,24000000,16000000.0,12000000,86,98.0,0.36,17.3889,0.6,4.17,0.0,0.0,0.0,16.11809565095832,16.11809565095832,16.11809565095832,7,0.01992282682927482,0.02614050673260815,0.03764357529579432,-2.0384434420130786,0.02264269911429828,0.02264269911429828,410.5676100628931,614.0131826741996,20.262468015098584,24.779289390016807,85.12209302325581,-130.57065217391303,0.16328197674418604,-0.2132103746397695,0.4040816461362556,0.46174708947622994,9.226163505122583,11.426751602004527,9.5,-26.06382978723404,3.0822070014844885,-5.10527470242631,12.121212121212121,43.56,3.481553119113957,6.6,130.41509433962264,154.17361111111111,11.419942834341276,12.416666666666666,0.5592391304347826,0.727609,0.7478229271925156,0.853,0.2790481012658228,0.3016641025641026,0.5282500366926848,0.5492395675514489,0.28393181818181823,-0.325125,0.5328525294880547,-0.5701973342624463,38.44,-96.15384615384616,6.2,9.805806756909202,-2.25,-0.2,-1.5,0.4472135954999579,0.0626086956521739,-2.516483357452967,0.2502172968684897,-1.5863427616542922
CHW,WSH,6.2,6.2,2017,2015.0,2013,2015,2015,2,2.0,0,1.0,0.0,0.0,184041.0,244036.0,429.0,494.0,3,8100,16384.0,0.04409999999999999,0.067081,0.21,0.259,90,128.0,0,0.0,0.0,13,8.0,2.0,1.0,441,361.0,21,19.0,35,33.0,35,WSH,Chicago White Sox,Washington Nationals,Illinois,73307500,59307500.0,0.0,0.0,144.0,676.0,12.0,26.0,0.0,13225,18496.0,115,136.0,127,140.0,161.0,162.0,Adam LaRoche,12000000,12000000.0,0.0,6.0,1.0,205.0,205.0,9,3.0,0.0,0.0,0.407044,0.6674889999999999,0.638,0.817,0.5041,0.7055999999999999,0.71,0.84,0.784,0.864,0.0,0.0,0.08761599999999999,0.131044,0.296,0.362,0.11764900000000002,0.20702500000000001,0.343,0.455,DH,DH,0.4720496894409938,0.5925925925925926,0.0,0.0,2025.0,8464.0,45.0,92.0,UFA,0.3683135006139247,0.46148187571094007,12000000,12000000.0,0.3961495070751653,0.47791164658634544,12000000,12000000.0,0.101,0.084,0.36468978460896284,0.4612483645039636,12000000,12000000.0,56.8516,4773.4281,7.54,69.09,0,0.0,0,0.0,25000000,12500000,12000000.0,137000000,14150000.0,25000000,24000000.0,12500000,76,96.0,3.082907973586767,5.9049000000000005,1.755821167883212,2.43,0.0,3.0,0.0,16.300417207752275,16.300417207752275,16.300417207752275,7,0.01992282682927482,0.02614050673260815,0.03764357529579432,-2.0384434420130786,0.02264269911429828,0.02264269911429828,324.01584507042253,-387.9745627980922,18.000440135463982,19.697069903873828,47.36842105263158,-95.25581395348837,0.14225806451612902,0.2457179487179487,0.3771711342562273,0.49569945402224186,6.882472016116853,9.759908501286699,-12.6,-10.027777777777779,3.5496478698597698,3.1666666666666665,4.235294117647059,-37.55555555555556,2.057983021710106,6.128258770283413,93.79432624113475,117.0632911392405,9.684747092264969,10.819579064789929,0.46519314285714286,0.8459936628643852,0.6820506893605071,0.9197791380893486,0.23056842105263153,0.37334472934472934,0.4801754065470571,0.6110194181404789,0.2215612052730697,0.45005434782608694,0.4707028842837801,0.670860900504782,22.01086956521739,-111.36842105263158,4.691574316284183,10.55312375804584,-0.0,-0.0,-0.0,-0.0,-0.87832135999623,-1.6311878453038675,0.9371880067501023,-1.2771796448831572
WSH,SEA,6.2,6.2,2018,2017.0,2017,2017,2017,1,4.0,0,6.0,0.0,0.0,71289.0,160801.0,267.0,401.0,1,6561,9216.0,0.091809,0.057121,0.303,0.239,81,96.0,0,0.0,0.0,4,8.0,1.0,1.0,196,289.0,14,17.0,33,26.0,33,SEA,Washington Nationals,Seattle Mariners,Washington DC,36928200,35128200.0,0.0,0.0,196.0,400.0,14.0,20.0,0.0,3721,10404.0,61,102.0,116,126.0,163.0,161.0,Adam Lind,1800000,8000000.0,0.0,1.0,0.0,195.0,195.0,5,4.0,0.0,0.0,0.765625,0.5140889999999999,0.875,0.717,0.142129,0.39690000000000003,0.377,0.63,0.716,0.778,0.0,0.0,0.131044,0.08179599999999998,0.362,0.286,0.263169,0.18576099999999998,0.513,0.431,1B,1B,0.5950920245398773,0.5341614906832298,0.0,0.0,3481.0,3364.0,59.0,58.0,UFA,0.05036830907385187,0.23134330797654695,1800000,8000000.0,0.028728393000773983,0.2379137889973803,1000000,8000000.0,0.01,0.055,0.04917235036908684,0.21995408163145483,1800000,8000000.0,2441.3480999999997,386.5156,49.41,19.66,0,0.0,0,0.0,1500000,1500000,4500000.0,10400000,35100000.0,1500000,18000000.0,1500000,97,86.0,0.7569,3.0175853971921485,0.87,1.7371198568872985,0.0,0.0,0.0,14.403297222866392,13.815510557964274,14.403297222866392,8,0.0,0.0,0.0,0.0,0.0,0.0,-112.08962264150944,-302.8267419962335,10.587238669337223,-17.401917767770122,-38.145348837209305,-50.08695652173913,-0.26688662790697676,0.16461383285302594,0.5166107121488838,0.40572630288536377,6.176192098470489,-7.0772138954350625,-5.157894736842105,-6.148936170212766,-2.271099895830676,-2.4797048554642074,-5.9393939393939394,-16.0,2.4370871833797696,4.0,-23.40251572327044,-72.25,4.8376146728806795,-8.5,0.792572463768116,0.5140889999999999,0.8902653895148996,0.717,0.3317569620253164,0.20973333333333327,0.5759834737432284,0.45796651988254916,0.46008566433566433,-0.23220124999999997,0.6782961479587396,0.4818726491512047,-34.81,-32.34615384615385,5.9,5.687367919007337,-0.0,-0.0,-0.0,-0.0,-0.13163478260869566,-0.43669832086717053,-0.3628150804593101,-0.6608315374338384
TEX,TEX,6.2,6.2,2015,0.0,2014,2014,2014,1,1.0,1,1.0,0.0,0.0,26896.0,21609.0,164.0,147.0,1,1849,784.0,0.06864400000000001,0.036481,0.262,0.191,43,28.0,0,0.0,0.0,7,12.0,2.0,2.0,49,25.0,7,5.0,30,29.0,31,OAK,Texas Rangers,Texas Rangers,Texas,3285000,2535000.0,0.0,0.0,16.0,25.0,4.0,5.0,0.0,1936,1296.0,44,36.0,56,68.0,162.0,162.0,Adam Rosales,750000,191256.0,0.0,2.0,2.0,200.0,200.0,6,6.0,0.0,0.0,0.49843599999999993,0.343396,0.706,0.586,0.07398400000000001,0.048841,0.272,0.221,0.346,0.417,0.0,0.0,0.10758400000000001,0.067081,0.328,0.259,0.142884,0.10692900000000001,0.378,0.327,2B,2B,0.4135802469135802,0.5617283950617284,0.0,0.0,361.0,144.0,19.0,12.0,UFA,0.02874409726437409,0.00614162943991345,750000,191256.0,0.026104417670682733,0.01444043321299639,750000,700000.0,0.005,0.001,0.028322943123220194,0.0077138849929873805,750000,700000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,750000,750000,700000.0,136050000,33750000.0,750000,700000.0,750000,67,91.0,0.5929,3.8599097976128247,0.77,1.9646653144016222,0.0,0.0,0.0,13.527828485512494,13.527828485512494,13.527828485512494,9,-0.06066163591280384,0.015246550186785085,0.02900014439086382,2.5573423705088842,-0.0763032341578822,0.06879955709814434,-41.25153374233129,-32.89041095890411,-6.42273568990125,-5.735016212610398,-10.6878612716763,-4.404494382022472,-0.13728800000000002,-0.072962,-0.37052395334175087,0.27011479041326114,-3.2692294614597337,-2.098688729188412,-1.2564102564102564,-0.78125,-1.12089707663561,-0.8838834764831843,-0.35555555555555557,-0.7575757575757576,-0.5962847939999439,-0.8703882797784892,-12.024844720496894,-8.049689440993788,-3.467685787452043,-2.8371974624607623,-0.49843599999999993,-0.343396,0.706,0.586,-0.21516800000000003,-0.134162,0.46386204845837514,0.3662813126546316,-0.26558364312267657,-0.1962,0.5153480795760051,0.442944691807002,-3.5392156862745097,-1.6744186046511629,-1.8812803316556812,-1.2939932784412609,-0.0,-0.0,-0.0,-0.0,-0.08177931034482758,-0.49934150033801095,-0.2859708207926599,-0.70664099820065
ARI,SD,6.2,6.2,2018,2017.0,2014,2015,2017,1,1.0,1,1.0,0.0,0.0,83521.0,45796.0,289.0,214.0,2,4225,2401.0,0.050625,0.052441,0.225,0.229,65,49.0,0,0.0,0.0,5,13.0,1.0,5.0,256,144.0,16,12.0,33,32.0,34,SD,Arizona Diamondbacks,San Diego Padres,Arizona,5942500,4692500.0,0.0,0.0,49.0,169.0,7.0,13.0,0.0,6400,2704.0,80,52.0,105,105.0,162.0,161.0,Adam Rosales,430353,507500.0,0.0,1.0,2.0,200.0,200.0,6,5.0,0.0,0.0,0.37576899999999996,0.662596,0.613,0.814,0.244036,0.10304100000000001,0.494,0.321,0.648,0.648,0.0,0.0,0.06760000000000001,0.101761,0.26,0.319,0.12460899999999998,0.245025,0.353,0.495,2B,2B,0.5740740740740741,0.422360248447205,0.0,0.0,1296.0,1225.0,36.0,35.0,UFA,0.011854681619841757,0.014600712697673658,430353,507500.0,0.036316452430455434,0.0,1250000,507500.0,0.004,0.006,0.033687212835163134,0.0,1250000,507500.0,42.7716,3106.9476000000004,6.54,55.74,0,9.0,0,3.0,1250000,1250000,507500.0,9750000,12120000.0,1250000,507500.0,1250000,93,68.0,3.009561375376984,5.3824,1.7348087431693973,2.32,0.0,1.0,0.0,12.972361081123381,14.038654109278484,14.038654109278484,9,-0.06066163591280384,0.015246550186785085,0.02900014439086382,2.5573423705088842,-0.0763032341578822,0.06879955709814434,-144.00172413793103,-94.42474226804124,-12.000071838865425,9.717239436591097,-25.920245398773005,-19.055555555555557,0.18016014234875444,0.16542902208201893,0.4244527563213065,0.40672966707878455,-5.091192924921723,4.365266951236265,-7.314285714285714,-5.76,-2.704493615131253,2.4,3.0625,-9.941176470588236,1.75,-3.1529631254723287,-44.44444444444444,-22.722689075630253,-6.666666666666667,4.766832184546699,0.4446970414201183,0.7660069364161849,0.6668560874882363,0.8752182221687257,0.19425287356321844,0.2818864265927978,0.4407412773535268,0.5309297755756384,0.25122782258064513,-0.4795009784735812,0.5012263187230347,0.6924600916107593,-20.571428571428573,-18.28358208955224,4.535573676110727,4.275930552470682,0.0,-4.5,0.0,-2.1213203435596424,-0.3389145692992099,-1.9291756272401432,-0.5821636963081861,1.3889476690070592
ATL,NYY,5.919150943396228,5.858590733590735,0,0.0,2019,2019,2019,1,1.0,1,1.0,0.0,0.0,41209.0,87616.0,203.0,296.0,1,2401,5329.0,0.058080999999999994,0.061009,0.241,0.247,49,73.0,0,0.0,0.0,6,2.0,1.0,2.0,144,121.0,12,11.0,29,28.0,30,NYM,Atlanta Braves,New York Yankees,Georgia,29403221,27000000.0,0.0,0.0,81.0,36.0,9.0,6.0,0.0,1936,6400.0,44,80.0,84,94.0,161.0,162.0,Adeiny Hechavarria,241935,87900.0,0.0,18.0,40.0,195.0,195.0,25,54.0,0.0,0.0,0.5505639999999999,0.389376,0.742,0.624,0.07398400000000001,0.244036,0.272,0.494,0.519,0.58,0.0,0.0,0.089401,0.07784100000000002,0.299,0.279,0.196249,0.11902499999999998,0.443,0.345,SS,SS,0.6024844720496895,0.6172839506172839,0.0,0.0,1089.0,961.0,33.0,31.0,UFA,0.006134349342472238,0.002471084377045532,241935,87900.0,0.012919146465379592,0.1639155872057747,1000000,5900000.0,0.002,0.001,0.011475480096695231,0.15305401388547787,1000000,5900000.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0,1000000,5900000.0,52210000,14000000.0,1000000,5900000.0,0,97,100.0,3.2142294591705185,0.4489000000000001,1.7928272251308877,0.67,0.0,3.0,27.0,12.396424374019393,13.815510557964274,13.815510557964274,10,0.03831241237660368,0.05802102750713209,0.05148227153351509,0.0,0.05996240197571101,0.0,-64.18847352024922,-143.16339869281046,-8.011770935333162,-11.96509083512576,-12.978378378378379,-29.441988950276244,-0.058080999999999994,0.1805,-0.241,0.42485291572496003,-3.602551648259658,-5.426047267604314,-3.3488372093023258,-3.1842105263157894,-1.829982843991256,-1.784435632438388,-2.7,-0.9473684210526315,-1.6431676725154982,-0.9733285267845753,-11.950617283950617,-41.02564102564103,-3.456966485800899,-6.4051261522034855,-0.27528199999999997,-0.3649259606373009,-0.5246732316404182,0.6040910201594631,-0.089401,-0.18060556844547568,-0.299,0.4249771387327508,-0.196249,-0.1871462264150943,-0.443,0.4326040064713852,-11.709677419354838,-8.504424778761061,-3.4219405926104036,-2.9162346919891515,-0.1111111111111111,-0.0,-0.3333333333333333,-0.0,-1.0013175885266412,-0.13727828746177373,-1.000658577401224,0.3705108466182518
ATL,ATL,6.066813671444321,5.919150943396228,0,0.0,2019,2020,2020,1,1.0,1,1.0,0.0,0.0,3481.0,41209.0,59.0,203.0,2,225,2401.0,0.064516,0.058080999999999994,0.254,0.241,15,49.0,0,0.0,0.0,7,6.0,1.0,1.0,9,144.0,3,12.0,30,29.0,31,ATL,Atlanta Braves,Atlanta Braves,Georgia,29773591,29403221.0,0.0,0.0,0.0,81.0,0.0,9.0,0.0,196,1936.0,14,44.0,27,84.0,60.0,161.0,Adeiny Hechavarria,370370,241935.0,0.0,18.0,18.0,195.0,195.0,26,25.0,0.0,0.0,0.36844899999999997,0.5505639999999999,0.607,0.742,0.054289000000000004,0.07398400000000001,0.233,0.272,0.45,0.519,0.0,0.0,0.091204,0.089401,0.302,0.299,0.093025,0.196249,0.305,0.443,SS,SS,0.5833333333333334,0.6024844720496895,0.0,0.0,4.0,1089.0,2.0,33.0,UFA,0.01360360649015618,0.006134349342472238,370370,241935.0,0.02727277022431924,0.012919146465379592,1000000,1000000.0,0.006,0.002,0.02727277022431924,0.011475480096695231,1000000,1000000.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,1000000,1000000,1000000.0,95750000,52210000.0,1000000,1000000.0,1000000,35,97.0,0.7490014833990801,3.2142294591705185,0.8654487179487182,1.7928272251308877,0.0,3.0,3.0,12.822257784953491,13.815510557964274,13.815510557964274,10,0.03831241237660368,0.05802102750713209,0.05148227153351509,0.0,0.05996240197571101,0.0,-5.422118380062305,-67.33496732026144,-2.328544261993382,-8.2057886470626,-1.2162162162162162,-13.265193370165745,-0.064516,0.17183727810650884,-0.254,0.4145326019826533,-1.1028219331407116,-3.642141316611115,-0.20930232558139536,-3.789473684210526,-0.457495710997814,-1.9466570535691505,-0.0,-2.1315789473684212,-0.0,-1.459992790176863,-1.2098765432098766,-12.41025641025641,-1.0999438818457405,-3.522819383711917,-0.18422449999999999,-0.5159925023430177,-0.4292138161802343,0.7183261810229513,-0.091204,-0.20742691415313225,-0.302,0.4554414497530196,-0.093025,-0.30856761006289307,-0.305,-0.5554886228023874,-0.043010752688172046,-9.63716814159292,-0.20739033894608505,-3.104378865665871,-0.0,-0.3333333333333333,-0.0,-0.5773502691896258,-0.23333379545142682,-0.9829447887371616,0.4830463698770821,-0.9914357209305914
