Equipo,Cantidad_agentes_libres,Valor_contrato_total,Acronimo,Victorias,Juegos totales,Playoffs,Pennants won,WS ganadas,Promedio_victorias,Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,WAR,TVS,Edad,Peso,Altura,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,WAR_2,TVS_2,Agente libre
Milwaukee Brewers,5,31900000,MIL,89,161,6,1,0,0.5527950310559007,Jimmy Nelson,RP,10,0.062,3,0,0,0,0.0,0.0,-0.46,0.0,30,250,6.6,3700000,3700000,3700000,100,0.0038439999999999998,9,0,0,0,0.0,0.0,0.2116,0.0,No
Milwaukee Brewers,5,31900000,MIL,89,161,6,1,0,0.5527950310559007,Jay Jackson,RP,28,0.173,2,0,0,0,0.0,0.0,0.15,0.0,31,195,6.1,1000000,1000000,365568,784,0.029928999999999997,4,0,0,0,0.0,0.0,0.0225,0.0,No
Milwaukee Brewers,5,31900000,MIL,89,161,6,1,0,0.5527950310559007,Brent Suter,RP,9,0.056,2,0,0,0,0.0,0.0,0.99,0.0,29,213,6.4,568300,568300,568300,81,0.0031360000000000003,4,0,0,0,0.0,0.0,0.9801,0.0,No
Milwaukee Brewers,5,31900000,MIL,89,161,6,1,0,0.5527950310559007,Josh Hader,RP/CL,61,0.377,2,0,0,0,0.0,0.0,2.62,99.03,25,180,6.3,687600,687600,687600,3721,0.142129,4,0,0,0,0.0,0.0,6.864400000000001,9806.9409,No
Milwaukee Brewers,5,31900000,MIL,89,161,6,1,0,0.5527950310559007,Devin Williams,P,13,0.08,1,0,0,0,0.0,0.0,-0.08,0.0,24,165,6.3,555000,555000,134280,169,0.0064,1,0,0,0,0.0,0.0,0.0064,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,David Fletcher,2B,154,0.951,596,173,6,49,0.29,0.734,3.75,60.04,25,185,5.9,561500,561500,561500,23716,0.9044009999999999,355216,29929,36,2401,0.0841,0.538756,14.0625,3604.8016,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Mike Trout,CF,136,0.84,470,137,45,104,0.292,1.083,8.28,97.56,27,235,6.2,16000000,17666667,17666667,18496,0.7055999999999999,220900,18769,2025,10816,0.08526399999999999,1.1728889999999998,68.55839999999999,9517.9536,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Albert Pujols,1B,131,0.809,491,120,23,93,0.244,0.734,0.43,9.04,39,235,6.3,28000000,28000000,28000000,17161,0.6544810000000001,241081,14400,529,8649,0.059536,0.538756,0.18489999999999998,81.72159999999998,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Shohei Ohtani,DH,106,0.654,384,110,18,62,0.287,0.848,2.45,78.86,24,210,6.4,650000,650000,650000,11236,0.42771600000000004,147456,12100,324,3844,0.08236899999999998,0.719104,6.002500000000001,6218.8996,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Brian Goodwin,RF,136,0.84,413,108,17,47,0.262,0.796,2.11,56.27,28,200,6.0,583500,583500,583500,18496,0.7055999999999999,170569,11664,289,2209,0.06864400000000001,0.6336160000000001,4.4521,3166.3129000000004,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Andrelton Simmons,SS,104,0.642,398,105,7,40,0.264,0.673,2.13,23.29,29,195,6.2,13000000,13000000,13000000,10816,0.41216400000000003,158404,11025,49,1600,0.06969600000000001,0.4529290000000001,4.536899999999999,542.4241,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Kevan Smith,C,68,0.42,191,48,5,20,0.251,0.71,0.56,0.0,31,230,6.4,572500,572500,572500,4624,0.17639999999999997,36481,2304,25,400,0.063001,0.5041,0.31360000000000005,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Justin Upton,LF,63,0.389,219,47,12,40,0.215,0.724,-0.87,0.0,31,215,6.1,18000000,18000000,18000000,3969,0.151321,47961,2209,144,1600,0.046224999999999995,0.524176,0.7569,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Matt Thaiss,1B,53,0.327,147,31,8,23,0.211,0.714,0.66,0.0,24,215,6.0,555000,555000,265576,2809,0.10692900000000001,21609,961,64,529,0.044521,0.5097959999999999,0.43560000000000004,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Justin Bour,1B,52,0.321,151,26,8,26,0.172,0.623,-0.57,0.0,31,270,6.3,2500000,2500000,2500000,2704,0.10304100000000001,22801,676,64,676,0.029583999999999996,0.388129,0.32489999999999997,0.0,Si
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Jared Walsh,RP,35,0.216,79,16,1,5,0.203,0.605,0.12,0.0,25,210,6.0,555000,555000,185008,1225,0.046655999999999996,6241,256,1,25,0.041209,0.366025,0.0144,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Zack Cozart,3B,39,0.241,97,12,0,7,0.124,0.322,-1.21,0.0,33,205,0.0,12666666,12666666,12666666,1521,0.058080999999999994,9409,144,0,49,0.015375999999999999,0.10368400000000001,1.4641,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Taylor Ward,3B,20,0.124,42,8,1,2,0.191,0.625,-0.51,0.0,25,200,6.1,555000,555000,128312,400,0.015375999999999999,1764,64,1,4,0.036481,0.390625,0.2601,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Anthony Bemboom,C,25,0.154,54,7,1,4,0.13,0.349,0.0,0.0,29,200,6.2,555000,555000,119360,625,0.023716,2916,49,1,16,0.016900000000000002,0.12180099999999998,0.0,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Michael Hermosillo,CF,18,0.111,36,5,0,3,0.139,0.527,0.04,0.0,24,205,6.0,556500,556500,293216,324,0.012321,1296,25,0,9,0.019321000000000005,0.277729,0.0016,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Kaleb Cowart,3B,9,0.056,25,4,0,1,0.16,0.472,-0.11,0.0,27,225,6.3,555000,555000,35808,81,0.0031360000000000003,625,16,0,1,0.0256,0.22278399999999998,0.0121,0.0,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Trevor Cahill,RP,39,0.241,3,1,0,0,0.333,0.667,-0.36,0.0,31,230,6.4,9000000,9000000,9000000,1521,0.058080999999999994,9,1,0,0,0.11088900000000002,0.44488900000000003,0.1296,0.0,Si
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Felix Pena,SP,23,0.142,2,0,0,0,0.0,0.0,0.81,52.68,29,220,6.2,569000,569000,569000,529,0.020163999999999998,4,0,0,0,0.0,0.0,0.6561000000000001,2775.1824,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Griffin Canning,SP,19,0.117,2,0,0,0,0.0,0.0,1.13,49.2,23,180,6.2,555000,555000,456552,361,0.013689000000000002,4,0,0,0,0.0,0.0,1.2768999999999997,2420.6400000000003,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Jaime Barria,SP,19,0.117,2,0,0,0,0.0,0.0,-0.54,8.66,22,210,6.1,563500,563500,251490,361,0.013689000000000002,4,0,0,0,0.0,0.0,0.2916,74.9956,No
Los Angeles Angels,4,31000000,LAA,72,161,10,1,1,0.4472049689440994,Patrick Sandoval,SP,10,0.062,2,0,0,0,0.0,0.0,0.36,0.0,22,190,6.3,555000,555000,167104,100,0.0038439999999999998,4,0,0,0,0.0,0.0,0.1296,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Paul Goldschmidt,1B,161,0.994,597,155,34,97,0.26,0.821,2.82,30.97,31,220,6.3,14500000,15500000,15500000,25921,0.988036,356409,24025,1156,9409,0.06760000000000001,0.6740409999999999,7.952399999999999,959.1408999999999,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Kolten Wong,2B,148,0.914,478,136,11,59,0.285,0.784,4.67,72.57,28,185,5.7,6500000,6500000,6500000,21904,0.835396,228484,18496,121,3481,0.08122499999999999,0.6146560000000001,21.808899999999998,5266.404899999999,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Paul DeJong,SS,159,0.982,583,136,30,78,0.233,0.762,5.29,71.05,25,205,6.0,1500000,1666666,1666666,25281,0.964324,339889,18496,900,6084,0.054289000000000004,0.580644,27.9841,5048.1025,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Marcell Ozuna,LF,131,0.809,485,118,29,89,0.243,0.804,2.09,56.3,28,225,6.1,12250000,12250000,12250000,17161,0.6544810000000001,235225,13924,841,7921,0.059049,0.6464160000000001,4.368099999999999,3169.6899999999996,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Dexter Fowler,CF,150,0.926,487,116,19,67,0.238,0.754,1.42,24.9,33,205,6.5,14500000,16500000,16500000,22500,0.8574760000000001,237169,13456,361,4489,0.05664399999999999,0.568516,2.0164,620.0099999999999,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Matt Carpenter,1B,129,0.796,416,94,15,46,0.226,0.726,1.13,12.53,33,210,6.4,14500000,14750000,14750000,16641,0.6336160000000001,173056,8836,225,2116,0.051076,0.527076,1.2768999999999997,157.00089999999997,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Jose Martinez,1B,128,0.79,334,90,10,42,0.27,0.751,-0.25,21.45,30,215,6.6,1000000,1125000,1125000,16384,0.6241000000000001,111556,8100,100,1764,0.0729,0.564001,0.0625,460.10249999999996,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Harrison Bader,RF,129,0.796,347,71,12,39,0.205,0.68,2.29,38.49,25,210,6.0,578300,578300,509876,16641,0.6336160000000001,120409,5041,144,1521,0.04202499999999999,0.4624000000000001,5.2441,1481.4801000000002,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Matt Wieters,C,67,0.414,168,36,11,27,0.214,0.702,0.46,0.0,33,235,0.0,1500000,1500000,1500000,4489,0.171396,28224,1296,121,729,0.045795999999999996,0.49280399999999996,0.2116,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Andrew Knizner,C,18,0.111,53,12,2,7,0.226,0.67,0.25,0.0,24,225,6.1,555000,555000,217832,324,0.012321,2809,144,4,49,0.051076,0.4489000000000001,0.0625,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Lane Thomas,CF,34,0.21,38,12,4,12,0.316,1.093,0.58,0.0,23,185,6.0,555000,555000,256624,1156,0.04409999999999999,1444,144,16,144,0.099856,1.1946489999999998,0.3364,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Jack Flaherty,SP,38,0.235,54,10,0,4,0.185,0.451,5.87,97.66,23,225,6.4,562100,562100,562100,1444,0.055224999999999996,2916,100,0,16,0.034225,0.203401,34.456900000000005,9537.4756,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Adam Wainwright,SP,32,0.198,50,8,0,2,0.16,0.409,1.84,67.2,37,230,6.7,2000000,10000000,10000000,1024,0.039204,2500,64,0,4,0.0256,0.16728099999999999,3.3856,4515.84,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Miles Mikolas,SP,32,0.198,59,8,0,2,0.136,0.288,1.84,40.81,30,220,6.5,7750000,8750000,8750000,1024,0.039204,3481,64,0,4,0.018496000000000002,0.08294399999999999,3.3856,1665.4561,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Rangel Ravelo,1B,29,0.179,39,8,2,7,0.205,0.666,-0.07,0.0,27,235,6.1,555000,555000,158152,841,0.032041,1521,64,4,49,0.04202499999999999,0.44355600000000006,0.004900000000000001,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Michael Wacha,SP,29,0.179,36,6,0,3,0.167,0.361,0.24,18.92,28,215,6.6,6350000,6350000,6350000,841,0.032041,1296,36,0,9,0.027889000000000004,0.130321,0.0576,357.9664000000001,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Dakota Hudson,SP,33,0.204,51,4,0,2,0.078,0.175,2.23,76.79,24,215,6.5,559100,559100,559100,1089,0.04161599999999999,2601,16,0,4,0.006084,0.030624999999999996,4.9729,5896.704100000001,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Ryan Helsley,P,24,0.148,3,1,0,0,0.333,0.667,0.55,0.0,24,230,6.2,555000,555000,310336,576,0.021903999999999996,9,1,0,0,0.11088900000000002,0.44488900000000003,0.30250000000000005,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,John Brebbia,RP,66,0.407,1,1,0,0,1.0,2.0,0.75,63.85,29,200,6.1,569300,569300,569300,4356,0.165649,1,1,0,0,1.0,4.0,0.5625,4076.8225,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Carlos Martinez,RP,48,0.296,1,0,0,0,0.0,0.0,0.84,0.0,27,190,6.0,11500000,11700000,11700000,2304,0.08761599999999999,1,0,0,0,0.0,0.0,0.7055999999999999,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,John Gant,RP,64,0.395,3,0,0,0,0.0,0.0,0.68,77.81,26,200,6.4,571300,571300,571300,4096,0.15602500000000002,9,0,0,0,0.0,0.0,0.4624000000000001,6054.3961,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Mike Mayers,RP,16,0.099,1,0,0,0,0.0,0.0,-0.28,0.0,27,200,6.3,563700,563700,478898,256,0.009801,1,0,0,0,0.0,0.0,0.07840000000000001,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Giovanny Gallegos,RP,67,0.414,2,0,0,0,0.0,0.0,2.21,91.96,27,215,6.2,555000,555000,522200,4489,0.171396,4,0,0,0,0.0,0.0,4.8841,8456.641599999999,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Daniel Poncedeleon,RP,13,0.08,9,0,0,0,0.0,0.1,0.65,0.0,27,200,6.3,555000,555000,229768,169,0.0064,81,0,0,0,0.0,0.010000000000000002,0.42250000000000004,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Joe Hudson,C,1,0.006,1,0,0,0,0.0,0.0,-0.03,0.0,28,210,6.0,555000,555000,86536,1,3.6e-05,1,0,0,0,0.0,0.0,0.0009,0.0,No
St. Louis Cardinals,1,25000000,STL,91,162,29,23,11,0.5617283950617284,Genesis Cabrera,RP,13,0.08,4,0,0,0,0.0,0.0,-0.43,0.0,22,180,6.2,555000,555000,146216,169,0.0064,16,0,0,0,0.0,0.0,0.18489999999999998,0.0,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Jose Abreu,DH,159,0.988,634,180,33,123,0.284,0.834,2.45,48.24,32,235,6.3,16000000,16015000,16015000,25281,0.976144,401956,32400,1089,15129,0.08065599999999999,0.695556,6.002500000000001,2327.0976,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Tim Anderson,SS,126,0.783,498,167,18,56,0.335,0.865,4.17,81.58,26,185,6.1,1400000,1400000,1400000,15876,0.613089,248004,27889,324,3136,0.11222500000000002,0.748225,17.3889,6655.2964,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Leury Garcia,CF,143,0.888,577,161,8,40,0.279,0.688,1.64,36.32,28,190,5.8,1550000,1550000,1550000,20449,0.788544,332929,25921,64,1600,0.07784100000000002,0.47334399999999993,2.6895999999999995,1319.1424,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Yoan Moncada,2B,132,0.82,511,161,25,79,0.315,0.915,4.61,94.31,24,225,6.2,575000,575000,575000,17424,0.6723999999999999,261121,25921,625,6241,0.09922500000000001,0.8372250000000001,21.252100000000002,8894.376100000001,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Yolmer Sanchez,3B,149,0.926,496,125,2,43,0.252,0.638,2.09,18.65,27,205,5.8,4625000,4625000,4625000,22201,0.8574760000000001,246016,15625,4,1849,0.063504,0.407044,4.368099999999999,347.82249999999993,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Eloy Jimenez,OF,123,0.764,468,125,31,79,0.267,0.829,1.44,53.32,22,235,6.4,1000000,1833333,1833333,15129,0.583696,219024,15625,961,6241,0.071289,0.6872409999999999,2.0736,2843.0224,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,James McCann,C,119,0.739,439,120,18,60,0.273,0.789,3.75,67.86,29,220,6.3,2500000,2500000,2500000,14161,0.546121,192721,14400,324,3600,0.07452900000000001,0.6225210000000001,14.0625,4604.9796,Si
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Adam Engel,CF,89,0.553,227,55,6,26,0.242,0.687,0.86,0.0,27,220,6.2,571000,571000,343840,7921,0.30580900000000005,51529,3025,36,676,0.058564,0.4719690000000001,0.7395999999999999,0.0,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Ryan Cordell,LF,97,0.603,217,48,7,24,0.221,0.645,-0.58,8.44,27,195,6.4,555000,555000,492360,9409,0.36360899999999996,47089,2304,49,576,0.048841,0.41602500000000003,0.3364,71.2336,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Zack Collins,C,27,0.168,86,16,3,12,0.186,0.656,-0.23,0.0,24,220,6.3,555000,555000,164120,729,0.028224000000000003,7396,256,9,144,0.034596,0.43033600000000005,0.0529,0.0,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Matt Skole,3B,27,0.168,72,15,0,6,0.208,0.511,-0.57,0.0,29,220,0.0,555000,555000,176056,729,0.028224000000000003,5184,225,0,36,0.043264,0.261121,0.32489999999999997,0.0,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Daniel Palka,LF,30,0.186,84,9,2,4,0.107,0.372,-1.44,0.0,27,230,6.2,567000,567000,173736,900,0.034596,7056,81,4,16,0.011448999999999999,0.138384,2.0736,0.0,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Lucas Giolito,SP,29,0.18,4,1,0,2,0.25,0.5,5.61,96.72,24,245,6.6,573000,573000,573000,841,0.0324,16,1,0,4,0.0625,0.25,31.472100000000005,9354.7584,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Ross Detwiler,RP,18,0.112,2,0,0,0,0.0,0.0,-0.5,0.0,33,210,6.5,555000,555000,280496,324,0.012544000000000001,4,0,0,0,0.0,0.0,0.25,0.0,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Ivan Nova,SP,34,0.211,5,0,0,0,0.0,0.0,2.12,39.86,32,250,6.5,8500000,9166668,9166668,1156,0.044521,25,0,0,0,0.0,0.0,4.494400000000001,1588.8196,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Carson Fulmer,RP,20,0.124,1,0,0,0,0.0,0.0,-0.45,0.0,25,210,6.0,555000,555000,286464,400,0.015375999999999999,1,0,0,0,0.0,0.0,0.2025,0.0,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Reynaldo Lopez,SP,33,0.205,4,0,0,0,0.0,0.0,0.53,32.51,25,220,6.1,580000,580000,580000,1089,0.04202499999999999,16,0,0,0,0.0,0.0,0.28090000000000004,1056.9000999999998,No
Chicago White Sox,3,24500000,CHW,72,161,9,6,3,0.4472049689440994,Dylan Covey,SP,19,0.118,2,0,0,0,0.0,0.0,-1.21,3.21,27,220,6.1,571000,571000,383750,361,0.013923999999999999,4,0,0,0,0.0,0.0,1.4641,10.3041,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Nolan Arenado,3B,155,0.957,588,185,41,118,0.315,0.962,7.26,68.92,28,215,6.2,26000000,26050000,26050000,24025,0.9158489999999999,345744,34225,1681,13924,0.09922500000000001,0.9254439999999999,52.7076,4749.9664,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Charlie Blackmon,RF,140,0.864,580,182,32,86,0.314,0.94,2.28,69.14,32,221,6.3,21000000,21333333,21333333,19600,0.7464959999999999,336400,33124,1024,7396,0.098596,0.8835999999999999,5.1983999999999995,4780.3396,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Trevor Story,SS,145,0.895,588,173,35,85,0.294,0.917,6.44,97.98,26,213,6.2,5000000,5000000,5000000,21025,0.801025,345744,29929,1225,7225,0.08643599999999999,0.8408890000000001,41.473600000000005,9600.0804,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Daniel Murphy,1B,132,0.815,438,122,13,78,0.279,0.78,0.17,19.76,34,221,0.0,10000000,10000000,10000000,17424,0.664225,191844,14884,169,6084,0.07784100000000002,0.6084,0.028900000000000006,390.45760000000007,Si
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Ryan McMahon,2B,141,0.87,480,120,24,83,0.25,0.779,1.52,58.49,24,219,6.2,560000,560000,560000,19881,0.7569,230400,14400,576,6889,0.0625,0.6068410000000001,2.3104,3421.0801,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Raimel Tapia,CF,139,0.858,426,117,9,44,0.275,0.724,-0.87,17.74,25,175,6.3,560000,560000,560000,19321,0.7361639999999999,181476,13689,81,1936,0.07562500000000001,0.524176,0.7569,314.70759999999996,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Ian Desmond,CF,140,0.864,443,113,20,65,0.255,0.788,-1.46,10.41,33,220,6.3,15000000,15000000,15000000,19600,0.7464959999999999,196249,12769,400,4225,0.065025,0.620944,2.1315999999999997,108.3681,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,David Dahl,LF,101,0.624,374,113,15,61,0.302,0.877,0.82,70.3,25,200,6.2,560000,560000,560000,10201,0.389376,139876,12769,225,3721,0.091204,0.769129,0.6723999999999999,4942.089999999999,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Yonder Alonso,1B,121,0.747,292,58,10,37,0.199,0.641,-1.03,8.99,32,230,6.1,555000,555000,205896,14641,0.558009,85264,3364,100,1369,0.039601000000000004,0.410881,1.0609,80.82010000000001,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Sam Hilliard,RF,27,0.167,77,21,7,13,0.273,1.006,0.55,0.0,25,236,6.5,555000,555000,101456,729,0.027889000000000004,5929,441,49,169,0.07452900000000001,1.012036,0.30250000000000005,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Yonathan Daza,RF,44,0.272,97,20,0,3,0.206,0.494,-0.83,0.0,25,207,6.2,555000,555000,134280,1936,0.07398400000000001,9409,400,0,9,0.042435999999999995,0.244036,0.6889,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Brendan Rodgers,SS,25,0.154,76,17,0,7,0.224,0.522,-0.77,0.0,22,180,6.0,555000,555000,390904,625,0.023716,5776,289,0,49,0.050176000000000005,0.272484,0.5929,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Pat Valaika,SS,40,0.247,79,15,1,4,0.19,0.572,-0.59,0.0,26,200,6.0,555000,555000,238720,1600,0.061009,6241,225,1,16,0.0361,0.3271839999999999,0.34809999999999997,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Josh Fuentes,1B,24,0.148,55,12,3,7,0.218,0.632,-0.11,0.0,26,209,6.2,555000,555000,116376,576,0.021903999999999996,3025,144,9,49,0.047524,0.399424,0.0121,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,German Marquez,SP,29,0.179,48,11,0,11,0.229,0.583,3.48,77.64,24,230,6.1,1000000,1300000,1300000,841,0.032041,2304,121,0,121,0.052441,0.33988899999999994,12.1104,6027.9696,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Peter Lambert,SP,22,0.136,28,9,0,2,0.321,0.709,-0.42,6.47,22,185,6.2,555000,555000,346144,484,0.018496000000000002,784,81,0,4,0.10304100000000001,0.5026809999999999,0.17639999999999997,41.860899999999994,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Drew Butera,C,16,0.099,43,7,0,3,0.163,0.462,-0.38,0.0,35,205,6.1,555000,555000,134280,256,0.009801,1849,49,0,9,0.026569000000000002,0.21344400000000002,0.1444,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Dom Nunez,C,16,0.099,39,7,2,4,0.18,0.643,-0.15,0.0,24,212,6.1,555000,555000,143232,256,0.009801,1521,49,4,16,0.0324,0.413449,0.0225,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Jeff Hoffman,SP,18,0.111,21,5,0,1,0.238,0.476,0.31,6.08,26,235,6.5,555000,555000,199928,324,0.012321,441,25,0,1,0.05664399999999999,0.22657599999999997,0.0961,36.9664,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Jon Gray,SP,27,0.167,47,3,0,1,0.064,0.184,4.47,82.55,27,225,6.4,2925000,2925000,2925000,729,0.027889000000000004,2209,9,0,1,0.004096,0.033856,19.9809,6814.5025,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Kyle Freeland,SP,22,0.136,23,2,0,0,0.087,0.279,-0.7,8.03,26,201,6.4,565000,565000,434434,484,0.018496000000000002,529,4,0,0,0.007568999999999999,0.07784100000000002,0.48999999999999994,64.48089999999999,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Tim Melville,SP,7,0.043,8,2,0,2,0.25,0.5,0.74,0.0,29,225,6.4,555000,555000,119360,49,0.0018489999999999997,64,4,0,4,0.0625,0.25,0.5476,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Tyler Anderson,SP,5,0.031,7,1,0,0,0.143,0.286,-0.84,0.0,29,213,6.2,2625000,2625000,2625000,25,0.0009609999999999999,49,1,0,0,0.020448999999999995,0.08179599999999998,0.7055999999999999,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Chi Chi Gonzalez,SP,14,0.086,24,1,0,2,0.042,0.083,0.85,0.0,27,210,6.3,555000,555000,205896,196,0.007395999999999999,576,1,0,4,0.0017640000000000002,0.006889000000000001,0.7224999999999999,0.0,No
