Acronimo,Agente_libre,Altura,Anio,Anio_de_agente_libre,Anios_de_contrato,Antiguedad,At_bats,At_bats_2,Bateos,Bateos_2,Bateos_promedio,Bateos_promedio_2,Bono_por_firma,Cantidad de equipos,Cantidad_agentes_libres,Dobles,Dobles_2,Edad,Edad_al_firmar,Equipo,Estado,Ganancias,Home_runs,Home_runs_2,Juegos,Juegos totales,Juegos_iniciados,Juegos_iniciados_2,Jugador,Pago_efectivo,Pennants won,Peso,Playoffs,Porcentaje_On_base_plus_slugging,Porcentaje_On_base_plus_slugging_2,Porcentaje_juegos,Porcentaje_juegos_iniciados,Porcentaje_juegos_iniciados_2,Porcentaje_on_base,Porcentaje_on_base_2,Porcentaje_slugging,Porcentaje_slugging_2,Posicion,Promedio_victorias,Runs_batted_in,Runs_batted_in_2,Sueldo_ajustado,Sueldo_base,Sueldo_porcentual,Sueldo_regular,TVS,TVS_2,Triples,Triples_2,Valor_contrato_promedio,Valor_contrato_total,Valor_del_contrato,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo_ajustado,ln_Sueldo_base,ln_Sueldo_regular
TB,No,6.5,2012,0,1,0,4,16,0,0,0.0,0.0,0,2,4,0,0,26,26,Tampa Bay Rays,Florida,14179998,0,0,31,162,31,961,David Price,5283333,1,215.0,3,0.2,0.04000000000000001,0.191,0.191,0.036481,0.2,0.04000000000000001,0.0,0.0,SP,0.5555555555555556,0,0,4350000,4350000,0.062,4350000,98.57,9716.044899999999,0,0,4350000,15950000,4350000,90,6.63,43.9569,0,15.285686403064867,15.285686403064867,15.285686403064867
TB,No,6.5,2011,0,6,4,4,16,0,0,0.0,0.0,933333,2,4,0,0,25,21,Tampa Bay Rays,Florida,8896665,0,0,31,162,31,961,David Price,2183333,1,215.0,3,0.2,0.04000000000000001,0.191,0.191,0.036481,0.2,0.04000000000000001,0.0,0.0,SP,0.5555555555555556,0,0,2183333,1250000,0.048,2183333,98.57,9716.044899999999,0,0,1416667,15950000,8500000,90,6.63,43.9569,0,14.596363166271557,14.038654109278484,14.596363166271557
TB,No,6.2,2012,0,1,1,1,1,0,0,0.0,0.0,0,2,4,0,0,28,27,Tampa Bay Rays,Florida,2248000,0,0,17,162,1,1,Cesar Ramos,480000,1,200.0,3,0.0,0.0,0.105,0.006,3.6e-05,0.0,0.0,0.0,0.0,RP,0.5555555555555556,0,0,480000,480000,0.007,480000,0.0,0.0,0,0,480000,15950000,480000,90,0.69,0.4760999999999999,0,13.081541382884074,13.081541382884074,13.081541382884074
TB,No,6.2,2011,2017,1,1,1,1,0,0,0.0,0.0,0,2,4,0,0,27,26,Tampa Bay Rays,Florida,1768000,0,0,17,162,1,1,Cesar Ramos,416700,1,200.0,3,0.0,0.0,0.105,0.006,3.6e-05,0.0,0.0,0.0,0.0,RP,0.5555555555555556,0,0,416700,416700,0.009,416700,0.0,0.0,0,0,416700,15950000,416700,90,0.69,0.4760999999999999,0,12.940121817410544,12.940121817410544,12.940121817410544
WSH,No,6.2,2012,0,1,0,1,1,0,0,0.0,0.0,0,1,6,0,0,28,28,Washington Nationals,Washington DC,0,0,0,66,162,0,0,Ryan Mattheus,0,1,215.0,2,0.0,0.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.6049382716049383,0,0,481000,481000,0.005,481000,34.74,1206.8676,0,0,481000,18650000,481000,98,2.019977324263039,4.0803083905368664,0,13.083622549087899,13.083622549087899,13.083622549087899
WSH,No,6.2,2011,0,1,0,1,1,0,0,0.0,0.0,0,1,6,0,0,27,27,Washington Nationals,Washington DC,0,0,0,66,162,0,0,Ryan Mattheus,0,1,215.0,2,0.0,0.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.6049382716049383,0,0,414000,414000,0.006,414000,34.74,1206.8676,0,0,414000,18650000,414000,98,2.019977324263039,4.0803083905368664,0,12.933621252807452,12.933621252807452,12.933621252807452
WSH,No,6.2,2012,0,1,1,6,36,0,0,0.0,0.0,0,1,6,0,0,28,27,Washington Nationals,Washington DC,2508482,0,0,59,162,0,0,Craig Stammen,485000,1,228.0,2,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.6049382716049383,0,0,485000,485000,0.005,485000,85.46,7303.4115999999985,0,0,485000,18650000,485000,98,2.1,4.41,0,13.091904169919621,13.091904169919621,13.091904169919621
WSH,No,6.2,2011,0,1,1,6,36,0,0,0.0,0.0,0,1,6,0,0,27,26,Washington Nationals,Washington DC,2023482,0,0,59,162,0,0,Craig Stammen,414000,1,228.0,2,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.6049382716049383,0,0,414000,414000,0.006,414000,85.46,7303.4115999999985,0,0,414000,18650000,414000,98,2.1,4.41,0,12.933621252807452,12.933621252807452,12.933621252807452
TEX,No,6.3,2012,0,1,1,2,4,0,0,0.0,0.0,0,2,4,0,0,24,23,Texas Rangers,Texas,1461160,0,0,8,162,7,49,Neftali Feliz,502000,2,235.0,6,0.0,0.0,0.049,0.043,0.0018489999999999997,0.0,0.0,0.0,0.0,RP,0.5740740740740741,0,0,502000,502000,0.004,502000,0.0,0.0,0,0,502000,19000000,502000,93,1.34,1.7956000000000003,0,13.126355398673866,13.126355398673866,13.126355398673866
TEX,No,6.3,2011,0,1,1,2,4,0,0,0.0,0.0,0,2,4,0,0,23,22,Texas Rangers,Texas,959160,0,0,8,162,7,49,Neftali Feliz,457160,2,235.0,6,0.0,0.0,0.049,0.043,0.0018489999999999997,0.0,0.0,0.0,0.0,RP,0.5740740740740741,0,0,457160,457160,0.004,457160,0.0,0.0,0,0,457160,19000000,457160,93,1.34,1.7956000000000003,0,13.032788718011535,13.032788718011535,13.032788718011535
BAL,No,6.3,2012,0,1,0,2,4,0,0,0.0,0.0,0,1,5,0,0,25,25,Baltimore Orioles,Maryland,1863723,0,0,33,162,20,400,Tommy Hunter,493500,7,250.0,12,0.0,0.0,0.204,0.124,0.015375999999999999,0.0,0.0,0.0,0.0,RP,0.5740740740740741,0,0,493500,493500,0.006,493500,0.0,0.0,0,0,493500,6675000,493500,93,2.019977324263039,4.0803083905368664,3,13.109278137855673,13.109278137855673,13.109278137855673
BAL,No,6.3,2011,0,1,0,2,4,0,0,0.0,0.0,0,1,5,0,0,24,24,Baltimore Orioles,Maryland,1370223,0,0,33,162,20,400,Tommy Hunter,152219,7,250.0,12,0.0,0.0,0.204,0.124,0.015375999999999999,0.0,0.0,0.0,0.0,RP,0.5740740740740741,0,0,152219,442160,0.002,442160,0.0,0.0,0,0,442160,6675000,442160,93,2.019977324263039,4.0803083905368664,3,11.933075552360833,12.999427086507145,12.999427086507145
KC,No,6.4,2012,0,1,1,1,1,0,0,0.0,0.0,0,2,2,0,0,24,23,Kansas City Royals,Missouri,0,0,0,12,162,2,4,Nathan Adcock,0,2,235.0,7,0.0,0.0,0.074,0.012,0.000144,0.0,0.0,0.0,0.0,RP,0.4444444444444444,0,0,493200,493200,0.007,493200,0.0,0.0,0,0,493200,5000000,493200,72,2.019977324263039,4.0803083905368664,1,13.108670050272327,13.108670050272327,13.108670050272327
KC,No,6.4,2011,2017,1,1,1,1,0,0,0.0,0.0,0,2,2,0,0,23,22,Kansas City Royals,Missouri,0,0,0,12,162,2,4,Nathan Adcock,0,2,235.0,7,0.0,0.0,0.074,0.012,0.000144,0.0,0.0,0.0,0.0,RP,0.4444444444444444,0,0,414000,414000,0.008,414000,0.0,0.0,0,0,414000,5000000,414000,72,2.019977324263039,4.0803083905368664,1,12.933621252807452,12.933621252807452,12.933621252807452
KC,No,5.7,2012,0,1,0,1,1,0,0,0.0,0.0,0,2,2,0,0,22,22,Kansas City Royals,Missouri,919725,0,0,72,162,0,0,Tim Collins,495725,2,170.0,7,0.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.4444444444444444,0,0,495725,495725,0.007,495725,35.32,1247.5024,0,0,495725,5000000,495725,72,1.08,1.1664,1,13.113776616467007,13.113776616467007,13.113776616467007
KC,No,5.7,2011,2017,1,0,1,1,0,0,0.0,0.0,0,2,2,0,0,21,21,Kansas City Royals,Missouri,424000,0,0,72,162,0,0,Tim Collins,414000,2,170.0,7,0.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.4444444444444444,0,0,414000,414000,0.008,414000,35.32,1247.5024,0,0,414000,5000000,414000,72,1.08,1.1664,1,12.933621252807452,12.933621252807452,12.933621252807452
BAL,No,6.6,2011,0,1,1,4,16,0,0,0.0,0.0,0,1,5,0,0,30,29,Baltimore Orioles,Maryland,1214000,0,0,36,162,0,0,Alfredo Simon,414000,7,267.0,12,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,SP,0.5740740740740741,0,0,414000,414000,0.004,414000,49.26,2426.5476,0,0,414000,6675000,414000,93,0.81,0.6561000000000001,3,12.933621252807452,12.933621252807452,12.933621252807452
CIN,No,6.6,2012,0,1,1,4,16,0,0,0.0,0.0,0,2,4,0,0,31,30,Cincinnati Reds,Ohio,1701500,0,0,36,162,0,0,Alfredo Simon,487500,10,267.0,14,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,SP,0.5987654320987654,0,0,487500,487500,0.005,487500,49.26,2426.5476,0,0,487500,5100000,487500,97,0.81,0.6561000000000001,5,13.09704556942004,13.09704556942004,13.09704556942004
NYY,No,6.3,2011,2012,1,1,1,1,0,0,0.0,0.0,0,2,9,0,0,26,25,New York Yankees,New York,572000,0,0,44,162,0,0,George Kontos,414000,40,225.0,50,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.5864197530864198,0,0,414000,414000,0.002,414000,0.0,0.0,0,0,414000,9100000,414000,95,0.46,0.2116,27,12.933621252807452,12.933621252807452,12.933621252807452
SF,No,6.3,2012,0,1,1,1,1,0,0,0.0,0.0,0,5,3,0,0,27,26,San Francisco Giants,California,1053350,0,0,44,162,0,0,George Kontos,481350,23,225.0,23,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.5802469135802469,0,0,481350,481350,0.004,481350,0.0,0.0,0,0,481350,4800000,481350,94,0.46,0.2116,7,13.084349935206113,13.084349935206113,13.084349935206113
TB,No,6.2,2012,0,1,0,3,9,0,0,0.0,0.0,0,2,4,0,0,23,23,Tampa Bay Rays,Florida,252805,0,0,8,162,4,16,Chris Archer,91805,1,195.0,3,0.0,0.0,0.049,0.025,0.0006250000000000001,0.0,0.0,0.0,0.0,SP,0.5555555555555556,0,0,91805,480000,0.001,480000,0.0,0.0,0,0,480000,15950000,480000,90,2.019977324263039,4.0803083905368664,0,11.427422041356287,13.081541382884074,13.081541382884074
TB,No,6.3,2012,2019,5,1,4,16,0,0,0.0,0.0,100000,2,4,0,0,23,22,Tampa Bay Rays,Florida,2029000,0,0,31,162,31,961,Matt Moore,1500000,1,210.0,3,0.0,0.0,0.191,0.191,0.036481,0.0,0.0,0.0,0.0,SP,0.5555555555555556,1,1,1100000,1000000,0.016,1100000,0.0,0.0,0,0,2800000,15950000,14000000,90,1.29,1.6641000000000001,0,13.9108207377686,13.815510557964274,13.9108207377686
TB,No,6.3,2011,0,1,1,4,16,0,0,0.0,0.0,0,2,4,0,0,22,21,Tampa Bay Rays,Florida,529000,0,0,31,162,31,961,Matt Moore,414000,1,210.0,3,0.0,0.0,0.191,0.191,0.036481,0.0,0.0,0.0,0.0,SP,0.5555555555555556,1,1,414000,414000,0.009,414000,0.0,0.0,0,0,414000,15950000,414000,90,1.29,1.6641000000000001,0,12.933621252807452,12.933621252807452,12.933621252807452
DET,No,6.5,2012,0,4,3,14,196,0,0,0.0,0.0,0,1,3,0,0,21,18,Detroit Tigers,Michigan,3525000,0,0,10,162,10,100,Jacob Turner,1175000,11,215.0,14,0.0,0.0,0.062,0.062,0.0038439999999999998,0.0,0.0,0.0,0.0,RP,0.5432098765432098,0,0,1175000,1175000,0.008,1175000,0.0,0.0,0,0,1375000,221000000,5500000,88,2.019977324263039,4.0803083905368664,4,13.976778705560397,13.976778705560397,13.976778705560397
DET,No,6.5,2011,0,4,2,14,196,0,0,0.0,0.0,0,1,3,0,0,20,18,Detroit Tigers,Michigan,2350000,0,0,10,162,10,100,Jacob Turner,1175000,11,215.0,14,0.0,0.0,0.062,0.062,0.0038439999999999998,0.0,0.0,0.0,0.0,RP,0.5432098765432098,0,0,1175000,1175000,0.011,1175000,0.0,0.0,0,0,1375000,221000000,5500000,88,2.019977324263039,4.0803083905368664,4,13.976778705560397,13.976778705560397,13.976778705560397
KC,No,6.0,2012,0,1,1,2,4,0,0,0.0,0.0,0,2,2,0,0,25,24,Kansas City Royals,Missouri,524578,0,0,1,162,0,0,Manuel Pina,480425,2,222.0,7,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,C,0.4444444444444444,0,0,480425,480425,0.007,480425,0.0,0.0,0,0,480425,5000000,480425,72,2.019977324263039,4.0803083905368664,1,13.082426407800629,13.082426407800629,13.082426407800629
KC,No,6.0,2011,0,1,1,2,4,0,0,0.0,0.0,0,2,2,0,0,24,23,Kansas City Royals,Missouri,44153,0,0,1,162,0,0,Manuel Pina,44153,2,222.0,7,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,C,0.4444444444444444,0,0,44153,414000,0.001,414000,0.0,0.0,0,0,414000,5000000,414000,72,2.019977324263039,4.0803083905368664,1,10.695416153893474,12.933621252807452,12.933621252807452
MIN,No,6.0,2012,0,1,1,2,4,0,0,0.0,0.0,0,1,4,0,0,23,22,Minnesota Twins,Minnesota,419180,0,0,17,162,16,256,Liam Hendriks,249180,6,235.0,14,0.0,0.0,0.105,0.099,0.009801,0.0,0.0,0.0,0.0,RP/CL,0.4074074074074074,0,0,249180,480000,0.002,480000,0.0,0.0,0,0,480000,32750000,480000,66,2.019977324263039,4.0803083905368664,3,12.425930805852854,13.081541382884074,13.081541382884074
MIN,No,6.4,2012,0,1,0,2,4,0,0,0.0,0.0,0,1,4,0,0,26,26,Minnesota Twins,Minnesota,1462500,0,0,44,162,5,25,Anthony Swarzak,487500,6,215.0,14,0.0,0.0,0.272,0.031,0.0009609999999999999,0.0,0.0,0.0,0.0,RP,0.4074074074074074,0,0,487500,487500,0.005,487500,0.0,0.0,0,0,487500,32750000,487500,66,2.019977324263039,4.0803083905368664,3,13.09704556942004,13.09704556942004,13.09704556942004
LAA,No,6.2,2012,0,1,1,2,4,0,0,0.0,0.0,0,5,4,0,0,24,23,Los Angeles Angels,California,1696800,0,0,30,162,9,81,Garrett Richards,480000,1,210.0,10,0.0,0.0,0.185,0.056,0.0031360000000000003,0.0,0.0,0.0,0.0,SP,0.5493827160493827,0,0,480000,480000,0.003,480000,10.43,108.7849,0,0,480000,321150000,480000,89,2.019977324263039,4.0803083905368664,1,13.081541382884074,13.081541382884074,13.081541382884074
LAA,No,6.2,2011,0,1,1,2,4,0,0,0.0,0.0,0,5,4,0,0,23,22,Los Angeles Angels,California,1216800,0,0,30,162,9,81,Garrett Richards,414000,1,210.0,10,0.0,0.0,0.185,0.056,0.0031360000000000003,0.0,0.0,0.0,0.0,SP,0.5493827160493827,0,0,414000,414000,0.003,414000,10.43,108.7849,0,0,414000,321150000,414000,89,2.019977324263039,4.0803083905368664,1,12.933621252807452,12.933621252807452,12.933621252807452
OAK,No,6.1,2012,0,1,0,6,36,0,0,0.0,0.0,0,5,3,0,0,23,23,Oakland Athletics,California,2994000,0,0,29,162,29,841,Jarrod Parker,480000,15,195.0,24,0.0,0.0,0.179,0.179,0.032041,0.0,0.0,0.0,0.0,SP,0.5802469135802469,0,0,480000,480000,0.008,480000,91.94,8452.9636,0,0,480000,15414066,480000,94,3.86,14.8996,9,13.081541382884074,13.081541382884074,13.081541382884074
OAK,No,6.1,2011,0,1,0,6,36,0,0,0.0,0.0,0,5,3,0,0,22,22,Oakland Athletics,California,2514000,0,0,29,162,29,841,Jarrod Parker,414000,15,195.0,24,0.0,0.0,0.179,0.179,0.032041,0.0,0.0,0.0,0.0,SP,0.5802469135802469,0,0,414000,414000,0.005,414000,91.94,8452.9636,0,0,414000,15414066,414000,94,3.86,14.8996,9,12.933621252807452,12.933621252807452,12.933621252807452
OAK,No,6.6,2012,0,1,1,2,4,0,0,0.0,0.0,0,5,3,0,0,25,24,Oakland Athletics,California,1988800,0,0,18,162,13,169,Tyson Ross,480000,15,245.0,24,0.0,0.0,0.111,0.08,0.0064,0.0,0.0,0.0,0.0,SP,0.5802469135802469,0,0,480000,480000,0.008,480000,8.23,67.7329,0,0,480000,15414066,480000,94,2.019977324263039,4.0803083905368664,9,13.081541382884074,13.081541382884074,13.081541382884074
OAK,No,6.6,2011,0,1,1,2,4,0,0,0.0,0.0,0,5,3,0,0,24,23,Oakland Athletics,California,1508800,0,0,18,162,13,169,Tyson Ross,414000,15,245.0,24,0.0,0.0,0.111,0.08,0.0064,0.0,0.0,0.0,0.0,SP,0.5802469135802469,0,0,414000,414000,0.005,414000,8.23,67.7329,0,0,414000,15414066,414000,94,2.019977324263039,4.0803083905368664,9,12.933621252807452,12.933621252807452,12.933621252807452
BAL,No,6.241500000000008,2012,0,3,0,3,9,0,0,0.0,0.0,83333,1,5,0,0,26,26,Baltimore Orioles,Maryland,3422000,0,0,32,162,32,1024,Wei-Yin Chen,3422000,7,200.0,12,0.0,0.0,0.198,0.198,0.039204,0.0,0.0,0.0,0.0,SP,0.5740740740740741,0,0,3255333,3072000,0.039,3255333,47.8,2284.8399999999997,0,0,3796000,6675000,11388000,93,2.53,6.400899999999999,3,14.99580513253956,14.9378393732497,14.99580513253956
ATL,No,6.2,2012,0,1,1,1,1,0,0,0.0,0.0,0,1,1,0,0,21,20,Atlanta Braves,Georgia,1415967,0,0,2,162,1,1,Julio Teheran,480000,18,205.0,22,0.5,0.25,0.012,0.006,3.6e-05,0.5,0.25,0.0,0.0,SP,0.5802469135802469,0,0,480000,480000,0.005,480000,0.0,0.0,0,0,480000,1000000,480000,94,2.019977324263039,4.0803083905368664,3,13.081541382884074,13.081541382884074,13.081541382884074
ATL,No,6.2,2011,0,1,1,1,1,0,0,0.0,0.0,0,1,1,0,0,20,19,Atlanta Braves,Georgia,935967,0,0,2,162,1,1,Julio Teheran,85967,18,205.0,22,0.5,0.25,0.012,0.006,3.6e-05,0.5,0.25,0.0,0.0,SP,0.5802469135802469,0,0,85967,414000,0.001,414000,0.0,0.0,0,0,414000,1000000,414000,94,2.019977324263039,4.0803083905368664,3,11.361718780665697,12.933621252807452,12.933621252807452
MIA,No,6.3,2012,0,1,1,1,1,0,0,0.0,0.0,0,2,6,0,0,22,21,Miami Marlins,Florida,1100675,0,0,1,162,1,1,Brad Hand,207217,2,224.0,2,0.0,0.0,0.006,0.006,3.6e-05,0.0,0.0,0.0,0.0,RP,0.4259259259259259,0,0,207217,480000,0.002,480000,0.0,0.0,0,0,480000,203300000,480000,69,2.019977324263039,4.0803083905368664,2,12.241521832333895,13.081541382884074,13.081541382884074
MIL,No,6.241500000000008,2012,0,1,1,1,1,0,0,0.0,0.0,0,1,3,0,0,24,23,Milwaukee Brewers,Wisconsin,0,0,0,6,162,1,1,Josh Stinson,0,1,215.16189000774594,4,0.0,0.0,0.037,0.006,3.6e-05,0.0,0.0,0.0,0.0,RP,0.5123456790123457,0,0,480000,480000,0.004,480000,0.0,0.0,0,0,480000,40250000,480000,83,2.019977324263039,4.0803083905368664,0,13.081541382884074,13.081541382884074,13.081541382884074
NYM,No,6.241500000000008,2011,0,1,1,1,1,0,0,0.0,0.0,0,2,7,0,0,23,22,New York Mets,New York,0,0,0,6,162,1,1,Josh Stinson,0,5,215.16189000774594,8,0.0,0.0,0.037,0.006,3.6e-05,0.0,0.0,0.0,0.0,RP,0.4567901234567901,0,0,414000,414000,0.003,414000,0.0,0.0,0,0,414000,20400000,414000,74,2.019977324263039,4.0803083905368664,2,12.933621252807452,12.933621252807452,12.933621252807452
ARI,No,6.1,2012,0,4,2,4,16,0,0,0.0,0.0,850000,1,4,0,0,21,19,Arizona Diamondbacks,Arizona,2083333,0,0,4,162,4,16,Trevor Bauer,1183333,1,205.0,5,0.0,0.0,0.025,0.025,0.0006250000000000001,0.0,0.0,0.0,0.0,SP,0.5,0,0,1183333,333333,0.014,1183333,0.0,0.0,0,0,1112500,17750000,4450000,81,2.019977324263039,4.0803083905368664,1,13.983845591093308,12.716897269295664,13.983845591093308
PHI,No,6.241500000000008,2012,0,1,0,2,4,0,0,0.0,0.0,0,2,7,0,0,26,26,Philadelphia Phillies,Pennsylvania,0,0,0,19,162,0,0,Joe Savery,0,7,215.16189000774594,14,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.5,0,0,480000,480000,0.003,480000,0.0,0.0,0,0,480000,57650000,480000,81,2.019977324263039,4.0803083905368664,2,13.081541382884074,13.081541382884074,13.081541382884074
PHI,No,6.241500000000008,2011,0,1,0,2,4,0,0,0.0,0.0,0,2,7,0,0,25,25,Philadelphia Phillies,Pennsylvania,0,0,0,19,162,0,0,Joe Savery,0,7,215.16189000774594,14,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.5,0,0,414000,414000,0.002,414000,0.0,0.0,0,0,414000,57650000,414000,81,2.019977324263039,4.0803083905368664,2,12.933621252807452,12.933621252807452,12.933621252807452
HOU,No,6.3,2012,0,1,1,3,9,0,0,0.0,0.0,0,2,1,0,0,28,27,Houston Astros,Texas,906000,0,0,71,162,0,0,Fernando Rodriguez,492000,1,235.0,9,0.0,0.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.3395061728395062,0,0,492000,492000,0.009,492000,8.73,76.2129,0,0,492000,750000,492000,55,2.019977324263039,4.0803083905368664,0,13.106233995474446,13.106233995474446,13.106233995474446
HOU,No,6.3,2011,0,1,1,3,9,0,0,0.0,0.0,0,2,1,0,0,27,26,Houston Astros,Texas,414000,0,0,71,162,0,0,Fernando Rodriguez,414000,1,235.0,9,0.0,0.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.3395061728395062,0,0,414000,414000,0.005,414000,8.73,76.2129,0,0,414000,750000,414000,55,2.019977324263039,4.0803083905368664,0,12.933621252807452,12.933621252807452,12.933621252807452
PIT,No,6.241500000000008,2012,0,1,0,1,1,0,0,0.0,0.0,0,2,3,0,0,26,26,Pittsburgh Pirates,Pennsylvania,1200000,0,0,66,162,0,0,Jared Hughes,481000,9,240.0,14,0.0,0.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.4876543209876543,0,0,481000,481000,0.008,481000,56.26,3165.1875999999997,0,0,481000,14500000,481000,79,0.81,0.6561000000000001,5,13.083622549087899,13.083622549087899,13.083622549087899
PIT,No,6.241500000000008,2011,0,1,0,1,1,0,0,0.0,0.0,0,2,3,0,0,25,25,Pittsburgh Pirates,Pennsylvania,719000,0,0,66,162,0,0,Jared Hughes,414000,9,240.0,14,0.0,0.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.4876543209876543,0,0,414000,414000,0.009,414000,56.26,3165.1875999999997,0,0,414000,14500000,414000,79,0.81,0.6561000000000001,5,12.933621252807452,12.933621252807452,12.933621252807452
PIT,No,6.3,2012,0,1,1,1,1,0,0,0.0,0.0,0,2,3,0,0,27,26,Pittsburgh Pirates,Pennsylvania,983000,0,0,68,162,0,0,Tony Watson,484000,9,218.0,14,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.4876543209876543,0,0,484000,484000,0.008,484000,35.85,1285.2225,0,0,484000,14500000,484000,79,0.64,0.4096,5,13.089840185698769,13.089840185698769,13.089840185698769
PIT,No,6.3,2011,0,1,1,1,1,0,0,0.0,0.0,0,2,3,0,0,26,25,Pittsburgh Pirates,Pennsylvania,499000,0,0,68,162,0,0,Tony Watson,414000,9,218.0,14,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.4876543209876543,0,0,414000,414000,0.009,414000,35.85,1285.2225,0,0,414000,14500000,414000,79,0.64,0.4096,5,12.933621252807452,12.933621252807452,12.933621252807452
PIT,No,6.1,2012,0,1,1,6,36,0,0,0.0,0.0,0,2,3,0,0,25,24,Pittsburgh Pirates,Pennsylvania,293000,0,0,8,162,1,1,Chase d'Arnaud,0,9,205.0,14,0.0,0.0,0.049,0.006,3.6e-05,0.0,0.0,0.0,0.0,3B,0.4876543209876543,1,1,480000,480000,0.008,480000,0.0,0.0,0,0,480000,14500000,480000,79,2.019977324263039,4.0803083905368664,5,13.081541382884074,13.081541382884074,13.081541382884074
PIT,No,6.1,2011,0,1,1,6,36,0,0,0.0,0.0,0,2,3,0,0,24,23,Pittsburgh Pirates,Pennsylvania,293000,0,0,8,162,1,1,Chase d'Arnaud,0,9,205.0,14,0.0,0.0,0.049,0.006,3.6e-05,0.0,0.0,0.0,0.0,3B,0.4876543209876543,1,1,414000,414000,0.009,414000,0.0,0.0,0,0,414000,14500000,414000,79,2.019977324263039,4.0803083905368664,5,12.933621252807452,12.933621252807452,12.933621252807452
STL,No,6.3,2012,0,1,1,1,1,0,0,0.0,0.0,0,2,5,0,0,23,22,St. Louis Cardinals,Missouri,894000,0,0,9,162,0,0,Maikel Cleto,480000,23,250.0,26,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.5432098765432098,0,0,480000,480000,0.004,480000,0.0,0.0,0,0,480000,40850000,480000,88,2.019977324263039,4.0803083905368664,11,13.081541382884074,13.081541382884074,13.081541382884074
STL,No,6.3,2011,0,1,1,1,1,0,0,0.0,0.0,0,2,5,0,0,22,21,St. Louis Cardinals,Missouri,414000,0,0,9,162,0,0,Maikel Cleto,414000,23,250.0,26,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.5432098765432098,0,0,414000,414000,0.004,414000,0.0,0.0,0,0,414000,40850000,414000,88,2.019977324263039,4.0803083905368664,11,12.933621252807452,12.933621252807452,12.933621252807452
COL,No,6.0,2012,0,1,0,2,4,0,0,0.0,0.0,0,1,4,0,0,24,24,Colorado Rockies,Colorado,1449000,0,0,75,162,0,0,Rex Brothers,480000,1,205.0,3,0.0,0.0,0.463,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.3950617283950617,0,0,480000,480000,0.006,480000,51.35,2636.8225,0,0,480000,39900000,480000,64,1.42,2.0164,0,13.081541382884074,13.081541382884074,13.081541382884074
HOU,No,6.2,2012,0,1,0,1,1,0,0,0.0,0.0,0,2,1,0,0,25,25,Houston Astros,Texas,0,0,0,52,162,0,0,Rhiner Cruz,0,1,215.0,9,0.0,0.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.3395061728395062,0,0,480000,480000,0.009,480000,4.54,20.6116,0,0,480000,750000,480000,55,2.019977324263039,4.0803083905368664,0,13.081541382884074,13.081541382884074,13.081541382884074
SF,No,6.3,2012,0,1,1,1,1,0,0,0.0,0.0,0,5,3,0,0,27,26,San Francisco Giants,California,0,0,0,12,162,0,0,Dan Otero,0,23,205.0,23,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,RP,0.5802469135802469,0,0,480000,480000,0.004,480000,0.0,0.0,0,0,480000,4800000,480000,94,2.019977324263039,4.0803083905368664,7,13.081541382884074,13.081541382884074,13.081541382884074
TB,No,6.0,2012,0,1,0,25,625,0,0,0.0,0.0,0,2,4,0,0,27,27,Tampa Bay Rays,Florida,480000,0,0,18,162,4,16,Stephen Vogt,480000,1,225.0,3,0.074,0.005475999999999999,0.111,0.025,0.0006250000000000001,0.074,0.005475999999999999,0.0,0.0,C,0.5555555555555556,0,0,480000,480000,0.007,480000,0.0,0.0,0,0,480000,15950000,480000,90,2.019977324263039,4.0803083905368664,0,13.081541382884074,13.081541382884074,13.081541382884074
